merged_spelling,ipa,langid
{hun}közlemény,k ø z l ɛ m eː ɲ,0
{hun}közleménye,k ø z l ɛ m eː ɲ ɛ,0
{hun}közleményében,k ø z l ɛ m eː ɲ eː b ɛ n,0
{hun}közlöny,k ø z l ø ɲ,0
{hun}központ,k ø s p o n t,0
{hun}központban,k ø s p o n d b ɒ n,0
{hun}központi,k ø s p o n t i,0
{hun}központja,k ø s p o ɲ c ɒ,0
{hun}központok,k ø s p o n t o k,0
{hun}központosított,k ø s p o n t o ʃ iː t o tː,0
{hun}közreműködésével,k ø z r ɛ m yː k ø d eː ʃ eː v ɛ l,0
{hun}községi,k ø ʃː eː ɡ i,0
{hun}köztisztviselő,k ø s t i s t v i ʃ ɛ l øː,0
{hun}köztisztviselői,k ø s t i s t v i ʃ ɛ l øː j i,0
{hun}köztisztviselők,k ø s t i s t v i ʃ ɛ l øː k,0
{hun}köztudott,k ø s t u d o tː,0
{hun}köztársaság,k ø s t aː r ʃ ɒ ʃ aː ɡ,0
{hun}közvetlen,k ø z v ɛ t l ɛ n,0
{hun}közvetlenül,k ø z v ɛ t l ɛ n y l,0
{hun}közé,k ø z eː,0
{hun}közélet,k ø z eː l ɛ t,0
{hun}középiskolai,k ø z eː p i ʃ k o l ɒ j i,0
{hun}középkor,k ø z eː p k o r,0
{hun}középpontja,k ø z eː pː o ɲ c ɒ,0
{hun}középpontjában,k ø z eː pː o ɲ c aː b ɒ n,0
{hun}középpályás,k ø z eː pː aː j aː ʃ,0
{hun}középvállalkozások,k ø z eː p v aː lː ɒ l k o z aː ʃ o k,0
{hun}közérdekű,k ø z eː r d ɛ k yː,0
{hun}közöl,k ø z ø l,0
{hun}közölte,k ø z ø l t ɛ,0
{hun}közönség,k ø z ø n ʃ eː ɡ,0
{hun}közönséget,k ø z ø n ʃ eː ɡ ɛ t,0
{hun}közönségnek,k ø z ø n ʃ eː ɡ n ɛ k,0
{hun}közös,k ø z ø ʃ,0
{hun}közösen,k ø z ø ʃ ɛ n,0
{hun}közösség,k ø z ø ʃː eː ɡ,0
{hun}közösségben,k ø z ø ʃː eː ɡ b ɛ n,0
{hun}közösségek,k ø z ø ʃː eː ɡ ɛ k,0
{hun}közösséget,k ø z ø ʃː eː ɡ ɛ t,0
{hun}közösségi,k ø z ø ʃː eː ɡ i,0
{hun}között,k ø z ø tː,0
{hun}közötti,k ø z ø tː i,0
{hun}közöttünk,k ø z ø tː y ŋ k,0
{hun}közül,k ø z y l,0
{hun}küld,k y l d,0
{hun}küldeni,k y l d ɛ n i,0
{hun}küldetés,k y l d ɛ t eː ʃ,0
{hun}küldje,k y l ɟ ɛ,0
{hun}küldés,k y l d eː ʃ,0
{hun}küldött,k y l d ø tː,0
{hun}küldöttek,k y l d ø tː ɛ k,0
{hun}külseje,k y l ʃ ɛ j ɛ,0
{hun}külsejű,k y l ʃ ɛ j yː,0
{hun}külső,k y l ʃ øː,0
{hun}külön,k y l ø n,0
{hun}különbség,k y l ø m p ʃ eː ɡ,0
{hun}különbségek,k y l ø m p ʃ eː ɡ ɛ k,0
{hun}különbségeket,k y l ø m p ʃ eː ɡ ɛ k ɛ t,0
{hun}különbözik,k y l ø m b ø z i k,0
{hun}különböznek,k y l ø m b ø z n ɛ k,0
{hun}különböző,k y l ø m b ø z øː,0
{hun}különféle,k y l ø ɱ f eː l ɛ,0
{hun}küszöbe,k y s ø b ɛ,0
{hun}küzdelem,k y z d ɛ l ɛ m,0
{hun}küzdelemben,k y z d ɛ l ɛ m b ɛ n,0
{hun}kő,k øː,0
{hun}labda,l ɒ b d ɒ,0
{hun}labdarúgás,l ɒ b d ɒ r uː ɡ aː ʃ,0
{hun}labdarúgó,l ɒ b d ɒ r uː ɡ oː,0
{hun}laboratórium,l ɒ b o r ɒ t oː r i j u m,0
{hun}laboratóriumi,l ɒ b o r ɒ t oː r i j u m i,0
{hun}lagymatag,l ɒ ɟ m ɒ t ɒ ɡ,0
{hun}laikusok,l ɒ j i k u ʃ o k,0
{hun}lajos,l ɒ j o ʃ,0
{hun}lakos,l ɒ k o ʃ,0
{hun}lakosság,l ɒ k o ʃː aː ɡ,0
{hun}lakossági,l ɒ k o ʃː aː ɡ i,0
{hun}lakosságot,l ɒ k o ʃː aː ɡ o t,0
{hun}lakosságának,l ɒ k o ʃː aː ɡ aː n ɒ k,0
{hun}lakói,l ɒ k oː j i,0
{hun}lakóinak,l ɒ k oː j i n ɒ k,0
{hun}lakók,l ɒ k oː k,0
{hun}lap,l ɒ p,0
{hun}lapban,l ɒ bː ɒ n,0
{hun}lapnak,l ɒ p n ɒ k,0
{hun}lapok,l ɒ p o k,0
{hun}lapokat,l ɒ p o k ɒ t,0
{hun}lapon,l ɒ p o n,0
{hun}lapot,l ɒ p o t,0
{hun}lappal,l ɒ pː ɒ l,0
{hun}laptop,l ɛ p t o p,0
{hun}lassabban,l ɒ ʃː ɒ bː ɒ n,0
{hun}lassan,l ɒ ʃː ɒ n,0
{hun}lassú,l ɒ ʃː uː,0
{hun}latin,l ɒ t i n,0
{hun}lefelé,l ɛ f ɛ l eː,0
{hun}legalkalmasabb,l ɛ ɡ ɒ l k ɒ l m ɒ ʃ ɒ bː,0
{hun}legalább,l ɛ ɡ ɒ l aː bː,0
{hun}legalábbis,l ɛ ɡ ɒ l aː bː i ʃ,0
{hun}legbensőségesebb,l ɛ ɡ b ɛ n ʃ øː ʃ eː ɡ ɛ ʃ ɛ bː,0
{hun}legbüszkébb,l ɛ ɡ b y s k eː bː,0
{hun}legdinamikusabb,l ɛ ɡ d i n ɒ m i k u ʃ ɒ bː,0
{hun}legdrágább,l ɛ ɡ d r aː ɡ aː bː,0
{hun}legegyszerűbben,l ɛ ɡ ɛ c s ɛ r yː bː ɛ n,0
{hun}legelemibb,l ɛ ɡ ɛ l ɛ m i bː,0
{hun}legelőkelőbb,l ɛ ɡ ɛ l øː k ɛ l øː bː,0
{hun}legendás,l ɛ ɡ ɛ n d aː ʃ,0
{hun}legendásan,l ɛ ɡ ɛ n d aː ʃ ɒ n,0
{hun}legeredményesebb,l ɛ ɡ ɛ r ɛ d m eː ɲ ɛ ʃ ɛ bː,0
{hun}legesélyesebb,l ɛ ɡ ɛ ʃ eː j ɛ ʃ ɛ bː,0
{hun}legfeljebb,l ɛ k f ɛ jː ɛ bː,0
{hun}legfelső,l ɛ k f ɛ l ʃ øː,0
{hun}legfelsőbb,l ɛ k f ɛ l ʃ øː bː,0
{hun}legfinomabb,l ɛ k f i n o m ɒ bː,0
{hun}legfontosabb,l ɛ k f o n t o ʃ ɒ bː,0
{hun}legfrissebb,l ɛ k f r i ʃː ɛ bː,0
{hun}legfürgébb,l ɛ k f y r ɡ eː bː,0
{hun}legfőbb,l ɛ k f øː bː,0
{hun}leggazdagabb,l ɛ ɡː ɒ z d ɒ ɡ ɒ bː,0
{hun}leggondosabb,l ɛ ɡː o n d o ʃ ɒ bː,0
{hun}leggyakrabban,l ɛ ɡ ɟ ɒ k r ɒ bː ɒ n,0
{hun}leggyönyörűbb,l ɛ ɡ ɟ ø ɲ ø r yː bː,0
{hun}leghidegebb,l ɛ k h i d ɛ ɡ ɛ bː,0
{hun}leghosszabb,l ɛ k h o sː ɒ bː,0
{hun}leginkább,l ɛ ɡ i ŋ k aː bː,0
{hun}legismertebb,l ɛ ɡ i ʃ m ɛ r t ɛ bː,0
{hun}legizgalmasabb,l ɛ ɡ i z ɡ ɒ l m ɒ ʃ ɒ bː,0
{hun}legjellemzőbb,l ɛ ɡ j ɛ lː ɛ m z øː bː,0
{hun}legjobb,l ɛ ɡ j o bː,0
{hun}legjobbak,l ɛ ɡ j o bː ɒ k,0
{hun}legjobban,l ɛ ɡ j o bː ɒ n,0
{hun}legjobbnak,l ɛ ɡ j o b n ɒ k,0
{hun}legkevesebb,l ɛ kː ɛ v ɛ ʃ ɛ bː,0
{hun}legkiegyensúlyozottabb,l ɛ kː i j ɛ ɟ ɛ n ʃ uː j o z o tː ɒ bː,0
{hun}legkiemeltebb,l ɛ kː i j ɛ m ɛ l t ɛ bː,0
{hun}legkisebb,l ɛ kː i ʃː ɛ bː,0
{hun}legkésőbb,l ɛ kː eː ʃ øː bː,0
{hun}legkönnyebb,l ɛ kː ø ɲː ɛ bː,0
{hun}legközelebb,l ɛ kː ø z ɛ l ɛ bː,0
{hun}legközelebbi,l ɛ kː ø z ɛ l ɛ bː i,0
{hun}legkülönfélébb,l ɛ kː y l ø ɱ f eː l eː bː,0
{hun}legkülönösebb,l ɛ kː y l ø n ø ʃ ɛ bː,0
{hun}legmélyebb,l ɛ ɡ m eː j ɛ bː,0
{hun}legnehezebb,l ɛ ɡ n ɛ h ɛ z ɛ bː,0
{hun}legnépszerűbb,l ɛ ɡ n eː p s ɛ r yː bː,0
{hun}legparányibb,l ɛ k p ɒ r aː ɲ i bː,0
{hun}legragyogóbb,l ɛ ɡ r ɒ ɟ o ɡ oː bː,0
{hun}legritkább,l ɛ ɡ r i t k aː bː,0
{hun}legrosszabb,l ɛ ɡ r o sː ɒ bː,0
{hun}legsikeresebb,l ɛ k ʃ i k ɛ r ɛ ʃ ɛ bː,0
{hun}legszegényebb,l ɛ k s ɛ ɡ eː ɲ ɛ bː,0
{hun}legsúlyosabb,l ɛ k ʃ uː j o ʃ ɒ bː,0
{hun}legtöbb,l ɛ k t ø bː,0
{hun}legtöbben,l ɛ k t ø bː ɛ n,0
{hun}legtöbbször,l ɛ k t ø p s ø r,0
{hun}legutolsó,l ɛ ɡ u t o l ʃ oː,0
{hun}legutóbb,l ɛ ɡ u t oː bː,0
{hun}legutóbbi,l ɛ ɡ u t oː bː i,0
{hun}legyek,l ɛ ɟ ɛ k,0
{hun}legyen,l ɛ ɟ ɛ n,0
{hun}legyenek,l ɛ ɟ ɛ n ɛ k,0
{hun}legújabb,l ɛ ɡ uː j ɒ bː,0
{hun}lehessen,l ɛ h ɛ ʃː ɛ n,0
{hun}lehet,l ɛ h ɛ t,0
{hun}lehetek,l ɛ h ɛ t ɛ k,0
{hun}lehetetlen,l ɛ h ɛ t ɛ t l ɛ n,0
{hun}lehetetlenné,l ɛ h ɛ t ɛ t l ɛ nː eː,0
{hun}lehetett,l ɛ h ɛ t ɛ tː,0
{hun}lehetnek,l ɛ h ɛ t n ɛ k,0
{hun}lehetnék,l ɛ h ɛ t n eː k,0
{hun}lehetséges,l ɛ h ɛ t͡ʃː eː ɡ ɛ ʃ,0
{hun}lehetünk,l ɛ h ɛ t y ŋ k,0
{hun}lehető,l ɛ h ɛ t øː,0
{hun}lehetőség,l ɛ h ɛ t øː ʃ eː ɡ,0
{hun}lehetősége,l ɛ h ɛ t øː ʃ eː ɡ ɛ,0
{hun}lehetőségeinek,l ɛ h ɛ t øː ʃ eː ɡ ɛ j i n ɛ k,0
{hun}lehetőségek,l ɛ h ɛ t øː ʃ eː ɡ ɛ k,0
{hun}lehetőségeket,l ɛ h ɛ t øː ʃ eː ɡ ɛ k ɛ t,0
{hun}lehetőséget,l ɛ h ɛ t øː ʃ eː ɡ ɛ t,0
{hun}lehetőségét,l ɛ h ɛ t øː ʃ eː ɡ eː t,0
{hun}lehetővé,l ɛ h ɛ t øː v eː,0
{hun}lej,l ɛ j,0
{hun}lejre,l ɛ j r ɛ,0
{hun}lejt,l ɛ j t,0
{hun}lejár,l ɛ j aː r,0
{hun}lejátszó,l ɛ j aː t͡sː oː,0
{hun}lejért,l ɛ j eː r t,0
{hun}lelke,l ɛ l k ɛ,0
{hun}lelkes,l ɛ l k ɛ ʃ,0
{hun}lelkesen,l ɛ l k ɛ ʃ ɛ n,0
{hun}lelket,l ɛ l k ɛ t,0
{hun}lelki,l ɛ l k i,0
{hun}lelkileg,l ɛ l k i l ɛ ɡ,0
{hun}lelkészek,l ɛ l k eː s ɛ k,0
{hun}lemezen,l ɛ m ɛ z ɛ n,0
{hun}lemondott,l ɛ m o n d o tː,0
{hun}lendület,l ɛ n d y l ɛ t,0
{hun}lengyel,l ɛ ɲ ɟ ɛ l,0
{hun}lengyelországban,l ɛ ɲ ɟ ɛ l o r s aː ɡ b ɒ n,0
{hun}lenne,l ɛ nː ɛ,0
{hun}lenni,l ɛ nː i,0
{hun}lennie,l ɛ nː i j ɛ,0
{hun}lennék,l ɛ nː eː k,0
{hun}lennénk,l ɛ nː eː ŋ k,0
{hun}lent,l ɛ n t,0
{hun}lenyűgöző,l ɛ ɲ yː ɡ ø z øː,0
{hun}lepke,l ɛ p k ɛ,0
{hun}leszálló,l ɛ s aː lː oː,0
{hun}leszámítva,l ɛ s aː m iː t v ɒ,0
{hun}leszünk,l ɛ s y ŋ k,0
{hun}lett,l ɛ tː,0
{hun}lettem,l ɛ tː ɛ m,0
{hun}levegő,l ɛ v ɛ ɡ øː,0
{hun}levegőben,l ɛ v ɛ ɡ øː b ɛ n,0
{hun}levelek,l ɛ v ɛ l ɛ k,0
{hun}leveleket,l ɛ v ɛ l ɛ k ɛ t,0
{hun}levelet,l ɛ v ɛ l ɛ t,0
{hun}levelező,l ɛ v ɛ l ɛ z øː,0
{hun}levelét,l ɛ v ɛ l eː t,0
{hun}levente,l ɛ v ɛ n t ɛ,0
{hun}levesek,l ɛ v ɛ ʃ ɛ k,0
{hun}levél,l ɛ v eː l,0
{hun}levélben,l ɛ v eː l b ɛ n,0
{hun}levő,l ɛ v øː,0
{hun}lezárt,l ɛ z aː r t,0
{hun}leányok,l ɛ aː ɲ o k,0
{hun}leépítés,l ɛ j eː p iː t eː ʃ,0
{hun}leírtam,l ɛ j iː r t ɒ m,0
{hun}leírás,l ɛ j iː r aː ʃ,0
{hun}leírást,l ɛ j iː r aː ʃ t,0
{hun}liberális,l i b ɛ r aː l i ʃ,0
{hun}liga,l i ɡ ɒ,0
{hun}ligában,l i ɡ aː b ɒ n,0
{hun}lila,l i l ɒ,0
{hun}lineáris,l i n ɛ aː r i ʃ,0
{hun}link,l i ŋ k,0
{hun}linkek,l i ŋ k ɛ k,0
{hun}linkekre,l i ŋ k ɛ k r ɛ,0
{hun}linket,l i ŋ k ɛ t,0
{hun}linkre,l i ŋ k r ɛ,0
{hun}listákra,l i ʃ t aː k r ɒ,0
{hun}listára,l i ʃ t aː r ɒ,0
{hun}listát,l i ʃ t aː t,0
{hun}liter,l i t ɛ r,0
{hun}liturgia,l i t u r ɡ i j ɒ,0
{hun}litván,l i t v aː n,0
{hun}litvánia,l i t v aː n i j ɒ,0
{hun}lobog,l o b o ɡ,0
{hun}lobogó,l o b o ɡ oː,0
{hun}logika,l o ɡ i k ɒ,0
{hun}logikus,l o ɡ i k u ʃ,0
{hun}logisztikai,l o ɡ i s t i k ɒ j i,0
{hun}london,l o n d o n,0
{hun}lord,l o r d,0
{hun}lotti,l o tː i,0
{hun}lovas,l o v ɒ ʃ,0
{hun}lyukra,j u k r ɒ,0
{hun}láb,l aː b,0
{hun}lábad,l aː b ɒ d,0
{hun}lábak,l aː b ɒ k,0
{hun}lábam,l aː b ɒ m,0
{hun}lábbeli,l aː bː ɛ l i,0
{hun}lábán,l aː b aː n,0
{hun}lábáról,l aː b aː r oː l,0
{hun}lábát,l aː b aː t,0
{hun}ládák,l aː d aː k,0
{hun}lágy,l aː ɟ,0
{hun}lám,l aː m,0
{hun}láma,l aː m ɒ,0
{hun}lány,l aː ɲ,0
{hun}lánya,l aː ɲ ɒ,0
{hun}lányok,l aː ɲ o k,0
{hun}lányt,l aː ɲ t,0
{hun}lárvák,l aː r v aː k,0
{hun}lásd,l aː ʒ d,0
{hun}láss,l aː ʃː,0
{hun}lássad,l aː ʃː ɒ d,0
{hun}lássam,l aː ʃː ɒ m,0
{hun}lászló,l aː s l oː,0
{hun}lát,l aː t,0
{hun}láthat,l aː t h ɒ t,0
{hun}látható,l aː t h ɒ t oː,0
{hun}láthatóan,l aː t h ɒ t oː ɒ n,0
{hun}látja,l aː cː ɒ,0
{hun}látják,l aː cː aː k,0
{hun}látni,l aː t n i,0
{hun}látnék,l aː t n eː k,0
{hun}látogatták,l aː t o ɡ ɒ tː aː k,0
{hun}látogatás,l aː t o ɡ ɒ t aː ʃ,0
{hun}látogató,l aː t o ɡ ɒ t oː,0
{hun}látogatók,l aː t o ɡ ɒ t oː k,0
{hun}látom,l aː t o m,0
{hun}látott,l aː t o tː,0
{hun}látsz,l aː t͡sː,0
{hun}látszólag,l aː t͡sː oː l ɒ ɡ,0
{hun}láttak,l aː tː ɒ k,0
{hun}láttam,l aː tː ɒ m,0
{hun}láttuk,l aː tː u k,0
{hun}láttunk,l aː tː u ŋ k,0
{hun}látunk,l aː t u ŋ k,0
{hun}látvány,l aː t v aː ɲ,0
{hun}látványos,l aː t v aː ɲ o ʃ,0
{hun}lázad,l aː z ɒ d,0
{hun}lázadó,l aː z ɒ d oː,0
{hun}láztalan,l aː s t ɒ l ɒ n,0
{hun}lécci,l eː t͡sː i,0
{hun}légi,l eː ɡ i,0
{hun}légitársaság,l eː ɡ i t aː r ʃ ɒ ʃ aː ɡ,0
{hun}légköri,l eː kː ø r i,0
{hun}légy,l eː ɟ,0
{hun}légzsák,l eː ɡ ʒ aː k,0
{hun}lélegzik,l eː l ɛ ɡ z i k,0
{hun}lélek,l eː l ɛ k,0
{hun}lélekben,l eː l ɛ ɡ b ɛ n,0
{hun}lélekkel,l eː l ɛ kː ɛ l,0
{hun}lélektani,l eː l ɛ k t ɒ n i,0
{hun}lény,l eː ɲ,0
{hun}lényege,l eː ɲ ɛ ɡ ɛ,0
{hun}lényeges,l eː ɲ ɛ ɡ ɛ ʃ,0
{hun}lényegesen,l eː ɲ ɛ ɡ ɛ ʃ ɛ n,0
{hun}lényegében,l eː ɲ ɛ ɡ eː b ɛ n,0
{hun}lényegét,l eː ɲ ɛ ɡ eː t,0
{hun}lények,l eː ɲ ɛ k,0
{hun}lép,l eː p,0
{hun}lépcsőház,l eː p t͡ʃ øː ɦ aː z,0
{hun}lépcsősor,l eː p t͡ʃ øː ʃ o r,0
{hun}lépni,l eː p n i,0
{hun}léptek,l eː p t ɛ k,0
{hun}léptünk,l eː p t y ŋ k,0
{hun}lépése,l eː p eː ʃ ɛ,0
{hun}lépő,l eː p øː,0
{hun}lét,l eː t,0
{hun}létesítmény,l eː t ɛ ʃ iː t m eː ɲ,0
{hun}létezik,l eː t ɛ z i k,0
{hun}létező,l eː t ɛ z øː,0
{hun}létfontosságú,l eː t f o n t o ʃː aː ɡ uː,0
{hun}létre,l eː t r ɛ,0
{hun}létrejött,l eː t r ɛ j ø tː,0
{hun}létszám,l eː t s aː m,0
{hun}lévén,l eː v eː n,0
{hun}lévő,l eː v øː,0
{hun}lóerős,l oː ɛ r øː ʃ,0
{hun}lőrinc,l øː r i n t͡s,0
{hun}ma,m ɒ,0
{hun}macska,m ɒ t͡ʃ k ɒ,0
{hun}macskabagoly,m ɒ t͡ʃ k ɒ b ɒ ɡ o j,0
{hun}macskák,m ɒ t͡ʃ k aː k,0
{hun}macskákig,m ɒ t͡ʃ k aː k i ɡ,0
{hun}madrid,m ɒ d r i d,0
{hun}mag,m ɒ ɡ,0
{hun}maga,m ɒ ɡ ɒ,0
{hun}magad,m ɒ ɡ ɒ d,0
{hun}magadhoz,m ɒ ɡ ɒ t h o z,0
{hun}magadért,m ɒ ɡ ɒ d eː r t,0
{hun}magam,m ɒ ɡ ɒ m,0
{hun}magamhoz,m ɒ ɡ ɒ m ɦ o z,0
{hun}magammal,m ɒ ɡ ɒ mː ɒ l,0
{hun}magamnak,m ɒ ɡ ɒ m n ɒ k,0
{hun}magamért,m ɒ ɡ ɒ m eː r t,0
{hun}magas,m ɒ ɡ ɒ ʃ,0
{hun}magasak,m ɒ ɡ ɒ ʃ ɒ k,0
{hun}magasra,m ɒ ɡ ɒ ʃ r ɒ,0
{hun}magatartás,m ɒ ɡ ɒ t ɒ r t aː ʃ,0
{hun}magazin,m ɒ ɡ ɒ z i n,0
{hun}magazinunk,m ɒ ɡ ɒ z i n u ŋ k,0
{hun}magda,m ɒ ɡ d ɒ,0
{hun}magdolna,m ɒ ɡ d o l n ɒ,0
{hun}maguk,m ɒ ɡ u k,0
{hun}magukat,m ɒ ɡ u k ɒ t,0
{hun}magukban,m ɒ ɡ u ɡ b ɒ n,0
{hun}magukkal,m ɒ ɡ u kː ɒ l,0
{hun}maguknak,m ɒ ɡ u k n ɒ k,0
{hun}magukra,m ɒ ɡ u k r ɒ,0
{hun}magunkat,m ɒ ɡ u ŋ k ɒ t,0
{hun}magunkhoz,m ɒ ɡ u ŋ k h o z,0
{hun}magunkkal,m ɒ ɡ u ŋ k ɒ l,0
{hun}magunknak,m ɒ ɡ u ŋ k n ɒ k,0
{hun}magyarország,m ɒ ɟ ɒ r o r s aː ɡ,0
{hun}magyarországi,m ɒ ɟ ɒ r o r s aː ɡ i,0
{hun}magyarországnak,m ɒ ɟ ɒ r o r s aː ɡ n ɒ k,0
{hun}magyarországon,m ɒ ɟ ɒ r o r s aː ɡ o n,0
{hun}magyarországot,m ɒ ɟ ɒ r o r s aː ɡ o t,0
{hun}magyarországra,m ɒ ɟ ɒ r o r s aː ɡ r ɒ,0
{hun}magyarországról,m ɒ ɟ ɒ r o r s aː ɡ r oː l,0
{hun}magyaros,m ɒ ɟ ɒ r o ʃ,0
{hun}magyarság,m ɒ ɟ ɒ r ʃ aː ɡ,0
{hun}magyarul,m ɒ ɟ ɒ r u l,0
{hun}magyarázat,m ɒ ɟ ɒ r aː z ɒ t,0
{hun}magyarázata,m ɒ ɟ ɒ r aː z ɒ t ɒ,0
{hun}magyarázatot,m ɒ ɟ ɒ r aː z ɒ t o t,0
{hun}magyarázható,m ɒ ɟ ɒ r aː s h ɒ t oː,0
{hun}magyarázni,m ɒ ɟ ɒ r aː z n i,0
{hun}magyarázza,m ɒ ɟ ɒ r aː zː ɒ,0
{hun}magzatok,m ɒ ɡ z ɒ t o k,0
{hun}magában,m ɒ ɡ aː b ɒ n,0
{hun}magához,m ɒ ɡ aː ɦ o z,0
{hun}magán,m ɒ ɡ aː n,0
{hun}magánszemély,m ɒ ɡ aː n s ɛ m eː j,0
{hun}magányos,m ɒ ɡ aː ɲ o ʃ,0
{hun}magánál,m ɒ ɡ aː n aː l,0
{hun}magára,m ɒ ɡ aː r ɒ,0
{hun}magát,m ɒ ɡ aː t,0
{hun}magától,m ɒ ɡ aː t oː l,0
{hun}magával,m ɒ ɡ aː v ɒ l,0
{hun}mai,m ɒ j i,0
{hun}majd,m ɒ j d,0
{hun}majdani,m ɒ j d ɒ n i,0
{hun}major,m ɒ j o r,0
{hun}makedón,m ɒ k ɛ d oː n,0
{hun}makó,m ɒ k oː,0
{hun}malmai,m ɒ l m ɒ j i,0
{hun}mama,m ɒ m ɒ,0
{hun}manapság,m ɒ n ɒ p ʃ aː ɡ,0
{hun}manchester,m ɛ n t͡ʃ ɛ s t ɛ r,0
{hun}mancsok,m ɒ n t͡ʃ o k,0
{hun}mancson,m ɒ n t͡ʃ o n,0
{hun}manipuláció,m ɒ n i p u l aː t͡s i j oː,0
{hun}manó,m ɒ n oː,0
{hun}maradhat,m ɒ r ɒ t h ɒ t,0
{hun}maradjon,m ɒ r ɒ ɟː o n,0
{hun}maradt,m ɒ r ɒ tː,0
{hun}maradék,m ɒ r ɒ d eː k,0
{hun}maradéktalanul,m ɒ r ɒ d eː k t ɒ l ɒ n u l,0
{hun}margarin,m ɒ r ɡ ɒ r i n,0
{hun}marginális,m ɒ r ɡ i n aː l i ʃ,0
{hun}margit,m ɒ r ɡ i t,0
{hun}mari,m ɒ r i,0
{hun}marihuána,m ɒ r i ɦ u aː n ɒ,0
{hun}mariska,m ɒ r i ʃ k ɒ,0
{hun}maros,m ɒ r o ʃ,0
{hun}mars,m ɒ r ʃ,0
{hun}marsi,m ɒ r ʃ i,0
{hun}masina,m ɒ ʃ i n ɒ,0
{hun}matematika,m ɒ t ɛ m ɒ t i k ɒ,0
{hun}matematikai,m ɒ t ɛ m ɒ t i k ɒ j i,0
{hun}maximálisan,m ɒ k s i m aː l i ʃ ɒ n,0
{hun}meccs,m ɛ t͡ʃː,0
{hun}meccsen,m ɛ t͡ʃː ɛ n,0
{hun}meccset,m ɛ t͡ʃː ɛ t,0
{hun}mechanika,m ɛ ɦ ɒ n i k ɒ,0
{hun}mechanikai,m ɛ ɦ ɒ n i k ɒ j i,0
{hun}medence,m ɛ d ɛ n t͡s ɛ,0
{hun}medgyessy,m ɛ ɟː ɛ ʃ i,0
{hun}medvék,m ɛ d v eː k,0
{hun}meg,m ɛ ɡ,0
{hun}megadja,m ɛ ɡ ɒ ɟː ɒ,0
{hun}megadott,m ɛ ɡ ɒ d o tː,0
{hun}megalakult,m ɛ ɡ ɒ l ɒ k u l t,0
{hun}megalakulás,m ɛ ɡ ɒ l ɒ k u l aː ʃ,0
{hun}megalapozott,m ɛ ɡ ɒ l ɒ p o z o tː,0
{hun}megbeszélés,m ɛ ɡ b ɛ s eː l eː ʃ,0
{hun}megbeszélések,m ɛ ɡ b ɛ s eː l eː ʃ ɛ k,0
{hun}megbeszélést,m ɛ ɡ b ɛ s eː l eː ʃ t,0
{hun}megbetegedés,m ɛ ɡ b ɛ t ɛ ɡ ɛ d eː ʃ,0
{hun}megbetegedések,m ɛ ɡ b ɛ t ɛ ɡ ɛ d eː ʃ ɛ k,0
{hun}megbízhatatlan,m ɛ ɡ b iː s h ɒ t ɒ t l ɒ n,0
{hun}megbízható,m ɛ ɡ b iː s h ɒ t oː,0
{hun}megbízhatóan,m ɛ ɡ b iː s h ɒ t oː ɒ n,0
{hun}megbízott,m ɛ ɡ b iː z o tː,0
{hun}megcsinálni,m ɛ k t͡ʃ i n aː l n i,0
{hun}megegyezés,m ɛ ɡ ɛ ɟː ɛ z eː ʃ,0
{hun}megelőzése,m ɛ ɡ ɛ l øː z eː ʃ ɛ,0
{hun}megelőző,m ɛ ɡ ɛ l øː z øː,0
{hun}megerősítése,m ɛ ɡ ɛ r øː ʃ iː t eː ʃ ɛ,0
{hun}megfelel,m ɛ k f ɛ l ɛ l,0
{hun}megfelelni,m ɛ k f ɛ l ɛ l n i,0
{hun}megfelelően,m ɛ k f ɛ l ɛ l øː ɛ n,0
{hun}megfigyelő,m ɛ k f i ɟ ɛ l øː,0
{hun}megfigyelőrendszer,m ɛ k f i ɟ ɛ l øː r ɛ n t͡s ɛ r,0
{hun}megfogalmaz,m ɛ k f o ɡ ɒ l m ɒ z,0
{hun}megfogalmazni,m ɛ k f o ɡ ɒ l m ɒ z n i,0
{hun}megfoghatatlan,m ɛ k f o k h ɒ t ɒ t l ɒ n,0
{hun}meggyőző,m ɛ ɡ ɟ øː z øː,0
{hun}meggyőződve,m ɛ ɡ ɟ øː z øː d v ɛ,0
{hun}meghajol,m ɛ k h ɒ j o l,0
{hun}meghalt,m ɛ k h ɒ l t,0
{hun}meghaltak,m ɛ k h ɒ l t ɒ k,0
{hun}meghatározható,m ɛ k h ɒ t aː r o s h ɒ t oː,0
{hun}meghatározott,m ɛ k h ɒ t aː r o z o tː,0
{hun}meghatározás,m ɛ k h ɒ t aː r o z aː ʃ,0
{hun}meghatározása,m ɛ k h ɒ t aː r o z aː ʃ ɒ,0
{hun}meghatározását,m ɛ k h ɒ t aː r o z aː ʃ aː t,0
{hun}meghatározó,m ɛ k h ɒ t aː r o z oː,0
{hun}megható,m ɛ k h ɒ t oː,0
{hun}meghitt,m ɛ k h i tː,0
{hun}meghosszabbított,m ɛ k h o sː ɒ bː iː t o tː,0
{hun}meghívást,m ɛ k h iː v aː ʃ t,0
{hun}meghívó,m ɛ k h iː v oː,0
{hun}megijed,m ɛ ɡ i j ɛ d,0
{hun}megint,m ɛ ɡ i n t,0
{hun}megjegyezni,m ɛ ɡ j ɛ ɟ ɛ z n i,0
