merged_spelling,ipa,langid
{geo}მიმზიდველი,m i m z i d v ɛ l i,0
{geo}მიმზიდველობა,m i m z i d v ɛ l ɔ b ɑ,0
{geo}მიმოზა,m i m ɔ z ɑ,0
{geo}მიმოხილვა,m i m ɔ x i l v ɑ,0
{geo}მინანქარი,m i n ɑ n kʰ ɑ r i,0
{geo}მინახავს,m i n ɑ x ɑ v s,0
{geo}მინდა,m i n d ɑ,0
{geo}მინდია,m i n d i ɑ,0
{geo}მინდორი,m i n d ɔ r i,0
{geo}მინერალური,m i n ɛ r ɑ l u r i,0
{geo}მინიატურა,m i n i ɑ tʼ u r ɑ,0
{geo}მინიმალურად,m i n i m ɑ l u r ɑ d,0
{geo}მინიმალური,m i n i m ɑ l u r i,0
{geo}მინიმუმი,m i n i m u m i,0
{geo}მინისებრი,m i n i s ɛ b r i,0
{geo}მინისტრი,m i n i s tʼ r i,0
{geo}მინუსი,m i n u s i,0
{geo}მირანდა,m i r ɑ n d ɑ,0
{geo}მირონმდინარე,m i r ɔ n m d i n ɑ r ɛ,0
{geo}მის,m i s,0
{geo}მისაღებად,m i s ɑ ɣ ɛ b ɑ d,0
{geo}მისაწვდომობა,m i s ɑ t͡sʼ v d ɔ m ɔ b ɑ,0
{geo}მისი,m i s i,0
{geo}მისტიკა,m i s tʼ i kʼ ɑ,0
{geo}მისცეს,m i s t͡s ɛ s,0
{geo}მიტროპოლიტი,m i tʼ r ɔ pʼ ɔ l i tʼ i,0
{geo}მიუხედავად,m i u x ɛ d ɑ v ɑ d,0
{geo}მიქცევა,m i kʰ t͡s ɛ v ɑ,0
{geo}მიღება,m i ɣ ɛ b ɑ,0
{geo}მიღმა,m i ɣ m ɑ,0
{geo}მიღწევა,m i ɣ t͡sʼ ɛ v ɑ,0
{geo}მიყურებ,m i qʼ u r ɛ b,0
{geo}მიშა,m i ʃ ɑ,0
{geo}მიშამ,m i ʃ ɑ m,0
{geo}მიშას,m i ʃ ɑ s,0
{geo}მიცემა,m i t͡s ɛ m ɑ,0
{geo}მიძღვნა,m i d͡z ɣ v n ɑ,0
{geo}მიწა,m i t͡sʼ ɑ,0
{geo}მიწერა,m i t͡sʼ ɛ r ɑ,0
{geo}მიწისქვეშა,m i t͡sʼ i s kʰ v ɛ ʃ ɑ,0
{geo}მიწისძვრა,m i t͡sʼ i s d͡z v r ɑ,0
{geo}მიწურული,m i t͡sʼ u r u l i,0
{geo}მიწყივ,m i t͡sʼ qʼ i v,0
{geo}მიხარია,m i x ɑ r i ɑ,0
{geo}მიხედვა,m i x ɛ d v ɑ,0
{geo}მიხედვით,m i x ɛ d v i tʰ,0
{geo}მიხეილ,m i x ɛ i l,0
{geo}მიხეილი,m i x ɛ i l i,0
{geo}მკაფიო,m kʼ ɑ pʰ i ɔ,0
{geo}მკაფიოდ,m kʼ ɑ pʰ i ɔ d,0
{geo}მკაცრი,m kʼ ɑ t͡s r i,0
{geo}მკერდი,m kʼ ɛ r d i,0
{geo}მკვდარი,m kʼ v d ɑ r i,0
{geo}მკვეთრად,m kʼ v ɛ tʰ r ɑ d,0
{geo}მკვლევარი,m kʼ v l ɛ v ɑ r i,0
{geo}მკვლელი,m kʼ v l ɛ l i,0
{geo}მკვლელობა,m kʼ v l ɛ l ɔ b ɑ,0
{geo}მკითხველი,m kʼ i tʰ x v ɛ l i,0
{geo}მკრეხელობა,m kʼ r ɛ x ɛ l ɔ b ɑ,0
{geo}მკრთალი,m kʼ r tʰ ɑ l i,0
{geo}მკურნალი,m kʼ u r n ɑ l i,0
{geo}მკურნალობა,m kʼ u r n ɑ l ɔ b ɑ,0
{geo}მლაშე,m l ɑ ʃ ɛ,0
{geo}მლიქვნელობა,m l i kʰ v n ɛ l ɔ b ɑ,0
{geo}მმართველი,m m ɑ r tʰ v ɛ l i,0
{geo}მმართველობა,m m ɑ r tʰ v ɛ l ɔ b ɑ,0
{geo}მმართველობას,m m ɑ r tʰ v ɛ l ɔ b ɑ s,0
{geo}მმართველობის,m m ɑ r tʰ v ɛ l ɔ b i s,0
{geo}მნიშვნელობა,m n i ʃ v n ɛ l ɔ b ɑ,0
{geo}მნიშვნელოვანი,m n i ʃ v n ɛ l ɔ v ɑ n i,0
{geo}მნიშვნელოვნად,m n i ʃ v n ɛ l ɔ v n ɑ d,0
{geo}მოაგონდება,m ɔ ɑ ɡ ɔ n d ɛ b ɑ,0
{geo}მოაზროვნე,m ɔ ɑ z r ɔ v n ɛ,0
{geo}მოასულიერებს,m ɔ ɑ s u l i ɛ r ɛ b s,0
{geo}მოაჯირი,m ɔ ɑ d͡ʒ i r i,0
{geo}მობილიზაცია,m ɔ b i l i z ɑ t͡s i ɑ,0
{geo}მობილური,m ɔ b i l u r i,0
{geo}მოგების,m ɔ ɡ ɛ b i s,0
{geo}მოგვიანებით,m ɔ ɡ v i ɑ n ɛ b i tʰ,0
{geo}მოგზაური,m ɔ ɡ z ɑ u r i,0
{geo}მოგზაურობა,m ɔ ɡ z ɑ u r ɔ b ɑ,0
{geo}მოგზაურობს,m ɔ ɡ z ɑ u r ɔ b s,0
{geo}მოგრძო,m ɔ ɡ r d͡z ɔ,0
{geo}მოდა,m ɔ d ɑ,0
{geo}მოდგმა,m ɔ d ɡ m ɑ,0
{geo}მოდელი,m ɔ d ɛ l i,0
{geo}მოდერატორი,m ɔ d ɛ r ɑ tʼ ɔ r i,0
{geo}მოდერნიზაცია,m ɔ d ɛ r n i z ɑ t͡s i ɑ,0
{geo}მოდერნიზმი,m ɔ d ɛ r n i z m i,0
{geo}მოდერნისტი,m ɔ d ɛ r n i s tʼ i,0
{geo}მოდერნისტული,m ɔ d ɛ r n i s tʼ u l i,0
{geo}მოდი,m ɔ d i,0
{geo}მოდიოდა,m ɔ d i ɔ d ɑ,0
{geo}მოდის,m ɔ d i s,0
{geo}მოდუნებულად,m ɔ d u n ɛ b u l ɑ d,0
{geo}მოდურად,m ɔ d u r ɑ d,0
{geo}მოდური,m ɔ d u r i,0
{geo}მოედანი,m ɔ ɛ d ɑ n i,0
{geo}მოვა,m ɔ v ɑ,0
{geo}მოვალეობა,m ɔ v ɑ l ɛ ɔ b ɑ,0
{geo}მოვილაპარაკებთ,m ɔ v i l ɑ pʼ ɑ r ɑ kʼ ɛ b tʰ,0
{geo}მოვლენა,m ɔ v l ɛ n ɑ,0
{geo}მოვლის,m ɔ v l i s,0
{geo}მოზაიკური,m ɔ z ɑ i kʼ u r i,0
{geo}მოზამბიკი,m ɔ z ɑ m b i kʼ i,0
{geo}მოთეთრო,m ɔ tʰ ɛ tʰ r ɔ,0
{geo}მოთმინება,m ɔ tʰ m i n ɛ b ɑ,0
{geo}მოთხოვნა,m ɔ tʰ x ɔ v n ɑ,0
{geo}მოთხრობა,m ɔ tʰ x r ɔ b ɑ,0
{geo}მოიგეთ,m ɔ i ɡ ɛ tʰ,0
{geo}მოითხოვს,m ɔ i tʰ x ɔ v s,0
{geo}მოისმენს,m ɔ i s m ɛ n s,0
{geo}მოიცა,m ɔ i t͡s ɑ,0
{geo}მოიჯარე,m ɔ i d͡ʒ ɑ r ɛ,0
{geo}მოკავშირე,m ɔ kʼ ɑ v ʃ i r ɛ,0
{geo}მოკასინი,m ɔ kʼ ɑ s i n i,0
{geo}მოკვლა,m ɔ kʼ v l ɑ,0
{geo}მოკლედ,m ɔ kʼ l ɛ d,0
{geo}მოკლევადიანი,m ɔ kʼ l ɛ v ɑ d i ɑ n i,0
{geo}მოკრძალებულად,m ɔ kʼ r d͡z ɑ l ɛ b u l ɑ d,0
{geo}მოლაპარაკება,m ɔ l ɑ pʼ ɑ r ɑ kʼ ɛ b ɑ,0
{geo}მოლარე,m ɔ l ɑ r ɛ,0
{geo}მოლეკულა,m ɔ l ɛ kʼ u l ɑ,0
{geo}მოლეკულური,m ɔ l ɛ kʼ u l u r i,0
{geo}მომაბეზრებელი,m ɔ m ɑ b ɛ z r ɛ b ɛ l i,0
{geo}მომავალი,m ɔ m ɑ v ɑ l i,0
{geo}მომავალში,m ɔ m ɑ v ɑ l ʃ i,0
{geo}მომაკვდინებლად,m ɔ m ɑ kʼ v d i n ɛ b l ɑ d,0
{geo}მომართავს,m ɔ m ɑ r tʰ ɑ v s,0
{geo}მომგებიანად,m ɔ m ɡ ɛ b i ɑ n ɑ d,0
{geo}მომდევნო,m ɔ m d ɛ v n ɔ,0
{geo}მომენტალური,m ɔ m ɛ n tʼ ɑ l u r i,0
{geo}მომენტი,m ɔ m ɛ n tʼ i,0
{geo}მომჟავო,m ɔ m ʒ ɑ v ɔ,0
{geo}მომჩივანი,m ɔ m t͡ʃ i v ɑ n i,0
{geo}მომწამლავად,m ɔ m t͡sʼ ɑ m l ɑ v ɑ d,0
{geo}მომწვანო,m ɔ m t͡sʼ v ɑ n ɔ,0
{geo}მომწონს,m ɔ m t͡sʼ ɔ n s,0
{geo}მომჭირნე,m ɔ m t͡ʃʼ i r n ɛ,0
{geo}მომჭირნეობა,m ɔ m t͡ʃʼ i r n ɛ ɔ b ɑ,0
{geo}მომხიბვლელი,m ɔ m x i b v l ɛ l i,0
{geo}მომხიბლავი,m ɔ m x i b l ɑ v i,0
{geo}მომხიბლაობა,m ɔ m x i b l ɑ ɔ b ɑ,0
{geo}მომხმარებელი,m ɔ m x m ɑ r ɛ b ɛ l i,0
{geo}მონა,m ɔ n ɑ,0
{geo}მონადირე,m ɔ n ɑ d i r ɛ,0
{geo}მონაზონი,m ɔ n ɑ z ɔ n i,0
{geo}მონათესავე,m ɔ n ɑ tʰ ɛ s ɑ v ɛ,0
{geo}მონათმფლობელობა,m ɔ n ɑ tʰ m pʰ l ɔ b ɛ l ɔ b ɑ,0
{geo}მონაკო,m ɔ n ɑ kʼ ɔ,0
{geo}მონანიებით,m ɔ n ɑ n i ɛ b i tʰ,0
{geo}მონარქი,m ɔ n ɑ r kʰ i,0
{geo}მონარქია,m ɔ n ɑ r kʰ i ɑ,0
{geo}მონასტრული,m ɔ n ɑ s tʼ r u l i,0
{geo}მონაცვლეობა,m ɔ n ɑ t͡s v l ɛ ɔ b ɑ,0
{geo}მონოგამია,m ɔ n ɔ ɡ ɑ m i ɑ,0
{geo}მონოგრაფია,m ɔ n ɔ ɡ r ɑ pʰ i ɑ,0
{geo}მონოლითური,m ɔ n ɔ l i tʰ u r i,0
{geo}მონოპოლისტი,m ɔ n ɔ pʼ ɔ l i s tʼ i,0
{geo}მონოტონური,m ɔ n ɔ tʼ ɔ n u r i,0
{geo}მონოტონურობა,m ɔ n ɔ tʼ ɔ n u r ɔ b ɑ,0
{geo}მონტაჟი,m ɔ n tʼ ɑ ʒ i,0
{geo}მონუმენტი,m ɔ n u m ɛ n tʼ i,0
{geo}მონუმენტური,m ɔ n u m ɛ n tʼ u r i,0
{geo}მონურად,m ɔ n u r ɑ d,0
{geo}მონური,m ɔ n u r i,0
{geo}მონღოლეთი,m ɔ n ɣ ɔ l ɛ tʰ i,0
{geo}მონღოლი,m ɔ n ɣ ɔ l i,0
{geo}მორალი,m ɔ r ɑ l i,0
{geo}მორალისტური,m ɔ r ɑ l i s tʼ u r i,0
{geo}მორალურად,m ɔ r ɑ l u r ɑ d,0
{geo}მორატორიუმი,m ɔ r ɑ tʼ ɔ r i u m i,0
{geo}მორგი,m ɔ r ɡ i,0
{geo}მორი,m ɔ r i,0
{geo}მორიდებულად,m ɔ r i d ɛ b u l ɑ d,0
{geo}მორიელი,m ɔ r i ɛ l i,0
{geo}მორისი,m ɔ r i s i,0
{geo}მორმონები,m ɔ r m ɔ n ɛ b i,0
{geo}მორჩილად,m ɔ r t͡ʃ i l ɑ d,0
{geo}მორჩილობა,m ɔ r t͡ʃ i l ɔ b ɑ,0
{geo}მორცხვად,m ɔ r t͡s x v ɑ d,0
{geo}მორწმუნე,m ɔ r t͡sʼ m u n ɛ,0
{geo}მოსავალი,m ɔ s ɑ v ɑ l i,0
{geo}მოსამართლე,m ɔ s ɑ m ɑ r tʰ l ɛ,0
{geo}მოსაწყენად,m ɔ s ɑ t͡sʼ qʼ ɛ n ɑ d,0
{geo}მოსახლეობამ,m ɔ s ɑ x l ɛ ɔ b ɑ m,0
{geo}მოსახლეობით,m ɔ s ɑ x l ɛ ɔ b i tʰ,0
{geo}მოსკოვი,m ɔ s kʼ ɔ v i,0
{geo}მოსკოვით,m ɔ s kʼ ɔ v i tʰ,0
{geo}მოსკოვის,m ɔ s kʼ ɔ v i s,0
{geo}მოსკოვმა,m ɔ s kʼ ɔ v m ɑ,0
{geo}მოსპობს,m ɔ s pʼ ɔ b s,0
{geo}მოსწავლე,m ɔ s t͡sʼ ɑ v l ɛ,0
{geo}მოსწონს,m ɔ s t͡sʼ ɔ n s,0
{geo}მოტეხილობა,m ɔ tʼ ɛ x i l ɔ b ɑ,0
{geo}მოტივაცია,m ɔ tʼ i v ɑ t͡s i ɑ,0
{geo}მოტივი,m ɔ tʼ i v i,0
{geo}მოტოციკლი,m ɔ tʼ ɔ t͡s i kʼ l i,0
{geo}მოტყუებით,m ɔ tʼ qʼ u ɛ b i tʰ,0
{geo}მოუთმენლად,m ɔ u tʰ m ɛ n l ɑ d,0
{geo}მოულოდნელობა,m ɔ u l ɔ d n ɛ l ɔ b ɑ,0
{geo}მოურიდებლად,m ɔ u r i d ɛ b l ɑ d,0
{geo}მოურიდებლობა,m ɔ u r i d ɛ b l ɔ b ɑ,0
{geo}მოუსვენრად,m ɔ u s v ɛ n r ɑ d,0
{geo}მოუსვენრობა,m ɔ u s v ɛ n r ɔ b ɑ,0
{geo}მოუქნელად,m ɔ u kʰ n ɛ l ɑ d,0
{geo}მოქალაქე,m ɔ kʰ ɑ l ɑ kʰ ɛ,0
{geo}მოქანდაკე,m ɔ kʰ ɑ n d ɑ kʼ ɛ,0
{geo}მოქმედება,m ɔ kʰ m ɛ d ɛ b ɑ,0
{geo}მოქმედებითი,m ɔ kʰ m ɛ d ɛ b i tʰ i,0
{geo}მოქმედი,m ɔ kʰ m ɛ d i,0
{geo}მოქნილად,m ɔ kʰ n i l ɑ d,0
{geo}მოქნილი,m ɔ kʰ n i l i,0
{geo}მოქნილობა,m ɔ kʰ n i l ɔ b ɑ,0
{geo}მოქცევა,m ɔ kʰ t͡s ɛ v ɑ,0
{geo}მოღალატეობა,m ɔ ɣ ɑ l ɑ tʼ ɛ ɔ b ɑ,0
{geo}მოღვაწე,m ɔ ɣ v ɑ t͡sʼ ɛ,0
{geo}მოღვაწეობა,m ɔ ɣ v ɑ t͡sʼ ɛ ɔ b ɑ,0
{geo}მოღუშულად,m ɔ ɣ u ʃ u l ɑ d,0
{geo}მოღუშული,m ɔ ɣ u ʃ u l i,0
{geo}მოყავისფრო,m ɔ qʼ ɑ v i s pʰ r ɔ,0
{geo}მოყვარე,m ɔ qʼ v ɑ r ɛ,0
{geo}მოყვარული,m ɔ qʼ v ɑ r u l i,0
{geo}მოყვითალო,m ɔ qʼ v i tʰ ɑ l ɔ,0
{geo}მოშლა,m ɔ ʃ l ɑ,0
{geo}მოშლის,m ɔ ʃ l i s,0
{geo}მოშორებით,m ɔ ʃ ɔ r ɛ b i tʰ,0
{geo}მოციგურავე,m ɔ t͡s i ɡ u r ɑ v ɛ,0
{geo}მოციმციმე,m ɔ t͡s i m t͡s i m ɛ,0
{geo}მოციქული,m ɔ t͡s i kʰ u l i,0
{geo}მოცულობა,m ɔ t͡s u l ɔ b ɑ,0
{geo}მოცურავე,m ɔ t͡s u r ɑ v ɛ,0
{geo}მოძველო,m ɔ d͡z v ɛ l ɔ,0
{geo}მოძღვარი,m ɔ d͡z ɣ v ɑ r i,0
{geo}მოძღვრები,m ɔ d͡z ɣ v r ɛ b i,0
{geo}მოწამე,m ɔ t͡sʼ ɑ m ɛ,0
{geo}მოწაფე,m ɔ t͡sʼ ɑ pʰ ɛ,0
{geo}მოწინავე,m ɔ t͡sʼ i n ɑ v ɛ,0
{geo}მოწიწება,m ɔ t͡sʼ i t͡sʼ ɛ b ɑ,0
{geo}მოწიწებით,m ɔ t͡sʼ i t͡sʼ ɛ b i tʰ,0
{geo}მოწმე,m ɔ t͡sʼ m ɛ,0
{geo}მოწმობა,m ɔ t͡sʼ m ɔ b ɑ,0
{geo}მოწოდება,m ɔ t͡sʼ ɔ d ɛ b ɑ,0
{geo}მოწონებით,m ɔ t͡sʼ ɔ n ɛ b i tʰ,0
{geo}მოწყალება,m ɔ t͡sʼ qʼ ɑ l ɛ b ɑ,0
{geo}მოწყენილობა,m ɔ t͡sʼ qʼ ɛ n i l ɔ b ɑ,0
{geo}მოწყობილობა,m ɔ t͡sʼ qʼ ɔ b i l ɔ b ɑ,0
{geo}მოჭიდავე,m ɔ t͡ʃʼ i d ɑ v ɛ,0
{geo}მოჭრის,m ɔ t͡ʃʼ r i s,0
{geo}მოხარშვა,m ɔ x ɑ r ʃ v ɑ,0
{geo}მოხდა,m ɔ x d ɑ,0
{geo}მოხელე,m ɔ x ɛ l ɛ,0
{geo}მოხერხებულად,m ɔ x ɛ r x ɛ b u l ɑ d,0
{geo}მოხერხებული,m ɔ x ɛ r x ɛ b u l i,0
{geo}მოხრილობა,m ɔ x r i l ɔ b ɑ,0
{geo}მოხსენება,m ɔ x s ɛ n ɛ b ɑ,0
{geo}მჟავური,m ʒ ɑ v u r i,0
{geo}მჟაუნა,m ʒ ɑ u n ɑ,0
{geo}მრავალგვარი,m r ɑ v ɑ l ɡ v ɑ r i,0
{geo}მრავალმნიშვნელოვნად,m r ɑ v ɑ l m n i ʃ v n ɛ l ɔ v n ɑ d,0
{geo}მრავალმხრივი,m r ɑ v ɑ l m x r i v i,0
{geo}მრავალხმიანი,m r ɑ v ɑ l x m i ɑ n i,0
{geo}მრავალჯერადი,m r ɑ v ɑ l d͡ʒ ɛ r ɑ d i,0
{geo}მრავლობითი,m r ɑ v l ɔ b i tʰ i,0
{geo}მრგვალი,m r ɡ v ɑ l i,0
{geo}მრეწველობა,m r ɛ t͡sʼ v ɛ l ɔ b ɑ,0
{geo}მრიცხველი,m r i t͡s x v ɛ l i,0
{geo}მრუდე,m r u d ɛ,0
{geo}მრუშობა,m r u ʃ ɔ b ɑ,0
{geo}მსახიობი,m s ɑ x i ɔ b i,0
{geo}მსახური,m s ɑ x u r i,0
{geo}მსაჯი,m s ɑ d͡ʒ i,0
{geo}მსგავსად,m s ɡ ɑ v s ɑ d,0
{geo}მსგავსება,m s ɡ ɑ v s ɛ b ɑ,0
{geo}მსგავსი,m s ɡ ɑ v s i,0
{geo}მსოფლიომ,m s ɔ pʰ l i ɔ m,0
{geo}მსოფლიოს,m s ɔ pʰ l i ɔ s,0
{geo}მსროლელი,m s r ɔ l ɛ l i,0
{geo}მსუბუქად,m s u b u kʰ ɑ d,0
{geo}მსუბუქი,m s u b u kʰ i,0
{geo}მსუქანი,m s u kʰ ɑ n i,0
{geo}მსუყე,m s u qʼ ɛ,0
{geo}მსხალი,m s x ɑ l i,0
{geo}მსხვერპლი,m s x v ɛ r pʼ l i,0
{geo}მსხვილი,m s x v i l i,0
{geo}მსჯელობა,m s d͡ʒ ɛ l ɔ b ɑ,0
{geo}მტევანი,m tʼ ɛ v ɑ n i,0
{geo}მტერი,m tʼ ɛ r i,0
{geo}მტვერსასრუტი,m tʼ v ɛ r s ɑ s r u tʼ i,0
{geo}მტვრიანი,m tʼ v r i ɑ n i,0
{geo}მტირალა,m tʼ i r ɑ l ɑ,0
{geo}მტკაველი,m tʼ kʼ ɑ v ɛ l i,0
{geo}მტკივნეული,m tʼ kʼ i v n ɛ u l i,0
{geo}მტკიცე,m tʼ kʼ i t͡s ɛ,0
{geo}მტკიცებითი,m tʼ kʼ i t͡s ɛ b i tʰ i,0
{geo}მტკიცედ,m tʼ kʼ i t͡s ɛ d,0
{geo}მტრობა,m tʼ r ɔ b ɑ,0
{geo}მტრულად,m tʼ r u l ɑ d,0
{geo}მტრული,m tʼ r u l i,0
{geo}მტყუანი,m tʼ qʼ u ɑ n i,0
{geo}მუდამ,m u d ɑ m,0
{geo}მუდარა,m u d ɑ r ɑ,0
{geo}მუდმივა,m u d m i v ɑ,0
{geo}მუდმივად,m u d m i v ɑ d,0
{geo}მუდმივი,m u d m i v i,0
{geo}მუზა,m u z ɑ,0
{geo}მუზეუმი,m u z ɛ u m i,0
{geo}მუთაქა,m u tʰ ɑ kʰ ɑ,0
{geo}მუნიციპალიტეტად,m u n i t͡s i pʼ ɑ l i tʼ ɛ tʼ ɑ d,0
{geo}მუნიციპალიტეტი,m u n i t͡s i pʼ ɑ l i tʼ ɛ tʼ i,0
{geo}მუნიციპალიტეტით,m u n i t͡s i pʼ ɑ l i tʼ ɛ tʼ i tʰ,0
{geo}მუნიციპალიტეტის,m u n i t͡s i pʼ ɑ l i tʼ ɛ tʼ i s,0
{geo}მუნიციპალიტეტმა,m u n i t͡s i pʼ ɑ l i tʼ ɛ tʼ m ɑ,0
{geo}მუნიციპალიტეტს,m u n i t͡s i pʼ ɑ l i tʼ ɛ tʼ s,0
{geo}მუნიციპალური,m u n i t͡s i pʼ ɑ l u r i,0
{geo}მუნჯი,m u n d͡ʒ i,0
{geo}მურაბა,m u r ɑ b ɑ,0
{geo}მური,m u r i,0
{geo}მუსიკა,m u s i kʼ ɑ,0
{geo}მუსიკალურად,m u s i kʼ ɑ l u r ɑ d,0
{geo}მუსიკამ,m u s i kʼ ɑ m,0
{geo}მუსიკას,m u s i kʼ ɑ s,0
{geo}მუსიკით,m u s i kʼ i tʰ,0
{geo}მუსიკოსი,m u s i kʼ ɔ s i,0
{geo}მუსლიმი,m u s l i m i,0
{geo}მუსონი,m u s ɔ n i,0
{geo}მუსტანგი,m u s tʼ ɑ n ɡ i,0
{geo}მუსულმანი,m u s u l m ɑ n i,0
{geo}მუტრუკი,m u tʼ r u kʼ i,0
{geo}მუქი,m u kʰ i,0
{geo}მუღამი,m u ɣ ɑ m i,0
{geo}მუყაითი,m u qʼ ɑ i tʰ i,0
{geo}მუშა,m u ʃ ɑ,0
{geo}მუშაობა,m u ʃ ɑ ɔ b ɑ,0
{geo}მუშაობს,m u ʃ ɑ ɔ b s,0
{geo}მუცელი,m u t͡s ɛ l i,0
{geo}მუხა,m u x ɑ,0
{geo}მუხანათურად,m u x ɑ n ɑ tʰ u r ɑ d,0
{geo}მუხანათური,m u x ɑ n ɑ tʰ u r i,0
{geo}მუხლი,m u x l i,0
{geo}მუხრუჭი,m u x r u t͡ʃʼ i,0
{geo}მუხუდო,m u x u d ɔ,0
{geo}მუჰამედი,m u h ɑ m ɛ d i,0
{geo}მუჰაჯირობა,m u h ɑ d͡ʒ i r ɔ b ɑ,0
{geo}მფარველობა,m pʰ ɑ r v ɛ l ɔ b ɑ,0
{geo}მფლანგველობა,m pʰ l ɑ n ɡ v ɛ l ɔ b ɑ,0
{geo}მფლობელობა,m pʰ l ɔ b ɛ l ɔ b ɑ,0
{geo}მფრინველი,m pʰ r i n v ɛ l i,0
{geo}მქონდა,m kʰ ɔ n d ɑ,0
{geo}მქრქალი,m kʰ r kʰ ɑ l i,0
{geo}მღერის,m ɣ ɛ r i s,0
{geo}მღვიმე,m ɣ v i m ɛ,0
{geo}მღვრიე,m ɣ v r i ɛ,0
{geo}მყარი,m qʼ ɑ r i,0
{geo}მყვირალა,m qʼ v i r ɑ l ɑ,0
{geo}მყინვარი,m qʼ i n v ɑ r i,0
{geo}მყისიერი,m qʼ i s i ɛ r i,0
{geo}მყიფე,m qʼ i pʰ ɛ,0
{geo}მყოფი,m qʼ ɔ pʰ i,0
{geo}მყრალი,m qʼ r ɑ l i,0
{geo}მყუდრო,m qʼ u d r ɔ,0
{geo}მყუდროდ,m qʼ u d r ɔ d,0
{geo}მყუდროება,m qʼ u d r ɔ ɛ b ɑ,0
{geo}მშენებლობა,m ʃ ɛ n ɛ b l ɔ b ɑ,0
{geo}მშვენება,m ʃ v ɛ n ɛ b ɑ,0
{geo}მშვენიერი,m ʃ v ɛ n i ɛ r i,0
{geo}მშვენივრად,m ʃ v ɛ n i v r ɑ d,0
{geo}მშვიდად,m ʃ v i d ɑ d,0
{geo}მშვიდი,m ʃ v i d i,0
{geo}მშვიდობიანად,m ʃ v i d ɔ b i ɑ n ɑ d,0
{geo}მშვიდობიანი,m ʃ v i d ɔ b i ɑ n i,0
{geo}მშვილდი,m ʃ v i l d i,0
{geo}მშვილდოსნობა,m ʃ v i l d ɔ s n ɔ b ɑ,0
{geo}მშია,m ʃ i ɑ,0
{geo}მშიერი,m ʃ i ɛ r i,0
{geo}მშიშარა,m ʃ i ʃ ɑ r ɑ,0
{geo}მშობელი,m ʃ ɔ b ɛ l i,0
{geo}მშობიარობა,m ʃ ɔ b i ɑ r ɔ b ɑ,0
{geo}მშობლიური,m ʃ ɔ b l i u r i,0
{geo}მშრალი,m ʃ r ɑ l i,0
{geo}მჩატე,m t͡ʃ ɑ tʼ ɛ,0
{geo}მჩქეფარე,m t͡ʃ kʰ ɛ pʰ ɑ r ɛ,0
{geo}მცდარად,m t͡s d ɑ r ɑ d,0
{geo}მცდარი,m t͡s d ɑ r i,0
{geo}მცდელობა,m t͡s d ɛ l ɔ b ɑ,0
{geo}მცენარეული,m t͡s ɛ n ɑ r ɛ u l i,0
{geo}მცველი,m t͡s v ɛ l i,0
{geo}მცირე,m t͡s i r ɛ,0
{geo}მცნება,m t͡s n ɛ b ɑ,0
{geo}მცოდნე,m t͡s ɔ d n ɛ,0
{geo}მცურავი,m t͡s u r ɑ v i,0
{geo}მცხეთა,m t͡s x ɛ tʰ ɑ,0
{geo}მცხუნვარედ,m t͡s x u n v ɑ r ɛ d,0
{geo}მძარცველი,m d͡z ɑ r t͡s v ɛ l i,0
{geo}მძაფრი,m d͡z ɑ pʰ r i,0
{geo}მძევალი,m d͡z ɛ v ɑ l i,0
{geo}მძიმე,m d͡z i m ɛ,0
{geo}მძღნერი,m d͡z ɣ n ɛ r i,0
{geo}მძღოლი,m d͡z ɣ ɔ l i,0
{geo}მწარედ,m t͡sʼ ɑ r ɛ d,0
{geo}მწერალი,m t͡sʼ ɛ r ɑ l i,0
{geo}მწერი,m t͡sʼ ɛ r i,0
{geo}მწვადი,m t͡sʼ v ɑ d i,0
{geo}მწვავე,m t͡sʼ v ɑ v ɛ,0
{geo}მწვავედ,m t͡sʼ v ɑ v ɛ d,0
{geo}მწვანე,m t͡sʼ v ɑ n ɛ,0
{geo}მწვრთნელი,m t͡sʼ v r tʰ n ɛ l i,0
{geo}მწიკვი,m t͡sʼ i kʼ v i,0
{geo}მწირი,m t͡sʼ i r i,0
{geo}მწიფე,m t͡sʼ i pʰ ɛ,0
{geo}მწკრივი,m t͡sʼ kʼ r i v i,0
{geo}მწნილი,m t͡sʼ n i l i,0
{geo}მწუხარება,m t͡sʼ u x ɑ r ɛ b ɑ,0
{geo}მწყემსი,m t͡sʼ qʼ ɛ m s i,0
{geo}მწყერი,m t͡sʼ qʼ ɛ r i,0
{geo}მწყინს,m t͡sʼ qʼ i n s,0
{geo}მჭადი,m t͡ʃʼ ɑ d i,0
{geo}მჭედლიშვილი,m t͡ʃʼ ɛ d l i ʃ v i l i,0
{geo}მჭევრმეტყველურად,m t͡ʃʼ ɛ v r m ɛ tʼ qʼ v ɛ l u r ɑ d,0
{geo}მჭიდრო,m t͡ʃʼ i d r ɔ,0
{geo}მჭიდროდ,m t͡ʃʼ i d r ɔ d,0
{geo}მჭლე,m t͡ʃʼ l ɛ,0
{geo}მჭრელი,m t͡ʃʼ r ɛ l i,0
{geo}მხარბეჭიანი,m x ɑ r b ɛ t͡ʃʼ i ɑ n i,0
{geo}მხარდაჭერა,m x ɑ r d ɑ t͡ʃʼ ɛ r ɑ,0
{geo}მხარე,m x ɑ r ɛ,0
{geo}მხარედ,m x ɑ r ɛ d,0
