merged_spelling,ipa,langid
{dut}kijkt,k ɛ i̯ k t,0
{dut}kikker,k ɪ k ə r,0
{dut}kille,k ɪ l ə,0
{dut}kilometer,k i l oː m eː t ə r,0
{dut}kin,k ɪ n,0
{dut}kinderarbeid,k ɪ n d ə r ɑ r b ɛ i̯ t,0
{dut}kinderarts,k ɪ n d ə r ɑ r t s,0
{dut}kinderbijslag,k ɪ n d ə r b ɛ i̯ s l ɑ x,0
{dut}kinderboek,k ɪ n d ə r b u k,0
{dut}kinderboerderij,k ɪ n d ə r b u r d ə r ɛ i̯,0
{dut}kinderen,k ɪ n d ə r ə n,0
{dut}kinderkoor,k ɪ n d ə r k oː r,0
{dut}kinderloos,k ɪ n d ə r l oː s,0
{dut}kinderoppas,k ɪ n d ə r ɔ p ɑ s,0
{dut}kinderopvang,k ɪ n d ə r ɔ p f ɑ ŋ,0
{dut}kinderstoel,k ɪ n d ə r s t u l,0
{dut}kindertehuis,k ɪ n d ə r t ə ɦ œ y̯ s,0
{dut}kinderwens,k ɪ n d ə r ʋ ɛ n s,0
{dut}kindje,k ɪ n t j ə,0
{dut}kinshasa,k ɪ n ʃ aː s aː,0
{dut}kip,k ɪ p,0
{dut}kippenvel,k ɪ p ə v ɛ l,0
{dut}kissebissen,k ɪ s ə b ɪ s ə n,0
{dut}kist,k ɪ s t,0
{dut}klaarblijkelijk,k l aː r b l ɛ i̯ k ə l ə k,0
{dut}klaarmaken,k l aː r m aː k ə n,0
{dut}klaas,k l aː s,0
{dut}klacht,k l ɑ x t,0
{dut}klagen,k l aː ɣ ə n,0
{dut}klank,k l ɑ ŋ k,0
{dut}klankbeeld,k l ɑ ŋ k b eː l t,0
{dut}klant,k l ɑ n t,0
{dut}klantenkaart,k l ɑ n t ə n k aː r t,0
{dut}klap,k l ɑ p,0
{dut}klas,k l ɑ s,0
{dut}klaslokaal,k l ɑ s l oː k aː l,0
{dut}klassieker,k l ɑ s i k ə r,0
{dut}klauteren,k l ɑ u̯ t ə r ə n,0
{dut}klauw,k l ɑ u̯,0
{dut}kledingstuk,k l eː d ɪ ŋ s t ʏ k,0
{dut}kleed,k l eː t,0
{dut}klei,k l ɛ i̯,0
{dut}kleindochter,k l ɛ i̯ n d ɔ x t ə r,0
{dut}kleine,k l ɛ i̯ n ə,0
{dut}kleingeld,k l ɛ i̯ n ɣ ɛ l t,0
{dut}kleinkind,k l ɛ i̯ n k ɪ n t,0
{dut}kleinkunst,k l ɛ i̯ n k ʏ n s t,0
{dut}kleinood,k l ɛ i̯ n oː t,0
{dut}kleinoogrog,k l ɛ i̯ n oː x r ɔ x,0
{dut}kleinzoon,k l ɛ i̯ n z oː n,0
{dut}klem,k l ɛ m,0
{dut}klemmen,k l ɛ m ə n,0
{dut}klep,k l ɛ p,0
{dut}kleren,k l eː r ə n,0
{dut}kleuter,k l øː t ə r,0
{dut}kleuterleidster,k l øː t ə r l ɛ i̯ t s t ə r,0
{dut}kleven,k l eː v ə n,0
{dut}klikken,k l ɪ k ə n,0
{dut}klikspaan,k l i k s p aː n,0
{dut}klim,k l ɪ m,0
{dut}klimaat,k l i m aː t,0
{dut}klimaatbeleid,k l i m aː t b ə l ɛ i̯ t,0
{dut}klimmen,k l ɪ m ə n,0
{dut}klimplant,k l ɪ m p l ɑ n t,0
{dut}klimt,k l ɪ m t,0
{dut}kliniek,k l i n i k,0
{dut}klit,k l ɪ t,0
{dut}kloek,k l u k,0
{dut}klok,k l ɔ k,0
{dut}klokke,k l ɔ k ə,0
{dut}klokken,k l ɔ k ə n,0
{dut}klokkenluider,k l ɔ k ə n l œ y̯ d ə r,0
{dut}klom,k l ɔ m,0
{dut}klompen,k l ɔ m p ə n,0
{dut}klompendans,k l ɔ m p ə n d ɑ n s,0
{dut}klont,k l ɔ n t,0
{dut}kloof,k l oː f,0
{dut}kloppen,k l ɔ p ə n,0
{dut}klopt,k l ɔ p t,0
{dut}klos,k l ɔ s,0
{dut}kluiven,k l œ y̯ v ə n,0
{dut}kluwen,k l y u̯ ə n,0
{dut}knaag,k n aː x,0
{dut}knaak,k n aː k,0
{dut}knaap,k n aː p,0
{dut}knagen,k n aː ɣ ə n,0
{dut}knaller,k n ɑ l ə r,0
{dut}knap,k n ɑ p,0
{dut}knappen,k n ɑ p ə n,0
{dut}knar,k n ɑ r,0
{dut}kneden,k n eː d ə n,0
{dut}knieschijf,k n i s x ɛ i̯ f,0
{dut}knieën,k n i ə n,0
{dut}knijpen,k n ɛ i̯ p ə n,0
{dut}knikken,k n ɪ k ə n,0
{dut}knil,k n ɪ l,0
{dut}knipoog,k n ɪ p oː x,0
{dut}knippen,k n ɪ p ə n,0
{dut}knipperlicht,k n ɪ p ə r l ɪ x t,0
{dut}knipsel,k n ɪ p s ə l,0
{dut}knisperen,k n ɪ s p ə r ə n,0
{dut}knoflook,k n ɔ f l oː k,0
{dut}knokken,k n ɔ k ə n,0
{dut}knokpartij,k n ɔ k p ɑ r t ɛ i̯,0
{dut}knoop,k n oː p,0
{dut}knopen,k n oː p ə n,0
{dut}knuffel,k n ʏ f ə l,0
{dut}knuffelen,k n ʏ f ə l ə n,0
{dut}kocht,k ɔ x t,0
{dut}kochten,k ɔ x t ə n,0
{dut}koeien,k u i̯ ə n,0
{dut}koekenpan,k u k ə m p ɑ n,0
{dut}koekje,k u k j ə,0
{dut}koekoek,k u k u k,0
{dut}koel,k u l,0
{dut}koelen,k u l ə n,0
{dut}koeling,k u l ɪ ŋ,0
{dut}koelkast,k u l k ɑ s t,0
{dut}koelte,k u l t ə,0
{dut}koeltoren,k u l t oː r ə n,0
{dut}koepel,k u p ə l,0
{dut}koers,k uː r s,0
{dut}koesteren,k u s t ə r ə n,0
{dut}koetshuis,k u t s ɦ œ y̯ s,0
{dut}koetsier,k u t s iː r,0
{dut}koffer,k ɔ f ə r,0
{dut}koffie,k ɔ f i,0
{dut}koffieboon,k ɔ f i b oː n,0
{dut}kok,k ɔ k,0
{dut}kokarde,k oː k ɑ r d ə,0
{dut}koker,k oː k ə r,0
{dut}kokos,k oː k ɔ s,0
{dut}kokstoven,k ɔ k s t oː v ə n,0
{dut}kolder,k ɔ l d ə r,0
{dut}kolonel,k oː l oː n ɛ l,0
{dut}kom,k ɔ m,0
{dut}komaf,k ɔ m ɑ f,0
{dut}komen,k oː m ə n,0
{dut}komisch,k oː m i s,0
{dut}kompas,k ɔ m p ɑ s,0
{dut}komplot,k ɔ m p l ɔ t,0
{dut}komt,k ɔ m t,0
{dut}kon,k ɔ n,0
{dut}konijn,k oː n ɛ i̯ n,0
{dut}konijnenhol,k oː n ɛ i̯ n ə n ɦ ɔ l,0
{dut}koning,k oː n ɪ ŋ,0
{dut}koningin,k oː n ɪ ŋ ɪ n,0
{dut}koninginnedag,k oː n ɪ ŋ ɪ n ə d ɑ x,0
{dut}koningshuis,k oː n ɪ ŋ s ɦ œ y̯ s,0
{dut}koninklijk,k oː n ɪ ŋ k l ə k,0
{dut}koninkrijk,k oː n ɪ ŋ k r ɛ i̯ k,0
{dut}kont,k ɔ n t,0
{dut}konvooi,k ɔ n v oː i̯,0
{dut}koog,k oː x,0
{dut}kooi,k oː i̯,0
{dut}kookboek,k oː k b u k,0
{dut}kookkunst,k oː k ʏ n s t,0
{dut}kookplaat,k oː k p l aː t,0
{dut}kookpunt,k oː k p ʏ n t,0
{dut}kooldioxide,k oː l d i ɔ k s i d ə,0
{dut}koolmonoxide,k oː l m oː n ɔ k s i d ə,0
{dut}koolrabi,k oː l r aː b i,0
{dut}koolstofmonoxide,k oː l s t ɔ f m oː n ɔ k s i d ə,0
{dut}koop,k oː p,0
{dut}koopavond,k oː p aː v ɔ n t,0
{dut}koopt,k oː p t,0
{dut}koopvaardijschip,k oː p f aː r d ɛ i̯ s x ɪ p,0
{dut}koopzondag,k oː p s ɔ n d ɑ x,0
{dut}koor,k oː r,0
{dut}koortsachtig,k oː r t s ɑ x t ə x,0
{dut}kopen,k oː p ə n,0
{dut}koper,k oː p ə r,0
{dut}koploper,k ɔ p l oː p ə r,0
{dut}koprol,k ɔ p r ɔ l,0
{dut}kopstuk,k ɔ p s t ʏ k,0
{dut}koptelefoon,k ɔ p t eː l ə f oː n,0
{dut}koptisch,k ɔ p t i s,0
{dut}kor,k ɔ r,0
{dut}koraal,k oː r aː l,0
{dut}korea,k oː r eː aː,0
{dut}korrel,k ɔ r ə l,0
{dut}kort,k ɔ r t,0
{dut}korten,k ɔ r t ə n,0
{dut}korting,k ɔ r t ɪ ŋ,0
{dut}kortzichtig,k ɔ r t s ɪ x t ə x,0
{dut}kosmopolitisch,k ɔ s m oː p oː l i t i s,0
{dut}kost,k ɔ s t,0
{dut}kostbaar,k ɔ s t b aː r,0
{dut}kostelijk,k ɔ s t ə l ə k,0
{dut}kosteloos,k ɔ s t ə l oː s,0
{dut}kosten,k ɔ s t ə n,0
{dut}koster,k ɔ s t ə r,0
{dut}koter,k oː t ə r,0
{dut}kou,k ɑ u̯,0
{dut}koud,k ɑ u̯ t,0
{dut}kouwe,k ɑ u̯ ə,0
{dut}kraag,k r aː x,0
{dut}kraai,k r aː i̯,0
{dut}kraaien,k r aː i̯ ə n,0
{dut}kraan,k r aː n,0
{dut}kraanwater,k r aː n ʋ aː t ə r,0
{dut}krab,k r ɑ p,0
{dut}kracht,k r ɑ x t,0
{dut}krachteloos,k r ɑ x t ə l oː s,0
{dut}krachtig,k r ɑ x t ə x,0
{dut}krachtmeting,k r ɑ x t m eː t ɪ ŋ,0
{dut}krachtterm,k r ɑ x t ɛ r m,0
{dut}kraken,k r aː k ə n,0
{dut}kramer,k r aː m ə r,0
{dut}kranenburg,k r aː n ə n b ʏ r x,0
{dut}kranendonk,k r aː n ə n d ɔ ŋ k,0
{dut}krans,k r ɑ n s,0
{dut}krant,k r ɑ n t,0
{dut}krap,k r ɑ p,0
{dut}krat,k r ɑ t,0
{dut}krater,k r aː t ə r,0
{dut}kreng,k r ɛ ŋ,0
{dut}krentenbol,k r ɛ n t ə n b ɔ l,0
{dut}krenterig,k r ɛ n t ə r ə x,0
{dut}kreupel,k r øː p ə l,0
{dut}krijg,k r ɛ i̯ x,0
{dut}krijgen,k r ɛ i̯ ɣ ə n,0
{dut}krijger,k r ɛ i̯ ɣ ə r,0
{dut}krijgsmacht,k r ɛ i̯ x s m ɑ x t,0
{dut}krijgsman,k r ɛ i̯ x s m ɑ n,0
{dut}krijt,k r ɛ i̯ t,0
{dut}krikken,k r ɪ k ə n,0
{dut}kringloopwinkel,k r ɪ ŋ l oː p ʋ ɪ ŋ k ə l,0
{dut}kristal,k r ɪ s t ɑ l,0
{dut}kritiek,k r i t i k,0
{dut}kroatië,k r oː aː t s i j ə,0
{dut}kroeg,k r u x,0
{dut}kroes,k r u s,0
{dut}krokus,k r oː k ʏ s,0
{dut}krokusvakantie,k r oː k ʏ s f aː k ɑ n t s i,0
{dut}kronen,k r oː n ə n,0
{dut}kroongetuige,k r oː n ɣ ə t œ y̯ ɣ ə,0
{dut}kroonlijst,k r oː n l ɛ i̯ s t,0
{dut}kroonluchter,k r oː n l ʏ x t ə r,0
{dut}kroonprinses,k r oː n p r ɪ n s ɛ s,0
{dut}krop,k r ɔ p,0
{dut}kruid,k r œ y̯ t,0
{dut}kruiden,k r œ y̯ d ə n,0
{dut}kruin,k r œ y̯ n,0
{dut}kruipen,k r œ y̯ p ə n,0
{dut}kruis,k r œ y̯ s,0
{dut}kruisboog,k r œ y̯ s b oː x,0
{dut}kruisen,k r œ y̯ s ə n,0
{dut}kruising,k r œ y̯ s ɪ ŋ,0
{dut}kruispunt,k r œ y̯ s p ʏ n t,0
{dut}kruiwagen,k r œ y̯ ʋ aː ɣ ə n,0
{dut}krukas,k r ʏ k ɑ s,0
{dut}kudde,k ʏ d ə,0
{dut}kuijpers,k œ y̯ p ə r s,0
{dut}kuiken,k œ y̯ k ə n,0
{dut}kuil,k œ y̯ l,0
{dut}kuip,k œ y̯ p,0
{dut}kuiper,k œ y̯ p ə r,0
{dut}kul,k ʏ l,0
{dut}kummel,k ʏ m ə l,0
{dut}kun,k ʏ n,0
{dut}kunde,k ʏ n d ə,0
{dut}kunnen,k ʏ n ə n,0
{dut}kunst,k ʏ n s t,0
{dut}kunstlicht,k ʏ n s t l ɪ x t,0
{dut}kunstmest,k ʏ n s t m ɛ s t,0
{dut}kunstmestzak,k ʏ n s t m ɛ s t z ɑ k,0
{dut}kunstwerk,k ʏ n s t ʋ ɛ r k,0
{dut}kuren,k y r ə n,0
{dut}kus,k ʏ s,0
{dut}kussen,k ʏ s ə n,0
{dut}kust,k ʏ s t,0
{dut}kustplaats,k ʏ s t p l aː t s,0
{dut}kustwater,k ʏ s t ʋ aː t ə r,0
{dut}kut,k ʏ t,0
{dut}kwaad,k ʋ aː t,0
{dut}kwadraat,k ʋ aː d r aː t,0
{dut}kwak,k ʋ ɑ k,0
{dut}kwalijk,k ʋ aː l ə k,0
{dut}kwalijker,k ʋ aː l ə k ə r,0
{dut}kwart,k ʋ ɑ r t,0
{dut}kwartaal,k ʋ ɑ r t aː l,0
{dut}kwartel,k ʋ ɑ r t ə l,0
{dut}kwast,k ʋ ɑ s t,0
{dut}kweekschool,k ʋ eː k s x oː l,0
{dut}kweekvijver,k ʋ eː k f ɛ i̯ v ə r,0
{dut}kwekerij,k ʋ eː k ə r ɛ i̯,0
{dut}kwestie,k ʋ ɛ s t i,0
{dut}kwetsbaar,k ʋ ɛ t s b aː r,0
{dut}kwetsbaarheid,k ʋ ɛ t s b aː r ɦ ɛ i̯ t,0
{dut}kwetsen,k ʋ ɛ t s ə n,0
{dut}kwiek,k ʋ i k,0
{dut}kwijtschelding,k ʋ ɛ i̯ t s x ɛ l d ɪ ŋ,0
{dut}kwispel,k ʋ ɪ s p ə l,0
{dut}kwistig,k ʋ ɪ s t ə x,0
{dut}la,l aː,0
{dut}laag,l aː x,0
{dut}laagste,l aː x s t ə,0
{dut}laan,l aː n,0
{dut}laars,l aː r s,0
{dut}laat,l aː t,0
{dut}laatst,l aː t s t,0
{dut}laatste,l aː t s t ə,0
{dut}lach,l ɑ x,0
{dut}lachen,l ɑ x ə n,0
{dut}lacht,l ɑ x t,0
{dut}lactase,l ɑ k t aː z ə,0
{dut}lactose,l ɑ k t oː z ə,0
{dut}laden,l aː d ə n,0
{dut}lager,l aː ɣ ə r,0
{dut}lak,l ɑ k,0
{dut}laken,l aː k ə n,0
{dut}lakken,l ɑ k ə n,0
{dut}lam,l ɑ m,0
{dut}lama,l aː m aː,0
{dut}lamlendig,l ɑ m l ɛ n d ə x,0
{dut}lanceren,l ɑ n s eː r ə n,0
{dut}land,l ɑ n t,0
{dut}landbouw,l ɑ n t b ɑ u̯,0
{dut}landbouwgif,l ɑ n t b ɑ u̯ ɣ ɪ f,0
{dut}lande,l ɑ n d ə,0
{dut}landen,l ɑ n d ə n,0
{dut}landgoed,l ɑ n t x uː t,0
{dut}landgraaf,l ɑ n t x r aː f,0
{dut}landman,l ɑ n t m ɑ n,0
{dut}landschap,l ɑ n t s x ɑ p,0
{dut}landzaat,l ɑ n t s aː t,0
{dut}lang,l ɑ ŋ,0
{dut}lange,l ɑ ŋ ə,0
{dut}langlaufen,l ɑ ŋ l ɑ u̯ f ə n,0
{dut}langs,l ɑ ŋ s,0
{dut}langwerpig,l ɑ ŋ ʋ ɛ r p ə x,0
{dut}langzaam,l ɑ ŋ z aː m,0
{dut}lans,l ɑ n s,0
{dut}lanskorporaal,l ɑ n s k ɔ r p oː r aː l,0
{dut}lappen,l ɑ p ə n,0
{dut}larf,l ɑ r f,0
{dut}lars,l ɑ r s,0
{dut}larve,l ɑ r v ə,0
{dut}laser,l eː z ə r,0
{dut}lassen,l ɑ s ə n,0
{dut}last,l ɑ s t,0
{dut}lasten,l ɑ s t ə n,0
{dut}lastercampagne,l ɑ s t ə r k ɑ m p ɑ n j ə,0
{dut}lasterlijk,l ɑ s t ə r l ə k,0
{dut}lat,l ɑ t,0
{dut}late,l aː t ə,0
{dut}laten,l aː t ə n,0
{dut}laura,l ɑ u̯ r aː,0
{dut}laurens,l ɑ u̯ r ə n s,0
{dut}lauw,l ɑ u̯,0
{dut}lavendel,l aː v ɛ n d ə l,0
{dut}ledenbestand,l eː d ə n b ə s t ɑ n t,0
{dut}leder,l eː d ə r,0
{dut}leefgebied,l eː f x ə b i t,0
{dut}leefmilieu,l eː f m ɪ l j øː,0
{dut}leeftijd,l eː f t ɛ i̯ t,0
{dut}leeg,l eː x,0
{dut}leek,l eː k,0
{dut}leen,l eː n,0
{dut}leer,l eː r,0
{dut}leerachterstand,l eː r ɑ x t ə r s t ɑ n t,0
{dut}leerdam,l eː r d ɑ m,0
{dut}leergang,l eː r ɣ ɑ ŋ,0
{dut}leerkracht,l eː r k r ɑ x t,0
{dut}leerling,l eː r l ɪ ŋ,0
{dut}leerlinge,l eː r l ɪ ŋ ə,0
{dut}leerlooierij,l eː r l oː i̯ ə r ɛ i̯,0
{dut}leerstof,l eː r s t ɔ f,0
{dut}leersum,l eː r s ʏ m,0
{dut}leert,l eː r t,0
{dut}leerzaam,l eː r z aː m,0
{dut}lees,l eː s,0
{dut}leest,l eː s t,0
{dut}leesten,l eː s t ə n,0
{dut}leesvoer,l eː s v uː r,0
{dut}leeuw,l eː u̯,0
{dut}leeuwarden,l eː ʋ ɑ r d ə n,0
{dut}leeuwendeel,l eː u̯ ə n d eː l,0
{dut}leg,l ɛ x,0
{dut}leger,l eː ɣ ə r,0
{dut}legerkorps,l eː ɣ ə r k ɔ r p s,0
{dut}legerleiding,l eː ɣ ə r l ɛ i̯ d ɪ ŋ,0
{dut}legerofficier,l eː ɣ ə r ɔ f i s iː r,0
{dut}leggen,l ɛ ɣ ə n,0
{dut}legio,l eː ɣ i oː,0
{dut}legionella,l eː ɣ i oː n ɛ l aː,0
{dut}legt,l ɛ x t,0
{dut}leiband,l ɛ i̯ b ɑ n t,0
{dut}leid,l ɛ i̯ t,0
{dut}leider,l ɛ i̯ d ə r,0
{dut}leiderschap,l ɛ i̯ d ə r s x ɑ p,0
{dut}leiding,l ɛ i̯ d ɪ ŋ,0
{dut}leidingwater,l ɛ i̯ d ɪ ŋ ʋ aː t ə r,0
{dut}leidschendam,l ɛ i̯ t s ə n d ɑ m,0
{dut}leidt,l ɛ i̯ t,0
{dut}leie,l ɛ i̯ ə,0
{dut}leken,l eː k ə n,0
{dut}lekkage,l ɛ k aː ʒ ə,0
{dut}lelijk,l eː l ə k,0
{dut}lelystad,l eː l i s t ɑ t,0
{dut}lemma,l ɛ m aː,0
{dut}lenen,l eː n ə n,0
{dut}lengte,l ɛ ŋ t ə,0
{dut}lens,l ɛ n s,0
{dut}lentefeest,l ɛ n t ə f eː s t,0
{dut}leo,l eː oː,0
{dut}leopold,l eː oː p ɔ l t,0
{dut}leraar,l eː r aː r,0
{dut}leren,l eː r ə n,0
{dut}lesbienne,l ɛ s b i ɛ n ə,0
{dut}lesgeven,l ɛ s x eː v ə n,0
{dut}lessen,l ɛ s ə n,0
{dut}letten,l ɛ t ə n,0
{dut}letter,l ɛ t ə r,0
{dut}letterkundig,l ɛ t ə r k ʏ n d ə x,0
{dut}letterlijk,l ɛ t ə r l ə k,0
{dut}leudal,l øː d ɑ l,0
{dut}leugen,l øː ɣ ə n,0
{dut}leuk,l øː k,0
{dut}leusden,l øː s d ə n,0
{dut}leuven,l øː v ə n,0
{dut}leven,l eː v ə n,0
{dut}levendig,l eː v ə n d ə x,0
{dut}levensecht,l eː v ə n s ɛ x t,0
{dut}levensgeschiedenis,l eː v ə n s x ə s x i d ə n ɪ s,0
{dut}levensgevaar,l eː v ə n s x ə v aː r,0
{dut}levensgevaarlijk,l eː v ə n s x ə v aː r l ə k,0
{dut}levensvatbaar,l eː v ə n s f ɑ t b aː r,0
{dut}lever,l eː v ə r,0
{dut}leveren,l eː v ə r ə n,0
{dut}lexmond,l ɛ k s m ɔ n t,0
{dut}lezen,l eː z ə n,0
{dut}lezer,l eː z ə r,0
{dut}lezing,l eː z ɪ ŋ,0
{dut}lia,l i aː,0
{dut}libelle,l i b ɛ l ə,0
{dut}libië,l i b i j ə,0
{dut}lichaam,l ɪ x aː m,0
{dut}lichaamsbouw,l ɪ x aː m s b ɑ u̯,0
{dut}licht,l ɪ x t,0
{dut}lichten,l ɪ x t ə n,0
{dut}lichtgewicht,l ɪ x t x ə ʋ ɪ x t,0
{dut}lichtinval,l ɪ x t ɪ n v ɑ l,0
{dut}lichtsnelheid,l ɪ x t s n ɛ l ɦ ɛ i̯ t,0
{dut}lid,l ɪ t,0
{dut}lidstaat,l ɪ t s t aː t,0
{dut}lied,l i t,0
{dut}lief,l i f,0
{dut}liefde,l i f d ə,0
{dut}liefdesleven,l i f d ə s l eː v ə n,0
{dut}liefhebben,l i f ɦ ɛ b ə n,0
{dut}lieke,l i k ə,0
{dut}lier,l i r,0
{dut}lieslaars,l i s l aː r s,0
{dut}lift,l ɪ f t,0
{dut}lig,l ɪ x,0
{dut}ligfiets,l ɪ x f i t s,0
{dut}liggen,l ɪ ɣ ə n,0
{dut}ligt,l ɪ x t,0
{dut}ligweide,l ɪ x ʋ ɛ i̯ d ə,0
{dut}lijden,l ɛ i̯ d ə n,0
{dut}lijfspreuk,l ɛ i̯ f s p r øː k,0
{dut}lijk,l ɛ i̯ k,0
{dut}lijken,l ɛ i̯ k ə n,0
{dut}lijkfeest,l ɛ i̯ k f eː s t,0
{dut}lijkschouwing,l ɛ i̯ k s x ɑ u̯ ɪ ŋ,0
{dut}lijm,l ɛ i̯ m,0
{dut}lijmen,l ɛ i̯ m ə n,0
{dut}lijn,l ɛ i̯ n,0
{dut}lijnen,l ɛ i̯ n ə n,0
{dut}lijnzaad,l ɛ i̯ n z aː t,0
{dut}lijnzaadolie,l ɛ i̯ n z aː t oː l i,0
{dut}lijst,l ɛ i̯ s t,0
{dut}likken,l ɪ k ə n,0
{dut}limbo,l ɪ m b oː,0
{dut}limburg,l ɪ m b ʏ r x,0
{dut}limburger,l ɪ m b ʏ r ɣ ə r,0
{dut}limburgs,l ɪ m b ʏ r x s,0
{dut}limiet,l i m i t,0
{dut}limpido,l ɪ m p i d oː,0
{dut}linda,l ɪ n d aː,0
{dut}linde,l ɪ n d ə,0
{dut}lindeboom,l ɪ n d ə b oː m,0
{dut}link,l ɪ ŋ k,0
{dut}links,l ɪ ŋ k s,0
{dut}linnen,l ɪ n ə n,0
{dut}linschoten,l ɪ n s x oː t ə n,0
{dut}lint,l ɪ n t,0
{dut}lip,l ɪ p,0
{dut}lipide,l i p i d ə,0
{dut}lippenstift,l ɪ p ə n s t ɪ f t,0
{dut}lipstick,l ɪ p s t ɪ k,0
{dut}lisa,l i z aː,0
{dut}lissabon,l ɪ s aː b ɔ n,0
{dut}lisse,l ɪ s ə,0
{dut}list,l ɪ s t,0
{dut}listig,l ɪ s t ə x,0
{dut}liter,l i t ə r,0
{dut}literatuur,l i t ə r aː t y r,0
{dut}litteken,l ɪ t eː k ə n,0
{dut}liturgie,l i t ʏ r ɣ i,0
{dut}livestream,l ɑ i̯ v s t r iː m,0
{dut}living,l ɪ v ɪ ŋ,0
{dut}lochem,l ɔ x ə m,0
{dut}locomotief,l oː k oː m oː t i f,0
{dut}lodewijk,l oː d ə ʋ ɛ i̯ k,0
{dut}lof,l ɔ f,0
{dut}log,l ɔ x,0
{dut}logboek,l ɔ x b u k,0
{dut}logica,l oː ɣ i k aː,0
{dut}logisch,l oː ɣ i s,0
{dut}lokaal,l oː k aː l,0
{dut}loket,l oː k ɛ t,0
{dut}lol,l ɔ l,0
{dut}londen,l ɔ n d ə n,0
{dut}london,l ɔ n d ə n,0
{dut}lonen,l oː n ə n,0
{dut}long,l ɔ ŋ,0
{dut}longkanker,l ɔ ŋ k ɑ ŋ k ə r,0
{dut}loo,l oː,0
{dut}loochenen,l oː x ə n ə n,0
{dut}lood,l oː t,0
{dut}loods,l oː t s,0
{dut}loodsen,l oː t s ə n,0
{dut}loon,l oː n,0
{dut}loop,l oː p,0
{dut}loopafstand,l oː p ɑ f s t ɑ n t,0
{dut}loopbaan,l oː p b aː n,0
{dut}loopgraaf,l oː p x r aː f,0
{dut}loopjongen,l oː p j ɔ ŋ ə n,0
{dut}loopt,l oː p t,0
{dut}loos,l oː s,0
{dut}lopen,l oː p ə n,0
{dut}los,l ɔ s,0
{dut}loslaten,l ɔ s l aː t ə n,0
{dut}losser,l ɔ s ə r,0
{dut}lot,l ɔ t,0
{dut}loten,l oː t ə n,0
{dut}lotgenoot,l ɔ t x ə n oː t,0
{dut}lotharingen,l oː t aː r ɪ ŋ ə n,0
{dut}lotte,l ɔ t ə,0
{dut}lotus,l oː t ʏ s,0
{dut}louis,l u i,0
{dut}louter,l ɑ u̯ t ə r,0
{dut}loven,l oː v ə n,0
{dut}lover,l oː v ə r,0
{dut}loyaliteit,l oː j aː l i t ɛ i̯ t,0
{dut}lucas,l y k ɑ s,0
{dut}lucht,l ʏ x t,0
{dut}luchten,l ʏ x t ə n,0
{dut}luchtfilter,l ʏ x t f ɪ l t ə r,0
{dut}luchtmacht,l ʏ x t m ɑ x t,0
{dut}luchtruim,l ʏ x t r œ y̯ m,0
{dut}luchtvochtigheid,l ʏ x t v ɔ x t ə x ɦ ɛ i̯ t,0
{dut}luchtweerstand,l ʏ x t ʋ eː r s t ɑ n t,0
{dut}lucifer,l y s i f ɛ r,0
{dut}luid,l œ y̯ t,0
{dut}luide,l œ y̯ d ə,0
{dut}luiden,l œ y̯ d ə n,0
{dut}luier,l œ y̯ ə r,0
{dut}luis,l œ y̯ s,0
{dut}luister,l œ y̯ s t ə r,0
{dut}luisteraar,l œ y̯ s t ə r aː r,0
{dut}luisterboek,l œ y̯ s t ə r b u k,0
{dut}luisteren,l œ y̯ s t ə r ə n,0
{dut}luitenant,l œ y̯ t ə n ɑ n t,0
{dut}lullen,l ʏ l ə n,0
{dut}lunch,l ʏ n ʃ,0
{dut}lunchen,l ʏ n ʃ ə n,0
{dut}lutherse,l y t ə r s ə,0
{dut}luuk,l y k,0
{dut}luxemburg,l y k s ə m b ʏ r x,0
{dut}maag,m aː x,0
{dut}maagd,m aː x t,0
{dut}maaien,m aː i̯ ə n,0
{dut}maaike,m aː i̯ k ə,0
{dut}maak,m aː k,0
{dut}maakt,m aː k t,0
{dut}maakte,m aː k t ə,0
{dut}maakten,m aː k t ə n,0
{dut}maal,m aː l,0
{dut}maaltijden,m aː l t ɛ i̯ d ə n,0
{dut}maand,m aː n t,0
{dut}maandag,m aː n d ɑ x,0
{dut}maandblad,m aː n t b l ɑ t,0
{dut}maandelijks,m aː n d ə l ə k s,0
{dut}maanden,m aː n d ə n,0
{dut}maarn,m aː r n,0
{dut}maarschalk,m aː r s x ɑ l k,0
{dut}maart,m aː r t,0
{dut}maarten,m aː r t ə n,0
{dut}maas,m aː s,0
{dut}maastricht,m aː s t r ɪ x t,0
{dut}maat,m aː t,0
{dut}maatregel,m aː t r eː ɣ ə l,0
{dut}maatschappij,m aː t s x ɑ p ɛ i̯,0
{dut}maatschappijleer,m aː t s x ɑ p ɛ i̯ l eː r,0
{dut}maatstaf,m aː t s t ɑ f,0
{dut}macedonië,m ɑ s ə d oː n i j ə,0
{dut}machinaal,m aː ʃ i n aː l,0
{dut}machine,m ɑ ʃ i n ə,0
{dut}machines,m ɑ ʃ i n ə s,0
{dut}macho,m ɑ t ʃ oː,0
{dut}machteloos,m ɑ x t ə l oː s,0
{dut}machteloosheid,m ɑ x t ə l oː s ɦ ɛ i̯ t,0
{dut}machtiging,m ɑ x t ə ɣ ɪ ŋ,0
{dut}machtsovername,m ɑ x t s oː v ə r n aː m ə,0
{dut}machtsstrijd,m ɑ x t s t r ɛ i̯ t,0
