merged_spelling,ipa,langid
{arm}կարտոֆիլ,k ɑ ɾ t ɔ f i l,0
{arm}կացարան,k ɑ t͡sʰ ɑ ɾ ɑ n,0
{arm}կափարիչ,k ɑ pʰ ɑ ɾ i t͡ʃʰ,0
{arm}կափույր,k ɑ pʰ u j ɾ,0
{arm}կաֆե,k ɑ f ɛ,0
{arm}կգան,k ə ɡ ɑ n,0
{arm}կելտական,k ɛ l t ɑ k ɑ n,0
{arm}կեղակարծ,k ɛ ʁ ɑ k ɑ ɾ t͡s,0
{arm}կեղեւ,k ɛ ʁ ɛ v,0
{arm}կեղեքել,k ɛ ʁ ɛ kʰ ɛ l,0
{arm}կեղծ,k ɛ χ t͡s,0
{arm}կեղծամ,k ɛ χ t͡s ɑ m,0
{arm}կեղծիք,k ɛ χ t͡s i kʰ,0
{arm}կեղտ,k ɛ χ t,0
{arm}կեղտոտել,k ɛ χ t ɔ t ɛ l,0
{arm}կեն,k ɛ n,0
{arm}կենալ,k ɛ n ɑ l,0
{arm}կենգուրու,k ɛ ŋ ɡ u ɾ u,0
{arm}կենդանաբան,k ɛ n tʰ ɑ n ɑ b ɑ n,0
{arm}կենդանանալ,k ɛ n tʰ ɑ n ɑ n ɑ l,0
{arm}կենդանավետ,k ɛ n tʰ ɑ n ɑ v ɛ t,0
{arm}կենսաբազմազանություն,k ɛ n s ɑ b ɑ z m ɑ z ɑ n u tʰ j u n,0
{arm}կենսաբան,k ɛ n s ɑ b ɑ n,0
{arm}կենսաբանություն,k ɛ n s ɑ b ɑ n u tʰ j u n,0
{arm}կենսալից,k ɛ n s ɑ l i t͡sʰ,0
{arm}կենսախինդ,k ɛ n s ɑ χ i n d,0
{arm}կենսունակ,k ɛ n s u n ɑ k,0
{arm}կենտ,k ɛ n t,0
{arm}կենտկոմ,k ɛ n t k ɔ m,0
{arm}կենտրոն,k ɛ n t ɾ ɔ n,0
{arm}կենտրոնական,k ɛ n t ɾ ɔ n ɑ k ɑ n,0
{arm}կենտրոնաձիգ,k ɛ n t ɾ ɔ n ɑ d͡z i kʰ,0
{arm}կենտրոնանալ,k ɛ n t ɾ ɔ n ɑ n ɑ l,0
{arm}կենցաղ,k ɛ n t͡sʰ ɑ ʁ,0
{arm}կեռաս,k ɛ r ɑ s,0
{arm}կես,k ɛ s,0
{arm}կեսարիա,k ɛ s ɑ ɾ j ɑ,0
{arm}կեսրայր,k ɛ s ɾ ɑ j ɾ,0
{arm}կեսօր,k ɛ s ɔ ɾ,0
{arm}կետադրություն,k ɛ t ɑ d ɾ u tʰ j u n,0
{arm}կետչուպ,k ɛ t t͡ʃʰ u p,0
{arm}կերալա,k ɛ ɾ ɑ l ɑ,0
{arm}կերակուր,k ɛ ɾ ɑ k u ɾ,0
{arm}կերակրափող,k ɛ ɾ ɑ k ɾ ɑ pʰ ɔ ʁ,0
{arm}կերոսին,k ɛ ɾ ɔ s i n,0
{arm}կերպ,k ɛ ɾ p,0
{arm}կերպար,k ɛ ɾ p ɑ ɾ,0
{arm}կեցցես,k ɛ t͡sʰː ɛ s,0
{arm}կզակ,k ə z ɑ k,0
{arm}կզաքիս,k ə z ɑ kʰ i s,0
{arm}կըհ,k ə ə h ə,0
{arm}կթել,k ə tʰ ɛ l,0
{arm}կթոտ,k ə tʰ ɔ t,0
{arm}կիբեռնետիկա,k i b ɛ r n ɛ t i k ɑ,0
{arm}կիեւ,k i j ɛ v,0
{arm}կիզել,k i z ɛ l,0
{arm}կիզիչ,k i z i t͡ʃʰ,0
{arm}կիթ,k i tʰ,0
{arm}կիթառ,k i tʰ ɑ r,0
{arm}կիլիկիա,k i l i k j ɑ,0
{arm}կիլիկիացի,k i l i k j ɑ t͡sʰ i,0
{arm}կիլիկյան,k i l i k j ɑ n,0
{arm}կիլո,k i l ɔ,0
{arm}կիլոգրամ,k i l ɔ ɡ ɾ ɑ m,0
{arm}կիլոմետր,k i l ɔ m ɛ t ə ɾ,0
{arm}կին,k i n,0
{arm}կինաբար,k i n ɑ b ɑ ɾ,0
{arm}կինամոմոն,k i n ɑ m ɔ m ɔ n,0
{arm}կինո,k i n ɔ,0
{arm}կիպ,k i p,0
{arm}կիպրոս,k i p ɾ ɔ s,0
{arm}կիսաշփական,k i s ɑ ʃ ə pʰ ɑ k ɑ n,0
{arm}կիսատաբատ,k i s ɑ t ɑ b ɑ t,0
{arm}կիսաֆաբրիկատ,k i s ɑ f ɑ b ɾ i k ɑ t,0
{arm}կիսել,k i s ɛ l,0
{arm}կիվի,k i v i,0
{arm}կիտել,k i t ɛ l,0
{arm}կիտո,k i t ɔ,0
{arm}կիր,k i ɾ,0
{arm}կիրակնօրյա,k i ɾ ɑ k n ɔ ɾ j ɑ,0
{arm}կիրակոսյան,k i ɾ ɑ k ɔ s j ɑ n,0
{arm}կիրառվել,k i ɾ ɑ r v ɛ l,0
{arm}կիրթ,k i ɾ tʰ,0
{arm}կիրճ,k i ɾ t͡ʃ,0
{arm}կիրով,k i ɾ ɔ v,0
{arm}կիրք,k i ɾ kʰ,0
{arm}կից,k i t͡sʰ,0
{arm}կլանել,k ə l ɑ n ɛ l,0
{arm}կլարա,k l ɑ ɾ ɑ,0
{arm}կլափ,k ə l ɑ pʰ,0
{arm}կլերմոն,k l ɛ ɾ m ɔ n,0
{arm}կլիմա,k l i m ɑ,0
{arm}կլոուն,k ə l ɔ u n,0
{arm}կլոր,k ə l ɔ ɾ,0
{arm}կլորավուն,k ə l ɔ ɾ ɑ v u n,0
{arm}կծոխուր,k ə t͡s ɔ χ u ɾ,0
{arm}կծու,k ə t͡s u,0
{arm}կղերական,k ə ʁ ɛ ɾ ɑ k ɑ n,0
{arm}կղզի,k ə ʁ z i,0
{arm}կղզիներ,k ə ʁ z i n ɛ ɾ,0
{arm}կղկղանք,k ə χ k ə ʁ ɑ ŋ kʰ,0
{arm}կճատ,k ə t͡ʃ ɑ t,0
{arm}կմախք,k ə m ɑ χ kʰ,0
{arm}կյանք,k j ɑ ŋ kʰ,0
{arm}կյուսյու,k j u s j u,0
{arm}կյուրեղյան,k j u ɾ ɛ ʁ j ɑ n,0
{arm}կյուրոս,k j u ɾ ɔ s,0
{arm}կնդրուկ,k ə n d ɾ u k,0
{arm}կնիկ,k ə n i k,0
{arm}կնիք,k ə n i kʰ,0
{arm}կնճիռ,k ə n t͡ʃ i r,0
{arm}կնունք,k ə n u ŋ kʰ,0
{arm}կնքահայր,k ə ŋ kʰ ɑ h ɑ j ɾ,0
{arm}կնքել,k ə ŋ kʰ ɛ l,0
{arm}կշռել,k ə ʃ r ɛ l,0
{arm}կոալիցիա,k ɔ ɑ l i t͡sʰ j ɑ,0
{arm}կոբալտ,k ɔ b ɑ l t,0
{arm}կոգի,k ɔ ɡ i,0
{arm}կոդոմանոս,k ɔ d ɔ m ɑ n ɔ s,0
{arm}կոլաժ,k ɔ l ɑ ʒ,0
{arm}կոլեգա,k ɔ l ɛ ɡ ɑ,0
{arm}կոլեգիա,k ɔ l ɛ ɡ j ɑ,0
{arm}կոխել,k ɔ χ ɛ l,0
{arm}կոծոծ,k ɔ t͡s ɔ t͡s,0
{arm}կոկաին,k ɔ k ɑ j i n,0
{arm}կոկովանք,k ɔ k ɔ v ɑ ŋ kʰ,0
{arm}կոկորդ,k ɔ k ɔ ɾ tʰ,0
{arm}կոկտեյլ,k ɔ k t ɛ j l,0
{arm}կող,k ɔ ʁ,0
{arm}կողակ,k ɔ ʁ ɑ k,0
{arm}կողակից,k ɔ ʁ ɑ k i t͡sʰ,0
{arm}կողբացի,k ɔ ʁ b ɑ t͡sʰ i,0
{arm}կողմ,k ɔ ʁ m,0
{arm}կողմից,k ɔ ʁ m i t͡sʰ,0
{arm}կողմնակի,k ɔ ʁ m n ɑ k i,0
{arm}կողմնացույց,k ɔ ʁ m n ɑ t͡sʰ u j t͡sʰ,0
{arm}կողոպտել,k ɔ ʁ ɔ p t ɛ l,0
{arm}կողպել,k ɔ χ p ɛ l,0
{arm}կողպեք,k ɔ χ p ɛ kʰ,0
{arm}կողք,k ɔ χ kʰ,0
{arm}կողքիս,k ɔ χ kʰ i s,0
{arm}կոճապղպեղ,k ɔ t͡ʃ ɑ p ə χ p ɛ ʁ,0
{arm}կոմբայն,k ɔ m b ɑ j n,0
{arm}կոմիտե,k ɔ m i t ɛ,0
{arm}կոմնենոս,k ɔ m n ɛ n ɔ s,0
{arm}կոմունիզմ,k ɔ m u n i z m,0
{arm}կոմպետենտ,k ɔ m p ɛ t ɛ n t,0
{arm}կոմպոզիտոր,k ɔ m p ɔ z i t ɔ ɾ,0
{arm}կոմպոնենտ,k ɔ m p ɔ n ɛ n t,0
{arm}կոմսություն,k ɔ m s u tʰ j u n,0
{arm}կոյամպուտուր,k ɔ j ɑ m p u t u ɾ,0
{arm}կոնական,k ɔ n ɑ k ɑ n,0
{arm}կոնյակ,k ɔ n j ɑ k,0
{arm}կոնսոլիդացիա,k ɔ n s ɔ l i d ɑ t͡sʰ j ɑ,0
{arm}կոնստրուկտիվ,k ɔ n s t ɾ u k t i v,0
{arm}կոնտեյներ,k ɔ n t ɛ j n ɛ ɾ,0
{arm}կոնտեքստ,k ɔ n t ɛ kʰ s t,0
{arm}կոնտրոլ,k ɔ n t ɾ ɔ l,0
{arm}կոնրադ,k ɔ n ɾ ɑ d,0
{arm}կոնք,k ɔ ŋ kʰ,0
{arm}կոնֆետ,k ɔ n f ɛ t,0
{arm}կոնֆերանս,k ɔ n f ɛ ɾ ɑ n s,0
{arm}կոնֆերանսը,k ɔ n f ɛ ɾ ɑ n s ə,0
{arm}կոշիկ,k ɔ ʃ i k,0
{arm}կոշկակար,k ɔ ʃ k ɑ k ɑ ɾ,0
{arm}կոշկեղեն,k ɔ ʃ k ɛ ʁ ɛ n,0
{arm}կոչ,k ɔ t͡ʃʰ,0
{arm}կոչել,k ɔ t͡ʃʰ ɛ l,0
{arm}կոչեցյալ,k ɔ t͡ʃʰ ɛ t͡sʰ j ɑ l,0
{arm}կոչում,k ɔ t͡ʃʰ u m,0
{arm}կոպեկ,k ɔ p ɛ k,0
{arm}կոպիտ,k ɔ p i t,0
{arm}կոռներեն,k ɔ r n ɛ ɾ ɛ n,0
{arm}կոռուպցիա,k ɔ r u p t͡sʰ j ɑ,0
{arm}կոռուպցիոն,k ɔ r u p t͡sʰ i ɔ n,0
{arm}կոսմոպոլիտական,k ɔ s m ɔ p ɔ l i t ɑ k ɑ n,0
{arm}կոսմոպոլիտություն,k ɔ s m ɔ p ɔ l i t u tʰ j u n,0
{arm}կոսմոս,k ɔ s m ɔ s,0
{arm}կոսովո,k ɔ s ɔ v ɔ,0
{arm}կոստանդնուպոլիս,k ɔ s t ɑ n d n u p ɔ l i s,0
{arm}կոստրոմա,k ɔ s t ɾ ɔ m ɑ,0
{arm}կով,k ɔ v,0
{arm}կովբոյ,k ɔ v b ɔ j,0
{arm}կովլակ,k ɔ v l ɑ k,0
{arm}կովկասյան,k ɔ f k ɑ s j ɑ n,0
{arm}կովկասցի,k ɔ f k ɑ s t͡sʰ i,0
{arm}կոտակ,k ɔ t ɑ k,0
{arm}կոտայք,k ɔ t ɑ j kʰ,0
{arm}կոտլետ,k ɔ t l ɛ t,0
{arm}կոտոշ,k ɔ t ɔ ʃ,0
{arm}կոտոր,k ɔ t ɔ ɾ,0
{arm}կոտրել,k ɔ t ɾ ɛ l,0
{arm}կորեա,k ɔ ɾ ɛ ɑ,0
{arm}կորիզ,k ɔ ɾ i z,0
{arm}կործան,k ɔ ɾ t͡s ɑ n,0
{arm}կործանել,k ɔ ɾ t͡s ɑ n ɛ l,0
{arm}կործանիչ,k ɔ ɾ t͡s ɑ n i t͡ʃʰ,0
{arm}կործանում,k ɔ ɾ t͡s ɑ n u m,0
{arm}կործել,k ɔ ɾ t͡s ɛ l,0
{arm}կորյուն,k ɔ ɾ j u n,0
{arm}կորնթոս,k ɔ ɾ ə n tʰ ɔ s,0
{arm}կորնչել,k ɔ ɾ ə n t͡ʃʰ ɛ l,0
{arm}կորոնավիրուս,k ɔ ɾ ɔ n ɑ v i ɾ u s,0
{arm}կորուսյալ,k ɔ ɾ u s j ɑ l,0
{arm}կորուստ,k ɔ ɾ u s t,0
{arm}կորչել,k ɔ ɾ t͡ʃʰ ɛ l,0
{arm}կորպուս,k ɔ ɾ p u s,0
{arm}կորպուսը,k ɔ ɾ p u s ə,0
{arm}կորտ,k ɔ ɾ t,0
{arm}կորցնել,k ɔ ɾ t͡sʰ n ɛ l,0
{arm}կուզ,k u z,0
{arm}կուզիկ,k u z i k,0
{arm}կութ,k u tʰ,0
{arm}կուլ,k u l,0
{arm}կուլտուրա,k u l t u ɾ ɑ,0
{arm}կուլտուրական,k u l t u ɾ ɑ k ɑ n,0
{arm}կուխնի,k u χ n i,0
{arm}կույս,k u j s,0
{arm}կույտ,k u j t,0
{arm}կույր,k u j ɾ,0
{arm}կուշտ,k u ʃ t,0
{arm}կուպր,k u p ə ɾ,0
{arm}կուռ,k u r,0
{arm}կուռք,k u r kʰ,0
{arm}կուսակցություն,k u s ɑ k t͡sʰ u tʰ j u n,0
{arm}կուտ,k u t,0
{arm}կուտիկ,k u t i k,0
{arm}կուր,k u ɾ,0
{arm}կուրծք,k u ɾ t͡s kʰ,0
{arm}կուրսկ,k u ɾ s k,0
{arm}կուց,k u t͡sʰ,0
{arm}կպնել,k ə p n ɛ l,0
{arm}կպչուն,k ə p t͡ʃʰ u n,0
{arm}կռահել,k ə r ɑ h ɛ l,0
{arm}կռատուկ,k ə r ɑ t u k,0
{arm}կռիս,k r i s,0
{arm}կռիվ,k ə r i v,0
{arm}կռկռալ,k ə r k ə r ɑ l,0
{arm}կռճիկ,k ə r t͡ʃ i k,0
{arm}կռնակ,k ə r n ɑ k,0
{arm}կռնատ,k ə r n ɑ t,0
{arm}կռունկ,k ə r u ŋ k,0
{arm}կռվել,k ə r v ɛ l,0
{arm}կռտած,k ə r t ɑ t͡s,0
{arm}կսկիծ,k ə s k i t͡s,0
{arm}կտակ,k ə t ɑ k,0
{arm}կտակարան,k ə t ɑ k ɑ ɾ ɑ n,0
{arm}կտոր,k ə t ɔ ɾ,0
{arm}կտուր,k ə t u ɾ,0
{arm}կտուց,k ə t u t͡sʰ,0
{arm}կտրական,k ə t ɾ ɑ k ɑ n,0
{arm}կտրականապես,k ə t ɾ ɑ k ɑ n ɑ p ɛ s,0
{arm}կտրել,k ə t ɾ ɛ l,0
{arm}կտրիճ,k ə t ɾ i t͡ʃ,0
{arm}կտրոն,k ə t ɾ ɔ n,0
{arm}կտցել,k ə t t͡sʰ ɛ l,0
{arm}կրավորական,k ə ɾ ɑ v ɔ ɾ ɑ k ɑ n,0
{arm}կրաքար,k ə ɾ ɑ kʰ ɑ ɾ,0
{arm}կրեատիվ,k ɾ ɛ ɑ t i v,0
{arm}կրել,k ə ɾ ɛ l,0
{arm}կրեմլ,k ə ɾ ɛ m ə l,0
{arm}կրետե,k ə ɾ ɛ t ɛ,0
{arm}կրթել,k ə ɾ tʰ ɛ l,0
{arm}կրթություն,k ə ɾ tʰ u tʰ j u n,0
{arm}կրիա,k ə ɾ j ɑ,0
{arm}կրիկետ,k ɾ i k ɛ t,0
{arm}կրիշնա,k ɾ i ʃ n ɑ,0
{arm}կրծել,k ə ɾ t͡s ɛ l,0
{arm}կրծկալ,k ə ɾ t͡s k ɑ l,0
{arm}կրծող,k ə ɾ t͡s ɔ ʁ,0
{arm}կրծքանշան,k ə ɾ t͡s kʰ ɑ n ə ʃ ɑ n,0
{arm}կրծքավանդակ,k ə ɾ t͡s kʰ ɑ v ɑ n d ɑ k,0
{arm}կրկես,k ə ɾ k ɛ s,0
{arm}կրկին,k ə ɾ k i n,0
{arm}կրկնություն,k ə ɾ k n u tʰ j u n,0
{arm}կրճատում,k ə ɾ t͡ʃ ɑ t u m,0
{arm}կրոնագետ,k ə ɾ ɔ n ɑ ɡ ɛ t,0
{arm}կրուասան,k ɾ u ɑ s ɑ n,0
{arm}կրունկ,k ə ɾ u ŋ k,0
{arm}կրպակ,k ə ɾ p ɑ k,0
{arm}կրտսեր,k ə ɾ t s ɛ ɾ,0
{arm}կցել,k ə t͡sʰ ɛ l,0
{arm}կցորդ,k ə t͡sʰ ɔ ɾ tʰ,0
{arm}կքել,k ə kʰ ɛ l,0
{arm}հա,h ɑ,0
{arm}հաագա,h ɑ ɑ ɡ ɑ,0
{arm}հաբ,h ɑ b,0
{arm}հագել,h ɑ ɡ ɛ l,0
{arm}հագենալ,h ɑ ɡ ɛ n ɑ l,0
{arm}հագեցնել,h ɑ ɡ ɛ t͡sʰ n ɛ l,0
{arm}հագնել,h ɑ kʰ n ɛ l,0
{arm}հագնի,h ɑ kʰ n i,0
{arm}հագնվել,h ɑ ɡ n ə v ɛ l,0
{arm}հագուստ,h ɑ kʰ u s t,0
{arm}հագցնել,h ɑ kʰ t͡sʰ ə n ɛ l,0
{arm}հադես,h ɑ d ɛ s,0
{arm}հադրոն,h ɑ d ɾ ɔ n,0
{arm}հազ,h ɑ z,0
{arm}հազարամյակ,h ɑ z ɑ ɾ ɑ m j ɑ k,0
{arm}հազարապետ,h ɑ z ɑ ɾ ɑ p ɛ t,0
{arm}հազարերորդ,h ɑ z ɑ ɾ ɛ ɾ ɔ ɾ tʰ,0
{arm}հազիվ,h ɑ z i v,0
{arm}հազվադեպ,h ɑ z v ɑ d ɛ p,0
{arm}հաթ,h ɑ tʰ,0
{arm}հաթաթա,h ɑ tʰ ɑ tʰ ɑ,0
{arm}հալածանք,h ɑ l ɑ t͡s ɑ ŋ kʰ,0
{arm}հալածել,h ɑ l ɑ t͡s ɛ l,0
{arm}հալեպ,h ɑ l ɛ p,0
{arm}հալոգեն,h ɑ l ɔ ɡ ɛ n,0
{arm}հալումաշ,h ɑ l u m ɑ ʃ,0
{arm}հալվա,h ɑ l v ɑ,0
{arm}հալվե,h ɑ l v ɛ,0
{arm}հակ,h ɑ k,0
{arm}հակագրոհ,h ɑ k ɑ ɡ ə ɾ ɔ h,0
{arm}հակազդել,h ɑ k ɑ z d ɛ l,0
{arm}հակահեղափոխական,h ɑ k ɑ h ɛ ʁ ɑ pʰ ɔ χ ɑ k ɑ n,0
{arm}հակահեղափոխություն,h ɑ k ɑ h ɛ ʁ ɑ pʰ ɔ χ u tʰ j u n,0
{arm}հականեխիչ,h ɑ k ɑ n ɛ χ i t͡ʃʰ,0
{arm}հակառակ,h ɑ k ɑ r ɑ k,0
{arm}հակաօդային,h ɑ k ɑ ɔ tʰ ɑ j i n,0
{arm}հակինթ,h ɑ k i n tʰ,0
{arm}հակիրճ,h ɑ k i ɾ t͡ʃ,0
{arm}հակոբ,h ɑ k ɔ pʰ,0
{arm}հակոբյան,h ɑ k ɔ pʰ j ɑ n,0
{arm}հահ,h ɑ h,0
{arm}հաղագս,h ɑ ʁ ɑ ɡ ə s,0
{arm}հաղարջ,h ɑ ʁ ɑ ɾ d͡ʒ,0
{arm}հաղբ,h ɑ ʁ b,0
{arm}հաղթ,h ɑ χ tʰ,0
{arm}հաղթաթուղթ,h ɑ χ tʰ ɑ tʰ u χ tʰ,0
{arm}հաղթական,h ɑ χ tʰ ɑ k ɑ n,0
{arm}հաղթանակ,h ɑ χ tʰ ɑ n ɑ k,0
{arm}հաղթել,h ɑ χ tʰ ɛ l,0
{arm}հաղթու,h ɑ χ tʰ u,0
{arm}հաղորդագրություն,h ɑ ʁ ɔ ɾ tʰ ɑ ɡ ɾ u tʰ j u n,0
{arm}հաղորդակցություն,h ɑ ʁ ɔ ɾ tʰ ɑ k t͡sʰ u tʰ j u n,0
{arm}հաղորդավար,h ɑ ʁ ɔ ɾ tʰ ɑ v ɑ ɾ,0
{arm}հաղորդել,h ɑ ʁ ɔ ɾ tʰ ɛ l,0
{arm}հաճ,h ɑ t͡ʃ,0
{arm}հաճախորդ,h ɑ t͡ʃ ɑ χ ɔ ɾ tʰ,0
{arm}հաճախություն,h ɑ t͡ʃ ɑ χ u tʰ j u n,0
{arm}հաճախում,h ɑ t͡ʃ ɑ χ u m,0
{arm}հաճարենի,h ɑ t͡ʃ ɑ ɾ ɛ n i,0
{arm}հաճարի,h ɑ t͡ʃ ɑ ɾ i,0
{arm}հաճել,h ɑ t͡ʃ ɛ l,0
{arm}հաճելի,h ɑ t͡ʃ ɛ l i,0
{arm}հաճո,h ɑ t͡ʃ ɔ,0
{arm}հաճություն,h ɑ t͡ʃ u tʰ j u n,0
{arm}հաճույք,h ɑ t͡ʃ u j kʰ,0
{arm}համ,h ɑ m,0
{arm}համա,h ɑ m ɑ,0
{arm}համագործակցել,h ɑ m ɑ ɡ ɔ ɾ t͡s ɑ k t͡sʰ ɛ l,0
{arm}համագործակցության,h ɑ m ɑ ɡ ɔ ɾ t͡s ɑ k t͡sʰ u tʰ j ɑ n,0
{arm}համագործակցություն,h ɑ m ɑ ɡ ɔ ɾ t͡s ɑ k t͡sʰ u tʰ j u n,0
{arm}համագործել,h ɑ m ɑ ɡ ɔ ɾ t͡s ɛ l,0
{arm}համագումար,h ɑ m ɑ ɡ u m ɑ ɾ,0
{arm}համադան,h ɑ m ɑ d ɑ n,0
{arm}համադրություն,h ɑ m ɑ d ə ɾ u tʰ j u n,0
{arm}համազասպ,h ɑ m ɑ z ɑ s p,0
{arm}համաժամանակյա,h ɑ m ɑ ʒ ɑ m ɑ n ɑ k j ɑ,0
{arm}համալիր,h ɑ m ɑ l i ɾ,0
{arm}համալսարան,h ɑ m ɑ l s ɑ ɾ ɑ n,0
{arm}համախոհ,h ɑ m ɑ χ ɔ h,0
{arm}համակարգ,h ɑ m ɑ k ɑ ɾ kʰ,0
{arm}համակարգային,h ɑ m ɑ k ɑ ɾ kʰ ɑ j i n,0
{arm}համակարգել,h ɑ m ɑ k ɑ ɾ kʰ ɛ l,0
{arm}համակարգող,h ɑ m ɑ k ɑ ɾ kʰ ɔ ʁ,0
{arm}համակարգչային,h ɑ m ɑ k ɑ ɾ kʰ t͡ʃʰ ɑ j i n,0
{arm}համակրանք,h ɑ m ɑ k ɾ ɑ ŋ kʰ,0
{arm}համակրել,h ɑ m ɑ k ɾ ɛ l,0
{arm}համակրելի,h ɑ m ɑ k ɾ ɛ l i,0
{arm}համաձայն,h ɑ m ɑ d͡z ɑ j n,0
{arm}համաձայնել,h ɑ m ɑ d͡z ɑ j n ɛ l,0
{arm}համաձուլվածք,h ɑ m ɑ d͡z u l v ɑ t͡s kʰ,0
{arm}համամարդկային,h ɑ m ɑ m ɑ ɾ tʰ k ɑ j i n,0
{arm}համանախագահ,h ɑ m ɑ n ɑ χ ɑ ɡ ɑ h,0
{arm}համաներում,h ɑ m ɑ n ɛ ɾ u m,0
{arm}համանուն,h ɑ m ɑ n u n,0
{arm}համաշխարհային,h ɑ m ɑ ʃ χ ɑ ɾ ɑ j i n,0
{arm}համաշխարհաքաղաքացի,h ɑ m ɑ ʃ χ ɑ ɾ ɑ kʰ ɑ ʁ ɑ kʰ ɑ t͡sʰ i,0
{arm}համաչափ,h ɑ m ɑ t͡ʃʰ ɑ pʰ,0
{arm}համապատասխան,h ɑ m ɑ p ɑ t ɑ s χ ɑ n,0
{arm}համասեռամոլություն,h ɑ m ɑ s ɛ r ɑ m ɔ l u tʰ j u n,0
{arm}համաստեղություն,h ɑ m ɑ s t ɛ ʁ u tʰ j u n,0
{arm}համատարած,h ɑ m ɑ t ɑ ɾ ɑ t͡s,0
{arm}համատեղ,h ɑ m ɑ t ɛ ʁ,0
{arm}համատիրություն,h ɑ m ɑ t i ɾ u tʰ j u n,0
{arm}համար,h ɑ m ɑ ɾ,0
{arm}համարել,h ɑ m ɑ ɾ ɛ l,0
{arm}համարժեք,h ɑ m ɑ ɾ ʒ ɛ kʰ,0
{arm}համարիչ,h ɑ m ɑ ɾ i t͡ʃʰ,0
{arm}համարյա,h ɑ m ɑ ɾ j ɑ,0
{arm}համացանց,h ɑ m ɑ t͡sʰ ɑ n t͡sʰ,0
{arm}համացանցային,h ɑ m ɑ t͡sʰ ɑ n t͡sʰ ɑ j i n,0
{arm}համաքաղաքացի,h ɑ m ɑ kʰ ɑ ʁ ɑ kʰ ɑ t͡sʰ i,0
{arm}համբալ,h ɑ m b ɑ l,0
{arm}համբավավոր,h ɑ m b ɑ v ɑ v ɔ ɾ,0
{arm}համբար,h ɑ m b ɑ ɾ,0
{arm}համբարձում,h ɑ m b ɑ ɾ t͡sʰ u m,0
{arm}համբարձումյան,h ɑ m b ɑ ɾ t͡sʰ u m j ɑ n,0
{arm}համբերատար,h ɑ m pʰ ɛ ɾ ɑ t ɑ ɾ,0
{arm}համբերել,h ɑ m pʰ ɛ ɾ ɛ l,0
{arm}համբերություն,h ɑ m pʰ ɛ ɾ u tʰ j u n,0
{arm}համբյուր,h ɑ m pʰ j u ɾ,0
{arm}համբույր,h ɑ m pʰ u j ɾ,0
{arm}համբուրգ,h ɑ m b u ɾ ɡ,0
{arm}համբուրել,h ɑ m pʰ u ɾ ɛ l,0
{arm}համել,h ɑ m ɛ l,0
{arm}համեղ,h ɑ m ɛ ʁ,0
{arm}համեմատություն,h ɑ m ɛ m ɑ t u tʰ j u n,0
{arm}համեմունք,h ɑ m ɛ m u ŋ kʰ,0
{arm}համեստաբար,h ɑ m ɛ s t ɑ b ɑ ɾ,0
{arm}համեստորեն,h ɑ m ɛ s t ɔ ɾ ɛ n,0
{arm}համեստություն,h ɑ m ɛ s t u tʰ j u n,0
{arm}համերաշխ,h ɑ m ɛ ɾ ɑ ʃ χ,0
{arm}համերաշխություն,h ɑ m ɛ ɾ ɑ ʃ χ u tʰ j u n,0
{arm}համերգ,h ɑ m ɛ ɾ ɡ,0
{arm}համերգասրահ,h ɑ m ɛ ɾ ɡ ɑ s ə ɾ ɑ h,0
{arm}համընկնել,h ɑ m ə ŋ k n ɛ l,0
{arm}համշենցի,h ɑ m ʃ ɛ n t͡sʰ i,0
{arm}համշենցիներ,h ɑ m ʃ ɛ n t͡sʰ i n ɛ ɾ,0
{arm}համոզել,h ɑ m ɔ z ɛ l,0
{arm}համոզկեր,h ɑ m ɔ z k ɛ ɾ,0
{arm}համոզմունք,h ɑ m ɔ z m u ŋ kʰ,0
{arm}համով,h ɑ m ɔ v,0
{arm}համր,h ɑ m ə ɾ,0
{arm}հայաբնակ,h ɑ j ɑ b ə n ɑ k,0
{arm}հայագիտական,h ɑ j ɑ ɡ i t ɑ k ɑ n,0
{arm}հայագիտություն,h ɑ j ɑ ɡ i t u tʰ j u n,0
{arm}հայասա,h ɑ j ɑ s ɑ,0
{arm}հայաստան,h ɑ j ɑ s t ɑ n,0
{arm}հայաստանի,h ɑ j ɑ s t ɑ n i,0
{arm}հայացի,h ɑ j ɑ t͡sʰ i,0
{arm}հայացք,h ɑ j ɑ t͡sʰ kʰ,0
{arm}հայդարաբադ,h ɑ j d ɑ ɾ ɑ b ɑ d,0
{arm}հայելի,h ɑ j ɛ l i,0
{arm}հայերեն,h ɑ j ɛ ɾ ɛ n,0
{arm}հայեցակարգ,h ɑ j ɛ t͡sʰ ɑ k ɑ ɾ kʰ,0
{arm}հայեցի,h ɑ j ɛ t͡sʰ i,0
{arm}հայթայթել,h ɑ j tʰ ɑ j tʰ ɛ l,0
{arm}հայլի,h ɑ j l i,0
{arm}հայկ,h ɑ j k,0
{arm}հայկազն,h ɑ j k ɑ z ə n,0
{arm}հայկազուն,h ɑ j k ɑ z u n,0
{arm}հայկական,h ɑ j k ɑ k ɑ n,0
{arm}հայկականություն,h ɑ j k ɑ k ɑ n u tʰ j u n,0
{arm}հայկյան,h ɑ j k j ɑ n,0
{arm}հայհոյանք,h ɑ j h ɔ j ɑ ŋ kʰ,0
{arm}հայհոյել,h ɑ j h ɔ j ɛ l,0
