merged_spelling,ipa,langid
{bul}смазаха,s m a z ə x ə,0
{bul}смазването,s m a z v ə n ɛ t̪ o̝,0
{bul}смазваното,s m a z v ə n o̝ t̪ o̝,0
{bul}смазващ,s m a z v ə ʃ t̪,0
{bul}смазващото,s m a z v ə ʃ t̪ o̝ t̪ o̝,0
{bul}снесъл,s n ɛ s ə ɫ,0
{bul}сок,s ɔ k,0
{bul}спасено,s p ɐ s ɛ n o̝,0
{bul}спасил,s p ɐ s i ɫ,0
{bul}спасила,s p ɐ s i ɫ ə,0
{bul}спахте,s p a x t̪ ɛ,0
{bul}спели,s p ɛ ɫ i,0
{bul}спестено,s p ɛ s t̪ ɛ n o̝,0
{bul}спестеното,s p ɛ s t̪ ɛ n o̝ t̪ o̝,0
{bul}спестете,s p ɛ s t̪ ɛ t̪ ɛ,0
{bul}спестила,s p ɛ s t̪ i ɫ ə,0
{bul}спестилото,s p ɛ s t̪ i ɫ o̝ t̪ o̝,0
{bul}спестиш,s p ɛ s t̪ i ʃ,0
{bul}спестяват,s p ɛ s tʲ a v ə t̪,0
{bul}спестяваше,s p ɛ s tʲ a v ə ʃ ɛ,0
{bul}спечените,s p ɛ t͡ʃ ɛ n i t̪ ɛ,0
{bul}сприятеляванията,s p r i j ə t̪ ɛ lʲ a v ə n i j ə t̪ ə,0
{bul}сприятелявате,s p r i j ə t̪ ɛ lʲ a v ə t̪ ɛ,0
{bul}спял,s pʲ a ɫ,0
{bul}сравнявалата,s r ɐ v nʲ a v ə ɫ ə t̪ ə,0
{bul}сравнявали,s r ɐ v nʲ a v ə ɫ i,0
{bul}сравняваме,s r ɐ v nʲ a v ə m ɛ,0
{bul}срещайте,s r ɛ ʃ t̪ ə j t̪ ɛ,0
{bul}срещано,s r ɛ ʃ t̪ ə n o̝,0
{bul}срещащата,s r ɛ ʃ t̪ ə ʃ t̪ ə t̪ ə,0
{bul}срещнатия,s r ɛ ʃ n ə t̪ i j ə,0
{bul}срещнатият,s r ɛ ʃ n ə t̪ i j ə t̪,0
{bul}строенията,s t̪ r o ɛ n i j ə t̪ ə,0
{bul}строим,s t̪ r o i m,0
{bul}строяло,s t̪ r o j a ɫ o̝,0
{bul}строяхме,s t̪ r o j a x m ɛ,0
{bul}сушенията,s o ʃ ɛ n i j ə t̪ ə,0
{bul}счупвайте,s t͡ʃ u p v ə j t̪ ɛ,0
{bul}счупен,s t͡ʃ u p ɛ n,0
{bul}събудите,s ɐ b u d̪ i t̪ ɛ,0
{bul}събуждали,s ɐ b u ʒ d̪ ə ɫ i,0
{bul}събуждате,s ɐ b u ʒ d̪ ə t̪ ɛ,0
{bul}съветвал,s ɐ v ɛ t̪ v ə ɫ,0
{bul}съветвало,s ɐ v ɛ t̪ v ə ɫ o̝,0
{bul}съветвания,s ɐ v ɛ t̪ v ə n i j ə,0
{bul}съгласявалите,s ə ɡ ɫ ɐ sʲ a v ə ɫ i t̪ ɛ,0
{bul}съгласяват,s ə ɡ ɫ ɐ sʲ a v ə t̪,0
{bul}създаваните,s ɐ z d̪ a v ə n i t̪ ɛ,0
{bul}създаваше,s ɐ z d̪ a v ə ʃ ɛ,0
{bul}създадем,s ə z d̪ ɐ d̪ ɛ m,0
{bul}създадена,s ɐ z d̪ a d̪ ɛ n ə,0
{bul}създадох,s ɐ z d̪ a d̪ o̝ x,0
{bul}създайте,s ɐ z d̪ a j t̪ ɛ,0
{bul}съзрете,s ɐ z r ɛ t̪ ɛ,0
{bul}сънуват,s ɐ n u v ə t̪,0
{bul}сънуваш,s ɐ n u v ə ʃ,0
{bul}съобщавано,s ə o p ʃ t̪ a v ə n o̝,0
{bul}съобщават,s ə o p ʃ t̪ a v ə t̪,0
{bul}съобщавате,s ə o p ʃ t̪ a v ə t̪ ɛ,0
{bul}съобщени,s ə o p ʃ t̪ ɛ n i,0
{bul}състезавалия,s ə s t̪ ɛ z a v ə ɫ i j ə,0
{bul}състезаванетата,s ə s t̪ ɛ z a v ə n ɛ t̪ ə t̪ ə,0
{bul}съчетаване,s ə t͡ʃ ɛ t̪ a v ə n ɛ,0
{bul}сядат,sʲ a d̪ ə t̪,0
{bul}сядах,sʲ a d̪ ə x,0
{bul}танцуване,t̪ ɐ n t͡s u v ə n ɛ,0
{bul}тека,t̪ ɛ k ə,0
{bul}телефонирайте,t̪ ɛ ɫ ɛ f o n i ɾ ə j t̪ ɛ,0
{bul}течащото,t̪ ɛ t͡ʃ a ʃ t̪ o t̪ o,0
{bul}тресат,t̪ r ɛ s ɤ t̪,0
{bul}тръгваше,t̪ r ɤ ɡ v ə ʃ ɛ,0
{bul}търсели,t̪ ɤ r s ɛ ɫ i,0
{bul}търсеният,t̪ ɤ r s ɛ n i j ə t̪,0
{bul}търсеше,t̪ ɤ r s ɛ ʃ ɛ,0
{bul}убедени,o̝ b ɛ d̪ ɛ n i,0
{bul}убедиха,o̝ b ɛ d̪ i x ə,0
{bul}убеждаваме,o̝ b ɛ ʒ d̪ a v ə m ɛ,0
{bul}убивайки,o b i v ə j kʲ i,0
{bul}убиващата,o b i v ə ʃ t̪ ə t̪ ə,0
{bul}убиеш,o b i ɛ ʃ,0
{bul}убилия,o b i ɫ i j ə,0
{bul}убитите,o b i t̪ i t̪ ɛ,0
{bul}убих,o b i x,0
{bul}уволнения,o̝ v o ɫ n ɛ n i j ə,0
{bul}уволненият,o̝ v o ɫ n ɛ n i j ə t̪,0
{bul}уволнихме,o̝ v o ɫ n i x m ɛ,0
{bul}удовлетворяваният,o̝ d̪ o̝ v ɫ ɛ t̪ v o rʲ a v ə n i j ə t̪,0
{bul}удовлетворяват,o̝ d̪ o̝ v ɫ ɛ t̪ v o rʲ a v ə t̪,0
{bul}удовлетворяващо,o̝ d̪ o̝ v ɫ ɛ t̪ v o rʲ a v ə ʃ t̪ o̝,0
{bul}умирали,o m i ɾ ə ɫ i,0
{bul}унасялата,o n a sʲ ə ɫ ə t̪ ə,0
{bul}унищожавайки,o̝ n i ʃ t̪ o ʒ a v ə j kʲ i,0
{bul}унищожаването,o̝ n i ʃ t̪ o ʒ a v ə n ɛ t̪ o̝,0
{bul}унищожаващото,o̝ n i ʃ t̪ o ʒ a v ə ʃ t̪ o̝ t̪ o̝,0
{bul}унищожахте,o̝ n i ʃ t̪ o ʒ a x t̪ ɛ,0
{bul}унищожените,o̝ n i ʃ t̪ o ʒ ɛ n i t̪ ɛ,0
{bul}уплашваш,o p ɫ a ʃ v ə ʃ,0
{bul}уплашващо,o p ɫ a ʃ v ə ʃ t̪ o̝,0
{bul}уплашен,o p ɫ a ʃ ɛ n,0
{bul}уплашихте,o p ɫ a ʃ i x t̪ ɛ,0
{bul}упрекват,o p r ɛ k v ə t̪,0
{bul}упрекваха,o p r ɛ k v ə x ə,0
{bul}упрекваше,o p r ɛ k v ə ʃ ɛ,0
{bul}ухапа,o x a p ə,0
{bul}ухапалото,o x a p ə ɫ o̝ t̪ o̝,0
{bul}ухапани,o x a p ə n i,0
{bul}ухапи,o̝ x ɐ p i,0
{bul}учене,u t͡ʃ ɛ n ɛ,0
{bul}ученият,u t͡ʃ ɛ n i j ə t̪,0
{bul}ученията,u t͡ʃ ɛ n i j ə t̪ ə,0
{bul}ученото,u t͡ʃ ɛ n o̝ t̪ o̝,0
{bul}учеше,u t͡ʃ ɛ ʃ ɛ,0
{bul}учим,u t͡ʃ i m,0
{bul}ушият,o ʃ i j ə t̪,0
{bul}ходели,x ɔ d̪ ɛ ɫ i,0
{bul}ходещите,x ɔ d̪ ɛ ʃ t̪ i t̪ ɛ,0
{bul}хорица,x ɔ r i t͡s ə,0
{bul}целуваме,t͡s ɛ ɫ u v ə m ɛ,0
{bul}целуване,t͡s ɛ ɫ u v ə n ɛ,0
{bul}целуваш,t͡s ɛ ɫ u v ə ʃ,0
{bul}чакай,t͡ʃ a k ə j,0
{bul}чакаш,t͡ʃ a k ə ʃ,0
{bul}чакащите,t͡ʃ a k ə ʃ t̪ i t̪ ɛ,0
{bul}честваме,t͡ʃ ɛ s t̪ v ə m ɛ,0
{bul}честван,t͡ʃ ɛ s t̪ v ə n,0
{bul}чествани,t͡ʃ ɛ s t̪ v ə n i,0
{bul}честители,t͡ʃ ɛ s t̪ i t̪ ɛ ɫ i,0
{bul}честитилия,t͡ʃ ɛ s t̪ i t̪ i ɫ i j ə,0
{bul}четенето,t͡ʃ ɛ t̪ ɛ n ɛ t̪ o,0
{bul}четоха,t͡ʃ ɛ t̪ o x ə,0
{bul}четящ,t͡ʃ ɛ tʲ a ʃ t̪,0
{bul}четящи,t͡ʃ ɛ tʲ a ʃ t̪ i,0
{bul}четящия,t͡ʃ ɛ tʲ a ʃ t̪ i j ə,0
{bul}чуете,t͡ʃ u ɛ t̪ ɛ,0
{bul}чуеш,t͡ʃ u ɛ ʃ,0
{bul}чупеха,t͡ʃ u p ɛ x ə,0
{bul}чупещата,t͡ʃ u p ɛ ʃ t̪ ə t̪ ə,0
{bul}чупещият,t͡ʃ u p ɛ ʃ t̪ i j ə t̪,0
{bul}чупиш,t͡ʃ u p i ʃ,0
{bul}чух,t͡ʃ u x,0
{bul}чухме,t͡ʃ u x m ɛ,0
{bul}чухте,t͡ʃ u x t̪ ɛ,0
{bul}шантажиращ,ʃ ə n t̪ ɐ ʒ i ɾ ə ʃ t̪,0
{bul}шеф,ʃ ɛ f,0
