merged_spelling,ipa,langid
{hbs}otkazati,o t k ǎː z a t i,0
{hbs}otkinuti,ǒ t k i n u t i,0
{hbs}otkloniti,o t k l ǒ n i t i,0
{hbs}otkopavati,o t k o p ǎː ʋ a t i,0
{hbs}otkriti,ǒ t k r i t i,0
{hbs}otkrivati,o t k r ǐː ʋ a t i,0
{hbs}otkud,ǒ t k u d,0
{hbs}otkuda,ǒ t k u d a,0
{hbs}otkup,ǒ t k u p,0
{hbs}otopiti,o t ǒ p i t i,0
{hbs}otočić,ǒ t o t͡ʃ i t͡ɕ,0
{hbs}otočje,ǒ t oː t͡ʃ j e,0
{hbs}otpisati,o t p ǐː s a t i,0
{hbs}otplivati,ǒ t p l i ʋ a t i,0
{hbs}otploviti,o t p l ǒ ʋ i t i,0
{hbs}otpor,ǒ t p o r,0
{hbs}otpravnik,ǒ t p r aː ʋ n iː k,0
{hbs}otprije,ǒ t p r i j e,0
{hbs}otprilike,o t p r ǐː l i k eː,0
{hbs}otpustiti,o t p ǔ s t i t i,0
{hbs}otputovati,o t p u t ǒ ʋ a t i,0
{hbs}otpuštati,o t p ǔː ʃ t a t i,0
{hbs}otrov,ǒ t r o ʋ,0
{hbs}otrovan,ǒ t r oː ʋ a n,0
{hbs}otrovati,o t r ǒ ʋ a t i,0
{hbs}otvoren,ǒ t ʋ o r e n,0
{hbs}otvoreno,ǒ t ʋ o r e n o,0
{hbs}otvoriti,o t ʋ ǒ r i t i,0
{hbs}ovako,o ʋ ǎ k oː,0
{hbs}ovca,ǒː ʋ t͡s a,0
{hbs}ovdašnji,ǒ ʋ d a ʃ ɲ iː,0
{hbs}ovde,ǒː ʋ d e,0
{hbs}ovdje,ǒː ʋ d j e,0
{hbs}ovisan,ǒ ʋ i s a n,0
{hbs}ovisno,ǒ ʋ i s n o,0
{hbs}ovladati,o ʋ l ǎː d a t i,0
{hbs}ovoj,ǒ ʋ o j,0
{hbs}ovrha,ô ʋ r x a,0
{hbs}ovđe,ǒː ʋ d͡ʑ e,0
{hbs}ozbiljan,ô z b iː ʎ a n,0
{hbs}ozbiljno,ô z b iː ʎ n o,0
{hbs}ozlijeđen,ǒ z l i j eː d͡ʑ e n,0
{hbs}oznaka,ô z n a k a,0
{hbs}označiti,o z n ǎː t͡ʃ i t i,0
{hbs}ozonski,ǒ z oː n s k iː,0
{hbs}očaj,ô t͡ʃ aː j,0
{hbs}očekivanje,o t͡ʃ e k ǐː ʋ aː ɲ e,0
{hbs}očekivano,o t͡ʃ ě k iː ʋ aː n o,0
{hbs}očekivati,o t͡ʃ e k ǐː ʋ a t i,0
{hbs}očevidac,o t͡ʃ e ʋ ǐː d a t͡s,0
{hbs}očigledan,ô t͡ʃ i ɡ l eː d a n,0
{hbs}očigledno,ô t͡ʃ i ɡ l eː d n o,0
{hbs}očistiti,ǒ t͡ʃ i s t i t i,0
{hbs}očito,ǒ t͡ʃ i t o,0
{hbs}očuvati,o t͡ʃ ǔː ʋ a t i,0
{hbs}ošamariti,o ʃ ǎ m a r i t i,0
{hbs}oštar,ô ʃ t a r,0
{hbs}oštetiti,ǒ ʃ t e t i t i,0
{hbs}oštrina,o ʃ t r ǐ n a,0
{hbs}oštro,ô ʃ t r o,0
{hbs}oženiti,o ʒ ě n i t i,0
{hbs}ožiljak,ǒ ʒ i ʎ a k,0
{hbs}oživiti,o ʒ ǐː ʋ i t i,0
{hbs}oživjeti,o ʒ ǐː ʋ j e t i,0
{hbs}ožujak,ǒ ʒ u j a k,0
{hbs}pa,p a,0
{hbs}padaline,p â d a l i n e,0
{hbs}padati,p â d a t i,0
{hbs}padavine,p â d a ʋ i n e,0
{hbs}padobran,p â d o b r aː n,0
{hbs}pahulja,p ǎ x u ʎ a,0
{hbs}pahuljica,p a x ǔ ʎ i t͡s a,0
{hbs}pajser,p ǎ j s e r,0
{hbs}pakao,p ǎ k a o,0
{hbs}paket,p ǎ k eː t,0
{hbs}paketić,p a k ě t i t͡ɕ,0
{hbs}pakirati,p a k ǐː r a t i,0
{hbs}pakistanski,p â k i s t aː n s k iː,0
{hbs}paklen,p ǎ k l e n,0
{hbs}palanka,p ǎ l aː n k a,0
{hbs}pali,p âː l i,0
{hbs}palica,p â l i t͡s a,0
{hbs}palma,p âː l m a,0
{hbs}paluba,p â l u b a,0
{hbs}pamet,p â m eː t,0
{hbs}pametan,p â m e t a n,0
{hbs}pametno,p â m e t n o,0
{hbs}pamtiti,p âː m t i t i,0
{hbs}pamuk,p ǎ m u k,0
{hbs}panama,p ǎ n a m a,0
{hbs}pandža,p âː n d͡ʒ a,0
{hbs}panično,p ǎ n i t͡ʃ n o,0
{hbs}pansion,p a n s ǐ oː n,0
{hbs}pantalone,p a n t a l ǒː n e,0
{hbs}papa,p âː p a,0
{hbs}papak,p ǎː p a k,0
{hbs}papar,p â p a r,0
{hbs}paperje,p ǎ p eː r j e,0
{hbs}papir,p ǎ p iː r,0
{hbs}paprika,p ǎ p r i k a,0
{hbs}par,p âː r,0
{hbs}parabola,p a r ǎ b o l a,0
{hbs}parada,p a r ǎː d a,0
{hbs}paradajz,p a r ǎ d a j z,0
{hbs}paragraf,p a r ǎ ɡ r a f,0
{hbs}paralelno,p a r a l ě l n o,0
{hbs}paranoičan,p a r a n ǒ i t͡ʃ a n,0
{hbs}paranoja,p a r a n ǒː j a,0
{hbs}parazit,p a r ǎ z iː t,0
{hbs}parfem,p ǎ r f eː m,0
{hbs}pariz,p ǎ r iː z,0
{hbs}parlament,p a r l ǎ m e n t,0
{hbs}parodija,p ǎ r oː d i j a,0
{hbs}partija,p ǎ r t i j a,0
{hbs}partizan,p a r t ǐ z aː n,0
{hbs}partner,p â r t n e r,0
{hbs}partnerstvo,p â r t n e r s t ʋ o,0
{hbs}parče,p ǎː r t͡ʃ e,0
{hbs}pasivan,p â s iː ʋ a n,0
{hbs}pasivno,p â s iː ʋ n o,0
{hbs}pasmina,p â s m i n a,0
{hbs}pasoš,p âː s o ʃ,0
{hbs}pasta,p â s t a,0
{hbs}pastir,p ǎ s t iː r,0
{hbs}pastuh,p â s t uː x,0
{hbs}pasulj,p ǎ s uː ʎ,0
{hbs}patent,p ǎ t e n t,0
{hbs}patetika,p a t ě t i k a,0
{hbs}patetičan,p a t ě t i t͡ʃ a n,0
{hbs}patetično,p a t ě t i t͡ʃ n o,0
{hbs}patiti,p â t i t i,0
{hbs}patka,p â t k a,0
{hbs}patkica,p â t k i t͡s a,0
{hbs}patlidžan,p a t l ǐ d͡ʒ aː n,0
{hbs}patologija,p a t o l ǒ ɡ i j a,0
{hbs}patrijarh,p a t r ǐ j a r x,0
{hbs}patrijarhalan,p â t r i j a r x aː l a n,0
{hbs}patrijarhalno,p â t r i j a r x aː l n o,0
{hbs}patriot,p a t r ǐ o t,0
{hbs}patriotizam,p a t r i o t ǐ z a m,0
{hbs}patrola,p a t r ǒː l a,0
{hbs}pauk,p â uː k,0
{hbs}paun,p â uː n,0
{hbs}paučina,p â u t͡ʃ i n a,0
{hbs}paviljon,p a ʋ ǐ ʎ oː n,0
{hbs}pazar,p ǎ z aː r,0
{hbs}paziti,p â z i t i,0
{hbs}pazuh,p â z uː x,0
{hbs}paša,p â ʃ a,0
{hbs}pašanac,p a ʃ ǎː n a t͡s,0
{hbs}pažljiv,p ǎ ʒ ʎ i ʋ,0
{hbs}pažljivo,p ǎ ʒ ʎ i ʋ o,0
{hbs}pažnja,p ǎ ʒ ɲ a,0
{hbs}pedagog,p e d ǎ ɡ o ɡ,0
{hbs}pedantno,p ě d a n t n o,0
{hbs}peder,p ěː d e r,0
{hbs}pedeset,p e d ě s eː t,0
{hbs}pedesetak,p e d e s ěː t a k,0
{hbs}pedijatar,p e d ǐ j aː t a r,0
{hbs}pedofil,p e d ǒ f iː l,0
{hbs}pejzaž,p ě j z aː ʒ,0
{hbs}peking,p ě k i n ɡ,0
{hbs}pelena,p ê l e n a,0
{hbs}pelivan,p e l ǐ ʋ aː n,0
{hbs}pelud,p ě l u d,0
{hbs}pendrek,p ě n d r e k,0
{hbs}penetracija,p e n e t r ǎː t͡s i j a,0
{hbs}penis,p ěː n i s,0
{hbs}penzijski,p ěː n z iː j s k iː,0
{hbs}penzioner,p e n z i ǒ n eː r,0
{hbs}percepcija,p e r t͡s ě p t͡s i j a,0
{hbs}perfekt,p ě r f e k t,0
{hbs}perilica,p ě r i l i t͡s a,0
{hbs}period,p e r ǐ o d,0
{hbs}perjanica,p ě r j a n i t͡s a,0
{hbs}perjanik,p ě r j a n iː k,0
{hbs}perje,p êː r j e,0
{hbs}permutacija,p e r m u t ǎː t͡s i j a,0
{hbs}pero,p ě r o,0
{hbs}personalan,p ê r s o n aː l a n,0
{hbs}perspektiva,p e r s p e k t ǐː ʋ a,0
{hbs}peru,p e r u,0
{hbs}peruanski,p e r ǔ aː n s k iː,0
{hbs}perun,p ê r u n,0
{hbs}perut,p ê r uː t,0
{hbs}perverzan,p ě r ʋ e r z a n,0
{hbs}perzija,p ě r z i j a,0
{hbs}perzijski,p ě r z iː j s k iː,0
{hbs}pesma,p ê s m a,0
{hbs}pesnik,p ê s n iː k,0
{hbs}peta,p ěː t a,0
{hbs}petak,p ěː t a k,0
{hbs}petar,p ě t a r,0
{hbs}petarda,p ě t aː r d a,0
{hbs}peteljka,p ê t eː ʎ k a,0
{hbs}petnaestak,p e t n a ěː s t a k,0
{hbs}petorica,p e t ǒ r i t͡s a,0
{hbs}petrograd,p ě t r o ɡ r aː d,0
{hbs}pevac,p ěː ʋ a t͡s,0
{hbs}pevač,p ě ʋ aː t͡ʃ,0
{hbs}peći,p ê t͡ɕ i,0
{hbs}pećina,p ě t͡ɕ i n a,0
{hbs}pečalbar,p ě t͡ʃ a l b aː r,0
{hbs}pečat,p ě t͡ʃ a t,0
{hbs}pečen,p ě t͡ʃ e n,0
{hbs}pečurka,p ě t͡ʃ uː r k a,0
{hbs}pešice,p ê ʃ i t͡s eː,0
{hbs}peškir,p ě ʃ k iː r,0
{hbs}pi,p îː,0
{hbs}pidžama,p i d͡ʒ ǎː m a,0
{hbs}pigmentacija,p i ɡ m e n t ǎː t͡s i j a,0
{hbs}pijaca,p ǐ j a t͡s a,0
{hbs}pijan,p ǐ j a n,0
{hbs}pijanac,p i j ǎː n a t͡s,0
{hbs}pijanistica,p i j ǎ n i s t i t͡s a,0
{hbs}pijesak,p i j ěː s a k,0
{hbs}pijevac,p i j ěː ʋ a t͡s,0
{hbs}pik,p î k,0
{hbs}pila,p ǐː l a,0
{hbs}pilav,p ǐ l aː ʋ,0
{hbs}pile,p î l e,0
{hbs}piletina,p ǐ l e t i n a,0
{hbs}pipa,p î p a,0
{hbs}pirat,p ǐ r aː t,0
{hbs}pisati,p ǐː s a t i,0
{hbs}pisme,p îː s m e,0
{hbs}pismeno,p î s m e n o,0
{hbs}pismenost,p î s m e n oː s t,0
{hbs}pismo,p ǐː s m o,0
{hbs}pista,p î s t a,0
{hbs}pitanje,p ǐː t aː ɲ e,0
{hbs}piti,p î t i,0
{hbs}piva,p ǐː ʋ a,0
{hbs}pivo,p îː ʋ o,0
{hbs}pizda,p ǐː z d a,0
{hbs}pizditi,p ǐː z d i t i,0
{hbs}piće,p ǐː t͡ɕ e,0
{hbs}pička,p î t͡ʃ k a,0
{hbs}pjanić,p j âː n i t ɕ,0
{hbs}pjesma,p j ê s m a,0
{hbs}pjesnik,p j ê s n iː k,0
{hbs}pjev,p j êː ʋ,0
{hbs}pjevati,p j ê ʋ a t i,0
{hbs}pjevač,p j ě ʋ aː t͡ʃ,0
{hbs}pješadija,p j e ʃ ǎ d i j a,0
{hbs}pješak,p j ě ʃ aː k,0
{hbs}pješačiti,p j e ʃ ǎː t͡ʃ i t i,0
{hbs}pješice,p j ê ʃ i t͡s eː,0
{hbs}plakanje,p l â k aː ɲ e,0
{hbs}plakati,p l â k a t i,0
{hbs}plamenac,p l a m ěː n a t͡s,0
{hbs}planer,p l ǎ n eː r,0
{hbs}planet,p l ǎ n eː t,0
{hbs}planinar,p l a n ǐ n aː r,0
{hbs}planinski,p l ǎ n iː n s k iː,0
{hbs}planirano,p l ǎ n iː r aː n o,0
{hbs}planirati,p l a n ǐː r a t i,0
{hbs}plankton,p l ǎ n k t oː n,0
{hbs}plantaža,p l a n t ǎː ʒ a,0
{hbs}plasirati,p l a s ǐː r a t i,0
{hbs}plasman,p l ǎ s m aː n,0
{hbs}plast,p l âː s t,0
{hbs}plastika,p l ǎ s t i k a,0
{hbs}plastično,p l ǎ s t i t͡ʃ n o,0
{hbs}plata,p l ǎː t a,0
{hbs}platforma,p l ǎ t f oː r m a,0
{hbs}platina,p l ǎ t i n a,0
{hbs}platiti,p l ǎː t i t i,0
{hbs}platiša,p l ǎ t i ʃ a,0
{hbs}platni,p l âː t n iː,0
{hbs}platno,p l ǎː t n o,0
{hbs}plato,p l ǎ t oː,0
{hbs}plavetnilo,p l a ʋ ě t n i l o,0
{hbs}plavuša,p l ǎ ʋ u ʃ a,0
{hbs}plač,p l â t͡ʃ,0
{hbs}plačljiv,p l ǎ t͡ʃ ʎ i ʋ,0
{hbs}plašiti,p l â ʃ i t i,0
{hbs}ples,p l êː s,0
{hbs}plesati,p l ěː s a t i,0
{hbs}plesač,p l ě s aː t͡ʃ,0
{hbs}plesačica,p l e s ǎ t͡ʃ i t͡s a,0
{hbs}pleso,p l ê s o,0
{hbs}pleća,p l ě t͡ɕ a,0
{hbs}plijen,p l i j êː n,0
{hbs}plin,p l îː n,0
{hbs}plinovod,p l î n o ʋ oː d,0
{hbs}plitak,p l ǐː t a k,0
{hbs}plitko,p l îː t k o,0
{hbs}plivati,p l î ʋ a t i,0
{hbs}plivaći,p l ǐ ʋ aː t͡ɕ iː,0
{hbs}plivač,p l ǐ ʋ aː t͡ʃ,0
{hbs}plišani,p l ǐ ʃ a n iː,0
{hbs}pljačka,p ʎ â t͡ʃ k a,0
{hbs}pljačkati,p ʎ â t͡ʃ k a t i,0
{hbs}pljesak,p ʎ êː s a k,0
{hbs}pljuštati,p ʎ ǔː ʃ t a t i,0
{hbs}plod,p l ôː d,0
{hbs}plodno,p l ô d n o,0
{hbs}plodnost,p l ô d n oː s t,0
{hbs}plodonosan,p l o d ǒ n o s a n,0
{hbs}plovan,p l ôː ʋ a n,0
{hbs}plovidba,p l ǒ ʋ i d b a,0
{hbs}ploviti,p l ǒ ʋ i t i,0
{hbs}ploča,p l ô t͡ʃ a,0
{hbs}pločica,p l ô t͡ʃ i t͡s a,0
{hbs}plug,p l û ɡ,0
{hbs}pluralizam,p l u r a l ǐ z a m,0
{hbs}pluton,p l ǔ t oː n,0
{hbs}pluća,p l ǔː t͡ɕ a,0
{hbs}pneumatski,p n e ǔ m a t s k iː,0
{hbs}pobeda,p ô b e d a,0
{hbs}pobednik,p ǒ b e d n iː k,0
{hbs}pobjeda,p ô b j e d a,0
{hbs}pobjednik,p ǒ b j e d n iː k,0
{hbs}pobjeći,p ǒ b j e t͡ɕ i,0
{hbs}pobliže,p ô b l i ʒ eː,0
{hbs}poboljšanje,p o b o ʎ ʃ ǎː ɲ e,0
{hbs}poboljšati,p o b ǒ ʎ ʃ a t i,0
{hbs}poboljšavati,p o b o ʎ ʃ ǎː ʋ a t i,0
{hbs}pobratim,p ǒ b r a t i m,0
{hbs}pobuda,p ô b u d a,0
{hbs}pobuna,p ô b u n a,0
{hbs}pobuniti,p o b ǔː n i t i,0
{hbs}pobunjenik,p o b u ɲ ě n iː k,0
{hbs}pod,p ô d,0
{hbs}podatak,p o d ǎː t a k,0
{hbs}podela,p ô d e l a,0
{hbs}podeliti,p o d ěː l i t i,0
{hbs}poderati,p o d ě r a t i,0
{hbs}podesan,p ô d e s a n,0
{hbs}podesiti,p ǒ d e s i t i,0
{hbs}podgorica,p ǒ d ɡ o r i t͡s a,0
{hbs}podignuti,p ǒ d i ɡ n u t i,0
{hbs}podijeliti,p o d j ěː l i t i,0
{hbs}podizati,p ǒ d i z a t i,0
{hbs}podičiti,p ǒ d i t͡ʃ i t i,0
{hbs}podjela,p ô d j e l a,0
{hbs}podmazati,p ǒ d m a z a t i,0
{hbs}podmititi,p o d m ǐː t i t i,0
{hbs}podmorje,p ǒ d m oː r j e,0
{hbs}podmornica,p ǒ d m oː r n i t͡s a,0
{hbs}podne,p ǒː d n eː,0
{hbs}podneblje,p ǒː d n eː b ʎ e,0
{hbs}podnijeti,p ǒ d n j eː t i,0
{hbs}podnosilac,p o d n ǒ s i l a t͡s,0
{hbs}podnositi,p o d n ǒ s i t i,0
{hbs}podrezivati,p o d r e z ǐː ʋ a t i,0
{hbs}podrijetlo,p o d r i j ěː t l o,0
{hbs}podrobno,p ô d r o b n o,0
{hbs}podrum,p ǒ d r u m,0
{hbs}područje,p ǒ d r uː t͡ʃ j e,0
{hbs}podrška,p ǒ d r ʃ k a,0
{hbs}podržati,p o d ř ʒ a t i,0
{hbs}podržavati,p o d r ʒ ǎː ʋ a t i,0
{hbs}podsjetiti,p ǒ d s j e t i t i,0
{hbs}podsjetnik,p ǒ d s j e t n iː k,0
{hbs}podsjećati,p ǒ d s j e t͡ɕ a t i,0
{hbs}podstaknuti,p o d s t ǎ k n u t i,0
{hbs}podstaći,p ǒ d s t a t͡ɕ i,0
{hbs}podsticati,p ǒ d s t i t͡s a t i,0
{hbs}podstrek,p ô d s t r eː k,0
{hbs}podstrekač,p o d s t r ě k aː t͡ʃ,0
{hbs}podsvijest,p ô d s ʋ i j eː s t,0
{hbs}podudarati,p o d ǔ d a r a t i,0
{hbs}poduhvat,p ô d u x ʋ a t,0
{hbs}poduzeti,p o d ǔ z eː t i,0
{hbs}poduzetnik,p ô d u z eː t n iː k,0
{hbs}poduzeće,p o d u z e t͡ɕ e,0
{hbs}poduzimati,p o d ǔ z i m a t i,0
{hbs}podučavati,p o d u t͡ʃ ǎː ʋ a t i,0
{hbs}podučiti,p o d ǔ t͡ʃ i t i,0
{hbs}podvala,p ô d ʋ a l a,0
{hbs}podvaliti,p o d ʋ ǎː l i t i,0
{hbs}podzemlje,p ǒː d z eː m ʎ e,0
{hbs}poezija,p ǒ eː z i j a,0
{hbs}pogača,p ǒ ɡ a t͡ʃ a,0
{hbs}pogađati,p o ɡ ǎː d͡ʑ a t i,0
{hbs}poglavar,p o ɡ l ǎ ʋ aː r,0
{hbs}poglavlje,p ǒ ɡ l aː ʋ ʎ e,0
{hbs}pogled,p ô ɡ l eː d,0
{hbs}pogledati,p ǒ ɡ l e d a t i,0
{hbs}pogodak,p ǒ ɡ o d a k,0
{hbs}pogoditi,p o ɡ ǒ d i t i,0
{hbs}pogotovo,p o ɡ ǒ t o ʋ o,0
{hbs}pogrešan,p ǒ ɡ r e ʃ a n,0
{hbs}pogreška,p ǒ ɡ r e ʃ k a,0
{hbs}pogrešno,p ǒ ɡ r e ʃ n o,0
{hbs}poguban,p ô ɡ uː b a n,0
{hbs}pohlepan,p ô x l eː p a n,0
{hbs}pohlepno,p ô x l eː p n o,0
{hbs}pohlepnost,p ô x l eː p n oː s t,0
{hbs}pohod,p ǒ x o d,0
{hbs}pohvala,p ô x ʋ a l a,0
{hbs}pohvaliti,p o x ʋ ǎː l i t i,0
{hbs}pojam,p ǒː j a m,0
{hbs}pojas,p ô j aː s,0
{hbs}pojasniti,p o j ǎ s n i t i,0
{hbs}pojaviti,p o j ǎː ʋ i t i,0
{hbs}pojavljivati,p o j a ʋ ʎ ǐː ʋ a t i,0
{hbs}pojačati,p o j ǎ t͡ʃ a t i,0
{hbs}pojedinac,p o j e d ǐː n a t͡s,0
{hbs}pojedini,p o j ě d iː n iː,0
{hbs}pojednostaviti,p o j e d n o s t ǎː ʋ i t i,0
{hbs}pojesti,p ǒ j e s t i,0
{hbs}pojmiti,p ǒː j m i t i,0
{hbs}pokazatelj,p o k ǎ z a t e ʎ,0
{hbs}pokazati,p o k ǎː z a t i,0
{hbs}pokazivati,p o k a z ǐː ʋ a t i,0
{hbs}pokidati,p ǒ k i d a t i,0
{hbs}poklon,p ǒ k l o n,0
{hbs}pokloniti,p o k l ǒ n i t i,0
{hbs}pokoji,p ǒ k o j iː,0
{hbs}pokolj,p ǒ k o ʎ,0
{hbs}pokoravati,p o k o r ǎː ʋ a t i,0
{hbs}pokoriti,p o k ǒ r i t i,0
{hbs}pokraj,p ô k r a j,0
{hbs}pokrajina,p ǒ k r a j i n a,0
{hbs}pokrajinski,p ǒ k r a j iː n s k iː,0
{hbs}pokrenuti,p o k r ěː n u t i,0
{hbs}pokret,p ô k r eː t,0
{hbs}pokrivati,p o k r ǐː ʋ a t i,0
{hbs}pokrštavati,p o k r ʃ t ǎː ʋ a t i,0
{hbs}pokupiti,p o k û p i t i,0
{hbs}pokušaj,p ô k u ʃ aː j,0
{hbs}pokušati,p ǒ k u ʃ a t i,0
{hbs}pokvaren,p ǒ k ʋ aː r e n,0
{hbs}pokvariti,p o k ʋ ǎː r i t i,0
{hbs}pol,p ôː l,0
{hbs}polako,p o l ǎː k o,0
{hbs}polazak,p ǒ l a z a k,0
{hbs}polaziti,p ǒ l a z i t i,0
{hbs}polen,p ǒ l e n,0
{hbs}polet,p ǒ l e t,0
{hbs}policija,p o l ǐ t͡s i j a,0
{hbs}politika,p o l ǐ t i k a,0
{hbs}politički,p o l ǐ t i t͡ʃ k iː,0
{hbs}poljak,p ǒ ʎ aː k,0
{hbs}polje,p ô ʎ e,0
{hbs}poljodelstvo,p o ʎ o d ěː l s t ʋ o,0
{hbs}poljska,p ô ʎ s k aː,0
{hbs}polomiti,p o l ǒ m i t i,0
{hbs}polovica,p o l ǒ ʋ i t͡s a,0
{hbs}polovina,p o l ǒ ʋ i n a,0
{hbs}položaj,p ô l o ʒ aː j,0
{hbs}položiti,p o l ǒ ʒ i t i,0
{hbs}polubrat,p o l ǔ b r a t,0
{hbs}polumesec,p ô l u m e s eː t͡s,0
{hbs}pomagati,p o m ǎː ɡ a t i,0
{hbs}pomaknuti,p o m ǎ k n u t i,0
{hbs}pomalo,p ǒ m a l o,0
{hbs}pomicati,p ǒ m i t͡s a t i,0
{hbs}pomiješati,p o m i ěː ʃ a t i,0
{hbs}pomilovati,p ǒ m i l o ʋ a t i,0
{hbs}pomisliti,p ǒ m i s l i t i,0
{hbs}pomišljati,p o m ǐː ʃ ʎ a t i,0
{hbs}pomoć,p ô m oː t͡ɕ,0
{hbs}pomoći,p ǒ m o t͡ɕ i,0
{hbs}pomoćnica,p o m ǒ t͡ɕ n i t͡s a,0
{hbs}pomoću,p ô m o t͡ɕ u,0
{hbs}ponajprije,p ǒ n aː j p r i j e,0
{hbs}ponajviše,p ǒ n aː j ʋ i ʃ e,0
{hbs}ponaosob,p o n a ǒ s o b,0
{hbs}ponavljati,p o n ǎː ʋ ʎ a t i,0
{hbs}ponašanje,p o n ǎː ʃ aː ɲ e,0
{hbs}ponašati,p o n ǎː ʃ a t i,0
{hbs}ponedeljak,p o n ě d e ʎ a k,0
{hbs}ponedjeljak,p o n ě d j e ʎ a k,0
{hbs}ponekad,p ǒ n e k a d,0
{hbs}poniženje,p o n i ʒ ěː ɲ e,0
{hbs}ponor,p ǒ n o r,0
{hbs}ponos,p ǒ n o s,0
{hbs}ponosan,p ǒ n o s a n,0
{hbs}ponosit,p ǒ n o s i t,0
{hbs}ponositi,p o n ǒ s i t i,0
{hbs}ponosno,p ǒ n o s n o,0
{hbs}ponoviti,p o n ǒ ʋ i t i,0
{hbs}ponovno,p ô n oː ʋ n o,0
{hbs}ponovo,p ô n o ʋ o,0
{hbs}ponuditi,p ǒ n u d i t i,0
{hbs}pop,p ô p,0
{hbs}popis,p ǒ p i s,0
{hbs}popisati,p o p ǐː s a t i,0
{hbs}popisivati,p o p i s ǐː ʋ a t i,0
{hbs}popiti,p ǒ p i t i,0
{hbs}poplava,p ô p l a ʋ a,0
{hbs}popodne,p o p ǒː d n e,0
{hbs}popratni,p ǒ p r a t n iː,0
{hbs}popravak,p ǒ p r a ʋ a k,0
{hbs}popraviti,p ǒ p r a ʋ i t i,0
{hbs}popravljati,p ǒ p r a ʋ ʎ a t i,0
{hbs}poprečno,p ô p r e t͡ʃ n o,0
{hbs}poprijeko,p ô p r i j eː k o,0
{hbs}poprište,p ô p r iː ʃ t e,0
{hbs}poprskati,p o p řː s k a t i,0
{hbs}popularan,p ô p u l aː r a n,0
{hbs}popularizacija,p o p u l a r i z ǎː t͡s i j a,0
{hbs}popularno,p ô p u l aː r n o,0
{hbs}popustiti,p o p ǔ s t i t i,0
{hbs}poput,p ô p uː t,0
{hbs}popuštati,p o p ǔː ʃ t a t i,0
{hbs}poradi,p ô r a d i,0
{hbs}poraditi,p o r ǎː d i t i,0
{hbs}porasti,p ǒ r aː s t i,0
{hbs}poravnati,p o r ǎ ʋ n a t i,0
{hbs}poravnavati,p o r a ʋ n ǎː ʋ a t i,0
{hbs}poraz,p ô r aː z,0
{hbs}pored,p ô r e d,0
{hbs}poredak,p ǒ r e d a k,0
{hbs}poremetiti,p o r ě m e t i t i,0
{hbs}poremećaj,p ô r e m e t͡ɕ aː j,0
{hbs}poricati,p o r ǐː t͡s a t i,0
{hbs}porijeklo,p o r i j ěː k l o,0
{hbs}pornografija,p o r n o ɡ r ǎ f i j a,0
{hbs}pornografski,p o r n ǒ ɡ r a f s k iː,0
{hbs}porodica,p ǒ r o d i t͡s a,0
{hbs}poroditi,p o r ǒ d i t i,0
{hbs}porodični,p ǒ r o d i t͡ʃ n iː,0
{hbs}porota,p ô r o t a,0
{hbs}portal,p ǒ r t aː l,0
{hbs}portfelj,p ǒ r t f e ʎ,0
{hbs}portugal,p ô r t u ɡ a l,0
{hbs}portugalac,p o r t u ɡ ǎː l a t͡s,0
{hbs}portugalski,p ô r t u ɡ aː l s k iː,0
{hbs}poručiti,p o r ǔː t͡ʃ i t i,0
{hbs}poručnica,p ǒ r u t͡ʃ n i t͡s a,0
{hbs}poručnik,p ǒ r u t͡ʃ n iː k,0
{hbs}posada,p ô s a d a,0
{hbs}posao,p ǒ s a o,0
{hbs}poseban,p ǒː s e b a n,0
{hbs}posebice,p ǒː s e b i t͡s eː,0
{hbs}posebno,p ǒː s e b n o,0
{hbs}posebnost,p ǒː s e b n oː s t,0
{hbs}posetilac,p o s ě t i l a t͡s,0
{hbs}poseći,p ǒ s e t͡ɕ i,0
{hbs}posjekotina,p o s j e k ǒ t i n a,0
{hbs}posjet,p ô s j e t,0
{hbs}posjeta,p ô s j e t a,0
{hbs}posjetilac,p o s j ě t i l a t͡s,0
{hbs}posjetitelj,p o s j ě t i t e ʎ,0
{hbs}posjetiti,p ǒ s j e t i t i,0
{hbs}poslanik,p ǒ s l a n iː k,0
{hbs}poslanstvo,p o s l ǎː n s t ʋ o,0
{hbs}poslastica,p ǒ s l a s t i t͡s a,0
{hbs}poslati,p ǒ s l a t i,0
{hbs}posledica,p ǒ s l e d i t͡s a,0
{hbs}poslednji,p ǒ s l e d ɲ iː,0
{hbs}posljednji,p ǒ s ʎ e d ɲ iː,0
{hbs}poslodavac,p o s l o d ǎː ʋ a t͡s,0
{hbs}poslovanje,p o s l o ʋ ǎː ɲ e,0
{hbs}poslovati,p o s l ǒ ʋ a t i,0
{hbs}posluga,p ô s l u ɡ a,0
{hbs}poslušan,p ô s l uː ʃ a n,0
{hbs}poslušati,p ǒ s l u ʃ a t i,0
{hbs}poslušno,p ô s l uː ʃ n o,0
{hbs}poslužitelj,p o s l ǔ ʒ i t e ʎ,0
{hbs}poslužiti,p o s l ǔː ʒ i t i,0
{hbs}posoliti,p o s ǒ l i t i,0
{hbs}posrednik,p ǒ s r e d n iː k,0
{hbs}posredno,p ǒ s r e d n o,0
{hbs}posredovati,p ǒ s r e d o ʋ a t i,0
{hbs}post,p ôː s t,0
