merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{jpn}たいおん,t a̠ i õ̞ ɴ,0,たいおん,0
{jpn}たいか,t a̠ i k a̠,0,たいか,0
{jpn}たいかい,t a̠ i k a̠ i,0,たいかい,0
{jpn}たいがい,t a̠ i ɡ a̠ i,0,たいがい,0
{jpn}たいがん,t a̠ i ɡ ã̠ ɴ,0,たいがん,0
{jpn}たいき,t a̠ i kʲ i,0,たいき,0
{jpn}たいきけん,t a̠ i kʲ i̥ k ẽ̞ ɴ,0,たいきけん,0
{jpn}たいきょ,t a̠ i kʲ o̞,0,たいきょ,0
{jpn}たいぎゃく,t a̠ i ɡʲ a̠ k ɯ̟ᵝ,0,たいぎゃく,0
{jpn}たいぎゃくざい,t a̠ i ɡʲ a̠ k ɯ̟ᵝ z a̠ i,0,たいぎゃくざい,0
{jpn}たいく,t a̠ i k ɯ̟ᵝ,0,たいく,0
{jpn}たいくん,t a̠ i k ɯ̟̃ᵝ ɴ,0,たいくん,0
{jpn}たいけいてき,t a̠ i k e̞ː t e̞ kʲ i,0,たいけいてき,0
{jpn}たいげんそうご,t a̠ i ɡ ẽ̞ ɰ̃ s o̞ː ɡ o̞,0,たいげんそうご,0
{jpn}たいこ,t a̠ i k o̞,0,たいこ,0
{jpn}たいさく,t a̠ i s a̠ k ɯ̟ᵝ,0,たいさく,0
{jpn}たいさん,t a̠ i s ã̠ ɴ,0,たいさん,0
{jpn}たいざい,t a̠ i z a̠ i,0,たいざい,0
{jpn}たいざん,t a̠ i z ã̠ ɴ,0,たいざん,0
{jpn}たいし,t a̠ i ɕ i,0,たいし,0
{jpn}たいしゃ,t a̠ i ɕ a̠,0,たいしゃ,0
{jpn}たいしゅう,t a̠ i ɕ ɨᵝː,0,たいしゅう,0
{jpn}たいしょりょうほう,t a̠ i ɕ o̞ ɾʲ o̞ː h o̞ː,0,たいしょりょうほう,0
{jpn}たいじ,t a̠ i ʑ i,0,たいじ,0
{jpn}たいじや,t a̠ i ʑ i j a̠,0,たいじや,0
{jpn}たいすう,t a̠ i s ɨᵝː,0,たいすう,0
{jpn}たいせい,t a̠ i s e̞ː,0,たいせい,0
{jpn}たいせき,t a̠ i s e̞ kʲ i,0,たいせき,0
{jpn}たいせきがん,t a̠ i s e̞ kʲ i ɡ ã̠ ɴ,0,たいせきがん,0
{jpn}たいそう,t a̠ i s o̞ː,0,たいそう,0
{jpn}たいだ,t a̠ i d a̠,0,たいだ,0
{jpn}たいてい,t a̠ i t e̞ː,0,たいてい,0
{jpn}たいない,t a̠ i n a̠ i,0,たいない,0
{jpn}たいはい,t a̠ i h a̠ i,0,たいはい,0
{jpn}たいばつ,t a̠ i b a̠ t͡s ɨᵝ,0,たいばつ,0
{jpn}たいふう,t a̠ i ɸ ɯ̟ᵝː,0,たいふう,0
{jpn}たいぺい,t a̠ i p e̞ː,0,たいぺい,0
{jpn}たいほう,t a̠ i h o̞ː,0,たいほう,0
{jpn}たいめん,t a̠ i m ẽ̞ ɴ,0,たいめん,0
{jpn}たいよう,t a̠ i j o̞ː,0,たいよう,0
{jpn}たいようけい,t a̠ i j o̞ː k e̞ː,0,たいようけい,0
{jpn}たいようしゅう,t a̠ i j o̞ː ɕ ɨᵝː,0,たいようしゅう,0
{jpn}たいりつ,t a̠ i ɾʲ i t͡s ɨᵝ,0,たいりつ,0
{jpn}たいりゅう,t a̠ i ɾʲ ɨᵝː,0,たいりゅう,0
{jpn}たいりょく,t a̠ i ɾʲ o̞ k ɯ̟ᵝ,0,たいりょく,0
{jpn}たいれつ,t a̠ i ɾ e̞ t͡s ɨᵝ,0,たいれつ,0
{jpn}たいわん,t a̠ i ɰᵝ ã̠ ɴ,0,たいわん,0
{jpn}たいわんご,t a̠ i ɰᵝ ã̠ ŋ ɡ o̞,0,たいわんご,0
{jpn}たうえ,t a̠ ɯ̟ᵝ e̞,0,たうえ,0
{jpn}たうなぎ,t a̠ ɯ̟ᵝ n a̠ ɡʲ i,0,たうなぎ,0
{jpn}たえ,t a̠ e̞,0,たえ,0
{jpn}たえず,t a̠ e̞ z ɨᵝ,0,たえず,0
{jpn}たえま,t a̠ e̞ m a̠,0,たえま,0
{jpn}たえる,t a̠ e̞ ɾ ɯ̟ᵝ,0,たえる,0
{jpn}たおす,t a̠ o̞ s ɨᵝ,0,たおす,0
{jpn}たおやか,t a̠ o̞ j a̠ k a̠,0,たおやか,0
{jpn}たおれる,t a̠ o̞ ɾ e̞ ɾ ɯ̟ᵝ,0,たおれる,0
{jpn}たか,t a̠ k a̠,0,たか,0
{jpn}たかい,t a̠ k a̠ i,0,たかい,0
{jpn}たかいびき,t a̠ k a̠ i bʲ i kʲ i,0,たかいびき,0
{jpn}たかが,t a̠ k a̠ ɡ a̠,0,たかが,0
{jpn}たかさ,t a̠ k a̠ s a̠,0,たかさ,0
{jpn}たかす,t a̠ k a̠ s ɨᵝ,0,たかす,0
{jpn}たかとび,t a̠ k a̠ t o̞ bʲ i,0,たかとび,0
{jpn}たかとびこみ,t a̠ k a̠ t o̞ bʲ i k o̞ mʲ i,0,たかとびこみ,0
{jpn}たかなし,t a̠ k a̠ n a̠ ɕ i,0,たかなし,0
{jpn}たかなる,t a̠ k a̠ n a̠ ɾ ɯ̟ᵝ,0,たかなる,0
{jpn}たかね,t a̠ k a̠ n e̞,0,たかね,0
{jpn}たかのぶ,t a̠ k a̠ n o̞ b ɯ̟ᵝ,0,たかのぶ,0
{jpn}たかはし,t a̠ k a̠ h a̠ ɕ i,0,たかはし,0
{jpn}たかふみ,t a̠ k a̠ ɸ ɯ̟ᵝ mʲ i,0,たかふみ,0
{jpn}たかまる,t a̠ k a̠ m a̠ ɾ ɯ̟ᵝ,0,たかまる,0
{jpn}たかめる,t a̠ k a̠ m e̞ ɾ ɯ̟ᵝ,0,たかめる,0
{jpn}たから,t a̠ k a̠ ɾ a̠,0,たから,0
{jpn}たからか,t a̠ k a̠ ɾ a̠ k a̠,0,たからか,0
{jpn}たかんしょう,t a̠ k ã̠ ɰ̃ ɕ o̞ː,0,たかんしょう,0
{jpn}たがいにそ,t a̠ ɡ a̠ i ɲ̟ i s o̞,0,たがいにそ,0
{jpn}たきがわ,t a̠ kʲ i ɡ a̠ ɰᵝ a̠,0,たきがわ,0
{jpn}たきつける,t a̠ kʲ i t͡s ɨ̥ᵝ k e̞ ɾ ɯ̟ᵝ,0,たきつける,0
{jpn}たきょう,t a̠ kʲ o̞ː,0,たきょう,0
{jpn}たぎる,t a̠ ɡʲ i ɾ ɯ̟ᵝ,0,たぎる,0
{jpn}たく,t a̠ k ɯ̟ᵝ,0,たく,0
{jpn}たくさん,t a̠ k ɯ̟̊ᵝ s ã̠ ɴ,0,たくさん,0
{jpn}たくし,t a̠ k ɯ̟ᵝ ɕ i,0,たくし,0
{jpn}たくみ,t a̠ k ɯ̟ᵝ mʲ i,0,たくみ,0
{jpn}たくや,t a̠ k ɯ̟ᵝ j a̠,0,たくや,0
{jpn}たくらむ,t a̠ k ɯ̟ᵝ ɾ a̠ m ɯ̟ᵝ,0,たくらむ,0
{jpn}たくろく,t a̠ k ɯ̟ᵝ ɾ o̞ k ɯ̟ᵝ,0,たくろく,0
{jpn}たぐる,t a̠ ɡ ɯ̟ᵝ ɾ ɯ̟ᵝ,0,たぐる,0
{jpn}たけ,t a̠ k e̞,0,たけ,0
{jpn}たけぐし,t a̠ k e̞ ɡ ɯ̟ᵝ ɕ i,0,たけぐし,0
{jpn}たけし,t a̠ k e̞ ɕ i,0,たけし,0
{jpn}たけだ,t a̠ k e̞ d a̠,0,たけだ,0
{jpn}たげんうちゅう,t a̠ ɡ ẽ̞ ɰ̃ ɯ̟ᵝ t͡ɕ ɨᵝː,0,たげんうちゅう,0
{jpn}たげんご,t a̠ ɡ ẽ̞ ŋ ɡ o̞,0,たげんご,0
{jpn}たこ,t a̠ k o̞,0,たこ,0
{jpn}たこう,t a̠ k o̞ː,0,たこう,0
{jpn}たこく,t a̠ k o̞ k ɯ̟ᵝ,0,たこく,0
{jpn}たさい,t a̠ s a̠ i,0,たさい,0
{jpn}たざわ,t a̠ z a̠ ɰᵝ a̠,0,たざわ,0
{jpn}たし,t a̠ ɕ i,0,たし,0
{jpn}たしか,t a̠ ɕ i k a̠,0,たしか,0
{jpn}たしかめる,t a̠ ɕ i k a̠ m e̞ ɾ ɯ̟ᵝ,0,たしかめる,0
{jpn}たしなめる,t a̠ ɕ i n a̠ m e̞ ɾ ɯ̟ᵝ,0,たしなめる,0
{jpn}たじ,t a̠ ʑ i,0,たじ,0
{jpn}たす,t a̠ s ɨᵝ,0,たす,0
{jpn}たすけになる,t a̠ s ɨᵝ k e̞ ɲ̟ i n a̠ ɾ ɯ̟ᵝ,0,たすけになる,0
{jpn}たすける,t a̠ s ɨ̥ᵝ k e̞ ɾ ɯ̟ᵝ,0,たすける,0
{jpn}たずねる,t a̠ z ɨᵝ n e̞ ɾ ɯ̟ᵝ,0,たずねる,0
{jpn}たそがれる,t a̠ s o̞ ɡ a̠ ɾ e̞ ɾ ɯ̟ᵝ,0,たそがれる,0
{jpn}たそくるい,t a̠ s o̞ k ɯ̟ᵝ ɾ ɯ̟ᵝ i,0,たそくるい,0
{jpn}たたかい,t a̠ t a̠ k a̠ i,0,たたかい,0
{jpn}たたかう,t a̠ t a̠ k a̠ ɯ̟ᵝ,0,たたかう,0
{jpn}たたきおこす,t a̠ t a̠ kʲ i o̞ k o̞ s ɨᵝ,0,たたきおこす,0
{jpn}たたく,t a̠ t a̠ k ɯ̟ᵝ,0,たたく,0
{jpn}たたずむ,t a̠ t a̠ z ɨᵝ m ɯ̟ᵝ,0,たたずむ,0
{jpn}たたみ,t a̠ t a̠ mʲ i,0,たたみ,0
{jpn}たたむ,t a̠ t a̠ m ɯ̟ᵝ,0,たたむ,0
{jpn}たたら,t a̠ t a̠ ɾ a̠,0,たたら,0
{jpn}たたり,t a̠ t a̠ ɾʲ i,0,たたり,0
{jpn}ただ,t a̠ d a̠,0,ただ,0
{jpn}ただし,t a̠ d a̠ ɕ i,0,ただし,0
{jpn}ただしい,t a̠ d a̠ ɕ i i,0,ただしい,0
{jpn}ただしがき,t a̠ d a̠ ɕ i ɡ a̠ kʲ i,0,ただしがき,0
{jpn}ただに,t a̠ d a̠ ɲ̟ i,0,ただに,0
{jpn}ただよう,t a̠ d a̠ j o̞ ɯ̟ᵝ,0,ただよう,0
{jpn}たちあがる,t a̠ t͡ɕ i a̠ ɡ a̠ ɾ ɯ̟ᵝ,0,たちあがる,0
{jpn}たちいりきんし,t a̠ t͡ɕ iː ɾʲ i kʲ ĩ ɰ̃ ɕ i,0,たちいりきんし,0
{jpn}たちいる,t a̠ t͡ɕ iː ɾ ɯ̟ᵝ,0,たちいる,0
{jpn}たちえ,t a̠ t͡ɕ i e̞,0,たちえ,0
{jpn}たちき,t a̠ t͡ɕ i kʲ i,0,たちき,0
{jpn}たちきる,t a̠ t͡ɕ i kʲ i ɾ ɯ̟ᵝ,0,たちきる,0
{jpn}たちつくす,t a̠ t͡ɕ i t͡s ɨᵝ k ɯ̟ᵝ s ɨᵝ,0,たちつくす,0
{jpn}たちなおる,t a̠ t͡ɕ i n a̠ o̞ ɾ ɯ̟ᵝ,0,たちなおる,0
{jpn}たちばな,t a̠ t͡ɕ i b a̠ n a̠,0,たちばな,0
{jpn}たちまち,t a̠ t͡ɕ i m a̠ t͡ɕ i,0,たちまち,0
{jpn}たちよる,t a̠ t͡ɕ i j o̞ ɾ ɯ̟ᵝ,0,たちよる,0
{jpn}たって,t a̠ t̚ t e̞,0,たって,0
{jpn}たっぴつ,t a̠ p̚ʲ pʲ i t͡s ɨᵝ,0,たっぴつ,0
{jpn}たつ,t a̠ t͡s ɨᵝ,0,たつ,0
{jpn}たつたあげ,t a̠ t͡s ɨᵝ t a̠ a̠ ɡ e̞,0,たつたあげ,0
{jpn}たつのおとしご,t a̠ t͡s ɨᵝ n o̞ o̞ t o̞ ɕ i ɡ o̞,0,たつのおとしご,0
{jpn}たづな,t a̠ z ɨᵝ n a̠,0,たづな,0
{jpn}たて,t a̠ t e̞,0,たて,0
{jpn}たてがみ,t a̠ t e̞ ɡ a̠ mʲ i,0,たてがみ,0
{jpn}たてがみいぬ,t a̠ t e̞ ɡ a̠ mʲ iː n ɯ̟ᵝ,0,たてがみいぬ,0
{jpn}たてつく,t a̠ t e̞ t͡s ɨ̥ᵝ k ɯ̟ᵝ,0,たてつく,0
{jpn}たてぶえ,t a̠ t e̞ b ɯ̟ᵝ e̞,0,たてぶえ,0
{jpn}たてよこちりめん,t a̠ t e̞ j o̞ k o̞ t͡ɕ i ɾʲ i m ẽ̞ ɴ,0,たてよこちりめん,0
{jpn}たてる,t a̠ t e̞ ɾ ɯ̟ᵝ,0,たてる,0
{jpn}たとえる,t a̠ t o̞ e̞ ɾ ɯ̟ᵝ,0,たとえる,0
{jpn}たどりつく,t a̠ d o̞ ɾʲ i t͡s ɨᵝ k ɯ̟ᵝ,0,たどりつく,0
{jpn}たどる,t a̠ d o̞ ɾ ɯ̟ᵝ,0,たどる,0
{jpn}たどん,t a̠ d õ̞ ɴ,0,たどん,0
{jpn}たにま,t a̠ ɲ̟ i m a̠,0,たにま,0
{jpn}たぬきねいり,t a̠ n ɯ̟ᵝ kʲ i n e̞ i ɾʲ i,0,たぬきねいり,0
{jpn}たねだ,t a̠ n e̞ d a̠,0,たねだ,0
{jpn}たのしい,t a̠ n o̞ ɕ iː,0,たのしい,0
{jpn}たのみ,t a̠ n o̞ mʲ i,0,たのみ,0
{jpn}たのむ,t a̠ n o̞ m ɯ̟ᵝ,0,たのむ,0
{jpn}たば,t a̠ b a̠,0,たば,0
{jpn}たばねる,t a̠ b a̠ n e̞ ɾ ɯ̟ᵝ,0,たばねる,0
{jpn}たび,t a̠ bʲ i,0,たび,0
{jpn}たびたび,t a̠ bʲ i t a̠ bʲ i,0,たびたび,0
{jpn}たびびと,t a̠ bʲ i bʲ i t o̞,0,たびびと,0
{jpn}たぶらかす,t a̠ b ɯ̟ᵝ ɾ a̠ k a̠ s ɨᵝ,0,たぶらかす,0
{jpn}たぷたぷ,t a̠ p ɯ̟ᵝ t a̠ p ɯ̟ᵝ,0,たぷたぷ,0
{jpn}たべる,t a̠ b e̞ ɾ ɯ̟ᵝ,0,たべる,0
{jpn}たまぐし,t a̠ m a̠ ɡ ɯ̟ᵝ ɕ i,0,たまぐし,0
{jpn}たましい,t a̠ m a̠ ɕ iː,0,たましい,0
{jpn}たまったもんじゃない,t a̠ m a̠ t̚ t a̠ m õ̞ ɲ̟ d͡ʑ a̠ n a̠ i,0,たまったもんじゃない,0
{jpn}たまねぎ,t a̠ m a̠ n e̞ ɡʲ i,0,たまねぎ,0
{jpn}たまのお,t a̠ m a̠ n o̞ o̞,0,たまのお,0
{jpn}たまぶくろ,t a̠ m a̠ b ɯ̟ᵝ k ɯ̟ᵝ ɾ o̞,0,たまぶくろ,0
{jpn}たまむしいろ,t a̠ m a̠ m ɯ̟ᵝ ɕ iː ɾ o̞,0,たまむしいろ,0
{jpn}たまゆら,t a̠ m a̠ j ɯ̟ᵝ ɾ a̠,0,たまゆら,0
{jpn}たまる,t a̠ m a̠ ɾ ɯ̟ᵝ,0,たまる,0
{jpn}たまわる,t a̠ m a̠ ɰᵝ a̠ ɾ ɯ̟ᵝ,0,たまわる,0
{jpn}たみ,t a̠ mʲ i,0,たみ,0
{jpn}たむけ,t a̠ m ɯ̟ᵝ k e̞,0,たむけ,0
{jpn}ため,t a̠ m e̞,0,ため,0
{jpn}ためいき,t a̠ m e̞ː kʲ i,0,ためいき,0
{jpn}ためかげ,t a̠ m e̞ k a̠ ɡ e̞,0,ためかげ,0
{jpn}ためし,t a̠ m e̞ ɕ i,0,ためし,0
{jpn}ためす,t a̠ m e̞ s ɨᵝ,0,ためす,0
{jpn}ためになる,t a̠ m e̞ ɲ̟ i n a̠ ɾ ɯ̟ᵝ,0,ためになる,0
{jpn}ためらい,t a̠ m e̞ ɾ a̠ i,0,ためらい,0
{jpn}ためらう,t a̠ m e̞ ɾ a̠ ɯ̟ᵝ,0,ためらう,0
{jpn}ためる,t a̠ m e̞ ɾ ɯ̟ᵝ,0,ためる,0
{jpn}たもつ,t a̠ m o̞ t͡s ɨᵝ,0,たもつ,0
{jpn}たもと,t a̠ m o̞ t o̞,0,たもと,0
{jpn}たやすい,t a̠ j a̠ s ɨᵝ i,0,たやすい,0
{jpn}たゆたう,t a̠ j ɯ̟ᵝ t a̠ ɯ̟ᵝ,0,たゆたう,0
{jpn}たよる,t a̠ j o̞ ɾ ɯ̟ᵝ,0,たよる,0
{jpn}たる,t a̠ ɾ ɯ̟ᵝ,0,たる,0
{jpn}たるむ,t a̠ ɾ ɯ̟ᵝ m ɯ̟ᵝ,0,たるむ,0
{jpn}たれ,t a̠ ɾ e̞,0,たれ,0
{jpn}たれめ,t a̠ ɾ e̞ m e̞,0,たれめ,0
{jpn}たれる,t a̠ ɾ e̞ ɾ ɯ̟ᵝ,0,たれる,0
{jpn}たわけ,t a̠ ɰᵝ a̠ k e̞,0,たわけ,0
{jpn}たん,t ã̠ ɴ,0,たん,0
{jpn}たんあん,t ã̠ ɰ̃ ã̠ ɴ,0,たんあん,0
{jpn}たんいけい,t ã̠ ɰ̃ i k e̞ː,0,たんいけい,0
{jpn}たんおし,t ã̠ ɰ̃ o̞ ɕ i,0,たんおし,0
{jpn}たんこぶ,t ã̠ ŋ k o̞ b ɯ̟ᵝ,0,たんこぶ,0
{jpn}たんこん,t ã̠ ŋ k õ̞ ɴ,0,たんこん,0
{jpn}たんさんいんりょう,t ã̠ ɰ̃ s ã̠ ɰ̃ ĩ n ɾʲ o̞ː,0,たんさんいんりょう,0
{jpn}たんさんすい,t ã̠ ɰ̃ s ã̠ ɰ̃ s ɨᵝ i,0,たんさんすい,0
{jpn}たんしだい,t ã̠ ɰ̃ ɕ i d a̠ i,0,たんしだい,0
{jpn}たんしょ,t ã̠ ɰ̃ ɕ o̞,0,たんしょ,0
{jpn}たんす,t ã̠ ɰ̃ s ɨᵝ,0,たんす,0
{jpn}たんのう,t ã̠ nː o̞ː,0,たんのう,0
{jpn}たんぱく,t ã̠ m p a̠ k ɯ̟ᵝ,0,たんぱく,0
{jpn}たんぱくしつぶんかいこうそ,t ã̠ m p a̠ k ɯ̟ᵝ ɕ i t͡s ɨᵝ b ɯ̟̃ᵝ ŋ k a̠ i k o̞ː s o̞,0,たんぱくしつぶんかいこうそ,0
{jpn}たんぽ,t ã̠ m p o̞,0,たんぽ,0
{jpn}たんぽぽ,t ã̠ m p o̞ p o̞,0,たんぽぽ,0
{jpn}たんまつ,t ã̠ mː a̠ t͡s ɨᵝ,0,たんまつ,0
{jpn}たんよう,t ã̠ ɰ̃ j o̞ː,0,たんよう,0
{jpn}たんら,t ã̠ n ɾ a̠,0,たんら,0
{jpn}たんれん,t ã̠ n ɾ ẽ̞ ɴ,0,たんれん,0
{jpn}だい,d a̠ i,0,だい,0
{jpn}だいいち,d a̠ i i t͡ɕ i,0,だいいち,0
{jpn}だいえいていこく,d a̠ i e̞ː t e̞ː k o̞ k ɯ̟ᵝ,0,だいえいていこく,0
{jpn}だいえつ,d a̠ i e̞ t͡s ɨᵝ,0,だいえつ,0
{jpn}だいおういか,d a̠ i o̞ː i k a̠,0,だいおういか,0
{jpn}だいきぎょう,d a̠ i kʲ i ɡʲ o̞ː,0,だいきぎょう,0
{jpn}だいきゅうし,d a̠ i kʲ ɨᵝː ɕ i,0,だいきゅうし,0
{jpn}だいきょう,d a̠ i kʲ o̞ː,0,だいきょう,0
{jpn}だいくんい,d a̠ i k ɯ̟̃ᵝ ɰ̃ i,0,だいくんい,0
{jpn}だいけい,d a̠ i k e̞ː,0,だいけい,0
{jpn}だいこんやくしゃ,d a̠ i k õ̞ ɰ̃ j a̠ k ɯ̟̊ᵝ ɕ a̠,0,だいこんやくしゃ,0
{jpn}だいさんき,d a̠ i s ã̠ ŋʲ kʲ i,0,だいさんき,0
{jpn}だいしょう,d a̠ i ɕ o̞ː,0,だいしょう,0
{jpn}だいしらず,d a̠ i ɕ i ɾ a̠ z ɨᵝ,0,だいしらず,0
{jpn}だいじない,d a̠ i ʑ i n a̠ i,0,だいじない,0
{jpn}だいじょうかん,d a̠ i ʑ o̞ː k ã̠ ɴ,0,だいじょうかん,0
{jpn}だいじょうぶ,d a̠ i ʑ o̞ː b ɯ̟ᵝ,0,だいじょうぶ,0
{jpn}だいじょうぶっきょう,d a̠ i ʑ o̞ː b ɯ̟ᵝ k̚ʲ kʲ o̞ː,0,だいじょうぶっきょう,0
{jpn}だいじん,d a̠ i ʑ ĩ ɴ,0,だいじん,0
{jpn}だいす,d a̠ i s ɨᵝ,0,だいす,0
{jpn}だいすうかんすう,d a̠ i s ɨᵝː k ã̠ ɰ̃ s ɨᵝː,0,だいすうかんすう,0
{jpn}だいすうがく,d a̠ i s ɨᵝː ɡ a̠ k ɯ̟ᵝ,0,だいすうがく,0
{jpn}だいぜんていせん,d a̠ i z ẽ̞ n t e̞ː s ẽ̞ ɴ,0,だいぜんていせん,0
{jpn}だいそれた,d a̠ i s o̞ ɾ e̞ t a̠,0,だいそれた,0
{jpn}だいたい,d a̠ i t a̠ i,0,だいたい,0
{jpn}だいだい,d a̠ i d a̠ i,0,だいだい,0
{jpn}だいちょうきん,d a̠ i t͡ɕ o̞ː kʲ ĩ ɴ,0,だいちょうきん,0
{jpn}だいどうしょうい,d a̠ i d o̞ː ɕ o̞ː i,0,だいどうしょうい,0
{jpn}だいにちにょらい,d a̠ i ɲ̟ i t͡ɕ i ɲ̟ o̞ ɾ a̠ i,0,だいにちにょらい,0
{jpn}だいのうせいりがく,d a̠ i n o̞ː s e̞ː ɾʲ i ɡ a̠ k ɯ̟ᵝ,0,だいのうせいりがく,0
{jpn}だいひつ,d a̠ i ç i t͡s ɨᵝ,0,だいひつ,0
{jpn}だいひょうだん,d a̠ i ç o̞ː d ã̠ ɴ,0,だいひょうだん,0
{jpn}だいぶ,d a̠ i b ɯ̟ᵝ,0,だいぶ,0
{jpn}だいほっさ,d a̠ i h o̞ sː a̠,0,だいほっさ,0
{jpn}だいぼいんすいい,d a̠ i b o̞ ĩ ɰ̃ s ɨᵝ i i,0,だいぼいんすいい,0
{jpn}だいみょう,d a̠ i mʲ o̞ː,0,だいみょう,0
{jpn}だいやく,d a̠ i j a̠ k ɯ̟ᵝ,0,だいやく,0
{jpn}だかいさく,d a̠ k a̠ i s a̠ k ɯ̟ᵝ,0,だかいさく,0
{jpn}だかん,d a̠ k ã̠ ɴ,0,だかん,0
{jpn}だがし,d a̠ ɡ a̠ ɕ i,0,だがし,0
{jpn}だき,d a̠ kʲ i,0,だき,0
{jpn}だきかかえる,d a̠ kʲ i k a̠ k a̠ e̞ ɾ ɯ̟ᵝ,0,だきかかえる,0
{jpn}だきしめる,d a̠ kʲ i ɕ i m e̞ ɾ ɯ̟ᵝ,0,だきしめる,0
{jpn}だく,d a̠ k ɯ̟ᵝ,0,だく,0
{jpn}だけど,d a̠ k e̞ d o̞,0,だけど,0
{jpn}だけん,d a̠ k ẽ̞ ɴ,0,だけん,0
{jpn}ださく,d a̠ s a̠ k ɯ̟ᵝ,0,ださく,0
{jpn}だしゃ,d a̠ ɕ a̠,0,だしゃ,0
{jpn}だしん,d a̠ ɕ ĩ ɴ,0,だしん,0
{jpn}だじゃれ,d a̠ ʑ a̠ ɾ e̞,0,だじゃれ,0
{jpn}だす,d a̠ s ɨᵝ,0,だす,0
{jpn}だっこ,d a̠ k̚ k o̞,0,だっこ,0
{jpn}だっこう,d a̠ k̚ k o̞ː,0,だっこう,0
{jpn}だっしょく,d a̠ ɕː o̞ k ɯ̟ᵝ,0,だっしょく,0
{jpn}だっぽう,d a̠ p̚ p o̞ː,0,だっぽう,0
{jpn}だつ,d a̠ t͡s ɨᵝ,0,だつ,0
{jpn}だつじ,d a̠ t͡s ɨᵝ ʑ i,0,だつじ,0
{jpn}だつぜい,d a̠ t͡s ɨᵝ z e̞ː,0,だつぜい,0
{jpn}だとう,d a̠ t o̞ː,0,だとう,0
{jpn}だに,d a̠ ɲ̟ i,0,だに,0
{jpn}だます,d a̠ m a̠ s ɨᵝ,0,だます,0
{jpn}だまりこむ,d a̠ m a̠ ɾʲ i k o̞ m ɯ̟ᵝ,0,だまりこむ,0
{jpn}だまる,d a̠ m a̠ ɾ ɯ̟ᵝ,0,だまる,0
{jpn}だみごえ,d a̠ mʲ i ɡ o̞ e̞,0,だみごえ,0
{jpn}だらだら,d a̠ ɾ a̠ d a̠ ɾ a̠,0,だらだら,0
{jpn}だるま,d a̠ ɾ ɯ̟ᵝ m a̠,0,だるま,0
{jpn}だれ,d a̠ ɾ e̞,0,だれ,0
{jpn}だん,d ã̠ ɴ,0,だん,0
{jpn}だんいん,d ã̠ ɰ̃ ĩ ɴ,0,だんいん,0
{jpn}だんがん,d ã̠ ŋ ɡ ã̠ ɴ,0,だんがん,0
{jpn}だんがんれっしゃ,d ã̠ ŋ ɡ ã̠ n ɾ e̞ ɕː a̠,0,だんがんれっしゃ,0
{jpn}だんこ,d ã̠ ŋ k o̞,0,だんこ,0
{jpn}だんごむし,d ã̠ ŋ ɡ o̞ m ɯ̟ᵝ ɕ i,0,だんごむし,0
{jpn}だんしょう,d ã̠ ɰ̃ ɕ o̞ː,0,だんしょう,0
{jpn}だんしょうしゅぎ,d ã̠ ɰ̃ ɕ o̞ː ɕ ɨᵝ ɡʲ i,0,だんしょうしゅぎ,0
{jpn}だんしょく,d ã̠ ɰ̃ ɕ o̞ k ɯ̟ᵝ,0,だんしょく,0
{jpn}だんせい,d ã̠ ɰ̃ s e̞ː,0,だんせい,0
{jpn}だんせん,d ã̠ ɰ̃ s ẽ̞ ɴ,0,だんせん,0
{jpn}だんたい,d ã̠ n t a̠ i,0,だんたい,0
{jpn}だんち,d ã̠ ɲ̟ t͡ɕ i,0,だんち,0
{jpn}だんちょう,d ã̠ ɲ̟ t͡ɕ o̞ː,0,だんちょう,0
{jpn}だんとう,d ã̠ n t o̞ː,0,だんとう,0
{jpn}だんどり,d ã̠ n d o̞ ɾʲ i,0,だんどり,0
{jpn}だんな,d ã̠ nː a̠,0,だんな,0
{jpn}だんねん,d ã̠ nː ẽ̞ ɴ,0,だんねん,0
{jpn}だんまつま,d ã̠ mː a̠ t͡s ɨᵝ m a̠,0,だんまつま,0
{jpn}だんりょく,d ã̠ n ɾʲ o̞ k ɯ̟ᵝ,0,だんりょく,0
{jpn}だんわ,d ã̠ ɰ̃ ɰᵝ a̠,0,だんわ,0
{jpn}ちあき,t͡ɕ i a̠ kʲ i,0,ちあき,0
{jpn}ちいさな,t͡ɕ iː s a̠ n a̠,0,ちいさな,0
{jpn}ちいさめ,t͡ɕ iː s a̠ m e̞,0,ちいさめ,0
{jpn}ちえ,t͡ɕ i e̞,0,ちえ,0
{jpn}ちか,t͡ɕ i k a̠,0,ちか,0
{jpn}ちかう,t͡ɕ i̥ k a̠ ɯ̟ᵝ,0,ちかう,0
{jpn}ちかてつ,t͡ɕ i̥ k a̠ t e̞ t͡s ɨᵝ,0,ちかてつ,0
{jpn}ちかみち,t͡ɕ i k a̠ mʲ i t͡ɕ i,0,ちかみち,0
{jpn}ちから,t͡ɕ i̥ k a̠ ɾ a̠,0,ちから,0
{jpn}ちからづよい,t͡ɕ i̥ k a̠ ɾ a̠ z ɨᵝ j o̞ i,0,ちからづよい,0
{jpn}ちがい,t͡ɕ i ɡ a̠ i,0,ちがい,0
{jpn}ちがう,t͡ɕ i ɡ a̠ ɯ̟ᵝ,0,ちがう,0
