merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{hbs}upozoriti,u p o z ǒ r i t i,0,upozoriti,0
{hbs}uprava,û p r a ʋ a,0,uprava,0
{hbs}urban,û r b aː n,0,urban,0
{hbs}urugvajac,u r u ɡ ʋ ǎː j a t͡s,0,urugvajac,0
{hbs}useljenik,u s ě ʎ e n iː k,0,useljenik,0
{hbs}uslov,ǔː s l o ʋ,0,uslov,0
{hbs}usmeriti,ǔ s m e r i t i,0,usmeriti,0
{hbs}ustanak,ǔ s t a n a k,0,ustanak,0
{hbs}ustroj,ǔː s t r o j,0,ustroj,0
{hbs}utakmica,ǔ t a k m i t͡s a,0,utakmica,0
{hbs}utičnica,ǔ t i t͡ʃ n i t͡s a,0,utičnica,0
{hbs}utvrditi,u t ʋ řː d i t i,0,utvrditi,0
{hbs}uvjerljivost,u ʋ j ě r ʎ i ʋ oː s t,0,uvjerljivost,0
{hbs}uz,u z,0,uz,0
{hbs}učenjak,u t͡ʃ ě ɲ aː k,0,učenjak,0
{hbs}učinak,ǔ t͡ʃ i n a k,0,učinak,0
{hbs}učiti,ǔ t͡ʃ i t i,0,učiti,0
{hbs}uštedjeti,u ʃ t ěː d j e t i,0,uštedjeti,0
{hbs}užasno,û ʒ aː s n o,0,užasno,0
{hbs}vaditi,ʋ â d i t i,0,vaditi,0
{hbs}varga,ʋ âː r ɡ a,0,varga,0
{hbs}varoš,v aː r o ʃ,0,varoš,0
{hbs}veleposlanica,ʋ e l e p ǒ s l a n i t͡s a,0,veleposlanica,0
{hbs}velikodušnost,ʋ e l i k ǒ d u ʃ n oː s t,0,velikodušnost,0
{hbs}venac,ʋ ěː n a t͡s,0,venac,0
{hbs}ventil,ʋ ě n t iː l,0,ventil,0
{hbs}verzija,ʋ ě r z i j a,0,verzija,0
{hbs}veslačica,ʋ e s l ǎ t͡ʃ i t͡s a,0,veslačica,0
{hbs}vezati,ʋ ěː z a t i,0,vezati,0
{hbs}večerati,ʋ ě t͡ʃ e r a t i,0,večerati,0
{hbs}večernji,ʋ ě t͡ʃ eː r ɲ iː,0,večernji,0
{hbs}vijenac,ʋ i j ěː n a t͡s,0,vijenac,0
{hbs}vijeće,ʋ i j ěː t͡ɕ e,0,vijeće,0
{hbs}vijuga,ʋ ǐ j u ɡ a,0,vijuga,0
{hbs}viski,ʋ î s k i,0,viski,0
{hbs}vještak,ʋ j ě ʃ t aː k,0,vještak,0
{hbs}vježba,ʋ j ê ʒ b a,0,vježba,0
{hbs}voda,ʋ ǒ d a,0,voda,0
{hbs}vojskovođa,ʋ ô j s k o ʋ o d͡ʑ a,0,vojskovođa,0
{hbs}vojvodina,ʋ ǒ j ʋ o d i n a,0,vojvodina,0
{hbs}vozilo,ʋ ǒ z i l o,0,vozilo,0
{hbs}vrana,ʋ r â n a,0,vrana,0
{hbs}vrelište,ʋ r ê l iː ʃ t e,0,vrelište,0
{hbs}vrijeme,ʋ r i j ěː m e,0,vrijeme,0
{hbs}vučić,ʋ ǔ t͡ʃ i t͡ɕ,0,vučić,0
{hbs}zadirkivati,z a d i r k ǐː ʋ a t i,0,zadirkivati,0
{hbs}zagorčati,z a ɡ ǒ r t͡ʃ a t i,0,zagorčati,0
{hbs}zahtijevati,z a x t j ěː ʋ a t i,0,zahtijevati,0
{hbs}zajednica,z â j e d n i t͡s a,0,zajednica,0
{hbs}zakočiti,z a k ǒː t͡ʃ i t i,0,zakočiti,0
{hbs}zamijeniti,z a m j ěː n i t i,0,zamijeniti,0
{hbs}zanimljiv,z a n ǐ m ʎ i ʋ,0,zanimljiv,0
{hbs}zaprositi,z a p r ǒ s i t i,0,zaprositi,0
{hbs}zaslužiti,z a s l ǔː ʒ i t i,0,zaslužiti,0
{hbs}zatiljak,z ǎː t i ʎ a k,0,zatiljak,0
{hbs}zaton,z ǎː t o n,0,zaton,0
{hbs}zauvijek,z ǎ u ʋ j eː k,0,zauvijek,0
{hbs}zavaravati,z a ʋ a r ǎː ʋ a t i,0,zavaravati,0
{hbs}zavodnica,z ǎː ʋ o d n i t͡s a,0,zavodnica,0
{hbs}zavodnik,z ǎː ʋ o d n iː k,0,zavodnik,0
{hbs}začeti,z ǎ t͡ʃ eː t i,0,začeti,0
{hbs}zdepast,z d ê p a s t,0,zdepast,0
{hbs}zdrav,z d r â ʋ,0,zdrav,0
{hbs}zdravstveno,z d r ǎ ʋ s t ʋ e n o,0,zdravstveno,0
{hbs}zemlja,z ě m ʎ a,0,zemlja,0
{hbs}znalac,z n ǎː l a t͡s,0,znalac,0
{hbs}znati,z n â t i,0,znati,0
{hbs}značiti,z n ǎː t͡ʃ i t i,0,značiti,0
{hbs}zora,z ǒ r a,0,zora,0
{hbs}zov,z ôː ʋ,0,zov,0
{hbs}zoveš,z ǒ ʋ e ʃ,0,zoveš,0
{hbs}zvjezdan,z ʋ j ě z d a n,0,zvjezdan,0
{hbs}zvonik,z ʋ ǒ n iː k,0,zvonik,0
{hbs}zvoniti,z ʋ ǒ n i t i,0,zvoniti,0
{hbs}čador,t ʃ â d o r,0,čador,0
{hbs}čarolija,t͡ʃ a r ǒ l i j a,0,čarolija,0
{hbs}časnik,t͡ʃ âː s n iː k,0,časnik,0
{hbs}časopis,t͡ʃ â s o p iː s,0,časopis,0
{hbs}čaša,t͡ʃ â ʃ a,0,čaša,0
{hbs}ček,t͡ʃ ê k,0,ček,0
{hbs}čekati,t͡ʃ ê k a t i,0,čekati,0
{hbs}češka,t͡ʃ ê ʃ k aː,0,češka,0
{hbs}čileanski,t͡ʃ i l ě aː n s k iː,0,čileanski,0
{hbs}činjenica,t͡ʃ î ɲ e n i t͡s a,0,činjenica,0
{hbs}činovnik,t͡ʃ i n ǒ ʋ n iː k,0,činovnik,0
{hbs}čip,t͡ʃ î p,0,čip,0
{hbs}čistoća,t͡ʃ i s t ǒ t͡ɕ a,0,čistoća,0
{hbs}član,t͡ʃ l âː n,0,član,0
{hbs}čudno,t͡ʃ û d n o,0,čudno,0
{hbs}čuvar,t͡ʃ ǔ ʋ aː r,0,čuvar,0
{hbs}šahovski,ʃ ǎ x o ʋ s k iː,0,šahovski,0
{hbs}šaljiv,ʃ ǎ ʎ i ʋ,0,šaljiv,0
{hbs}šamija,ʃ ǎː m i j a,0,šamija,0
{hbs}šampion,ʃ a m p ǐ oː n,0,šampion,0
{hbs}šarenica,ʃ a r ě n i t͡s a,0,šarenica,0
{hbs}šezdeset,ʃ e z d ě s eː t,0,šezdeset,0
{hbs}široko,ʃ i r ǒ k o,0,široko,0
{hbs}škoda,ʃ k ô d a,0,škoda,0
{hbs}škot,ʃ k ô t,0,škot,0
{hbs}škotska,ʃ k ô t s k aː,0,škotska,0
{hbs}škrtost,ʃ k r̂ t oː s t,0,škrtost,0
{hbs}šljaka,ʃ ʎ â k a,0,šljaka,0
{hbs}šloser,ʃ l ô s e r,0,šloser,0
{hbs}španija,ʃ p âː n i j a,0,španija,0
{hbs}šrot,ʃ r ô t,0,šrot,0
{hbs}štaviše,ʃ t ǎ ʋ i ʃ e,0,štaviše,0
{hbs}štedjeti,ʃ t ěː d j e t i,0,štedjeti,0
{hbs}štednja,ʃ t ěː d ɲ a,0,štednja,0
{hbs}šum,ʃ ûː m,0,šum,0
{hbs}šuma,ʃ û m a,0,šuma,0
{hbs}žalilac,ʒ ǎ l i l a t͡s,0,žalilac,0
{hbs}žaljenje,ʒ â ʎ eː ɲ e,0,žaljenje,0
{hbs}žalosno,ʒ â l o s n o,0,žalosno,0
{hbs}žamor,ʒ âː m o r,0,žamor,0
{hbs}želja,ʒ ê ʎ a,0,želja,0
{hbs}željeti,ʒ ě ʎ e t i,0,željeti,0
{hbs}željeznica,ʒ ě ʎ e z n i t͡s a,0,željeznica,0
{hbs}ženka,ʒ êː n k a,0,ženka,0
{hbs}žestoko,ʒ e s t ǒ k o,0,žestoko,0
