merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{vie}nam tôn nữ ti,n aː m ˧˧ t o n ˧˧ n ɨ ˦ˀ˥ t i ˧˧,0,nam tôn nữ ti,0
{vie}nam tư,n aː m ˧˧ t ɨ ˧˧,0,nam tư,0
{vie}nam vang,n aː m ˧˧ v aː ŋ ˧˧,0,nam vang,0
{vie}nan,n aː n ˧˧,0,nan,0
{vie}nang,n aː ŋ ˧˧,0,nang,0
{vie}nanh,n a j ŋ̟ ˧˧,0,nanh,0
{vie}nao,n aː w ˧˧,0,nao,0
{vie}nao nao,n aː w ˧˧ n aː w ˧˧,0,nao nao,0
{vie}napan,n aː ˧˧ p aː n ˧˧,0,napan,0
{vie}natri,n aː ˧˧ t͡ɕ i ˧˧,0,natri,0
{vie}nay,n a j ˧˧,0,nay,0
{vie}nem,n ɛ m ˧˧,0,nem,0
{vie}nem chua,n ɛ m ˧˧ t͡ɕ u ə ˧˧,0,nem chua,0
{vie}nem cuốn,n ɛ m ˧˧ k u ə n ˧˦,0,nem cuốn,0
{vie}nem nướng,n ɛ m ˧˧ n ɨ ə ŋ ˧˦,0,nem nướng,0
{vie}nem rán,n ɛ m ˧˧ z aː n ˧˦,0,nem rán,0
{vie}neo,n ɛ w ˧˧,0,neo,0
{vie}neon,n e ˧˧ ʔ ə w ŋ͡m ˧˧,0,neon,0
{vie}nga,ŋ aː ˧˧,0,nga,0
{vie}nga ngố,ŋ aː ˧˧ ŋ o ˧˦,0,nga ngố,0
{vie}ngai,ŋ aː j ˧˧,0,ngai,0
{vie}ngan,ŋ aː n ˧˧,0,ngan,0
{vie}ngang,ŋ aː ŋ ˧˧,0,ngang,0
{vie}ngang bướng,ŋ aː ŋ ˧˧ ʔ ɓ ɨ ə ŋ ˧˦,0,ngang bướng,0
{vie}ngang tàng,ŋ aː ŋ ˧˧ t aː ŋ ˨˩,0,ngang tàng,0
{vie}ngao,ŋ aː w ˧˧,0,ngao,0
{vie}ngay,ŋ a j ˧˧,0,ngay,0
{vie}ngay cả,ŋ a j ˧˧ k aː ˧˩,0,ngay cả,0
{vie}ngay ngắn,ŋ a j ˧˧ ŋ a n ˧˦,0,ngay ngắn,0
{vie}ngay tức thì,ŋ a j ˧˧ t ɨ k̚ ˧˦ tʰ i ˨˩,0,ngay tức thì,0
{vie}nghe,ŋ ɛ ˧˧,0,nghe,0
{vie}nghi,ŋ i ˧˧,0,nghi,0
{vie}nghi ngút,ŋ i ˧˧ ŋ u t̚ ˧˦,0,nghi ngút,0
{vie}nghi ngờ,ŋ i ˧˧ ŋ əː ˨˩,0,nghi ngờ,0
{vie}nghi phạm,ŋ i ˧˧ f aː m ˧˨ ʔ,0,nghi phạm,0
{vie}nghi thức,ŋ i ˧˧ tʰ ɨ k̚ ˧˦,0,nghi thức,0
{vie}nghi vấn,ŋ i ˧˧ v ə n ˧˦,0,nghi vấn,0
{vie}nghiêm,ŋ i ə m ˧˧,0,nghiêm,0
{vie}nghiêm khắc,ŋ i ə m ˧˧ x a k̚ ˧˦,0,nghiêm khắc,0
{vie}nghiêm ngặt,ŋ i ə m ˧˧ ŋ a t̚ ˧˨ ʔ,0,nghiêm ngặt,0
{vie}nghiêm túc,ŋ i ə m ˧˧ t ʊ w k͡p̚ ˧˦,0,nghiêm túc,0
{vie}nghiên,ŋ i ə n ˧˧,0,nghiên,0
{vie}nghiêng,ŋ i ə ŋ ˧˧,0,nghiêng,0
{vie}nghiêng nghiêng,ŋ i ə ŋ ˧˧ ŋ i ə ŋ ˧˧,0,nghiêng nghiêng,0
{vie}nghiêng nước nghiêng thành,ŋ i ə ŋ ˧˧ n ɨ ə k̚ ˧˦ ŋ i ə ŋ ˧˧ tʰ a j ŋ̟ ˨˩,0,nghiêng nước nghiêng thành,0
{vie}nghiến,ŋ i ə n ˧˦,0,nghiến,0
{vie}nghiền ngẫm,ŋ i ə n ˨˩ ŋ ə m ˦ˀ˥,0,nghiền ngẫm,0
{vie}nghiệm,ŋ i ə m ˧˨ ʔ,0,nghiệm,0
{vie}nghiện,ŋ i ə n ˧˨ ʔ,0,nghiện,0
{vie}nghiệp,ŋ i ə p̚ ˧˨ ʔ,0,nghiệp,0
{vie}nghiệp dư,ŋ i ə p̚ ˧˨ ʔ z ɨ ˧˧,0,nghiệp dư,0
{vie}nghiệt,ŋ i ə t̚ ˧˨ ʔ,0,nghiệt,0
{vie}nghèo,ŋ ɛ w ˨˩,0,nghèo,0
{vie}nghèo khó,ŋ ɛ w ˨˩ x ɔ ˧˦,0,nghèo khó,0
{vie}nghé,ŋ ɛ ˧˦,0,nghé,0
{vie}nghén,ŋ ɛ n ˧˦,0,nghén,0
{vie}nghê,ŋ e ˧˧,0,nghê,0
{vie}nghênh,ŋ ə j ŋ̟ ˧˧,0,nghênh,0
{vie}nghêu,ŋ e w ˧˧,0,nghêu,0
{vie}nghìm,ŋ i m ˨˩,0,nghìm,0
{vie}nghìn lẻ một đêm,ŋ i n ˨˩ l ɛ ˧˩ m o t̚ ˧˨ ʔ ʔ ɗ e m ˧˧,0,nghìn lẻ một đêm,0
{vie}nghía,ŋ i ə ˧˦,0,nghía,0
{vie}nghĩ sao,ŋ i ˦ˀ˥ s aː w ˧˧,0,nghĩ sao,0
{vie}nghĩa,ŋ i ə ˦ˀ˥,0,nghĩa,0
{vie}nghĩa bóng,ŋ i ə ˦ˀ˥ ʔ ɓ a w ŋ͡m ˧˦,0,nghĩa bóng,0
{vie}nghĩa đen,ŋ i ə ˦ˀ˥ ʔ ɗ ɛ n ˧˧,0,nghĩa đen,0
{vie}nghĩa địa,ŋ i ə ˦ˀ˥ ʔ ɗ i ə ˧˨ ʔ,0,nghĩa địa,0
{vie}nghẹ,ŋ ɛ ˧˨ ʔ,0,nghẹ,0
{vie}nghẹn,ŋ ɛ n ˧˨ ʔ,0,nghẹn,0
{vie}nghẹn ngào,ŋ ɛ n ˧˨ ʔ ŋ aː w ˨˩,0,nghẹn ngào,0
{vie}nghẹo,ŋ ɛ w ˧˨ ʔ,0,nghẹo,0
{vie}nghẹt,ŋ ɛ t̚ ˧˨ ʔ,0,nghẹt,0
{vie}nghẽn,ŋ ɛ n ˦ˀ˥,0,nghẽn,0
{vie}nghẽn tắc,ŋ ɛ n ˦ˀ˥ t a k̚ ˧˦,0,nghẽn tắc,0
{vie}nghề của nàng,ŋ e ˨˩ k u ə ˧˩ n aː ŋ ˨˩,0,nghề của nàng,0
{vie}nghệ,ŋ e ˧˨ ʔ,0,nghệ,0
{vie}nghệ an,ŋ e ˧˨ ʔ ʔ aː n ˧˧,0,nghệ an,0
{vie}nghệ danh,ŋ e ˧˨ ʔ z a j ŋ̟ ˧˧,0,nghệ danh,0
{vie}nghệ sĩ,ŋ e ˧˨ ʔ s i ˦ˀ˥,0,nghệ sĩ,0
{vie}nghệ tĩnh,ŋ e ˧˨ ʔ t ï ŋ ˦ˀ˥,0,nghệ tĩnh,0
{vie}nghỉ dưỡng,ŋ i ˧˩ z ɨ ə ŋ ˦ˀ˥,0,nghỉ dưỡng,0
{vie}nghỉ mát,ŋ i ˧˩ m aː t̚ ˧˦,0,nghỉ mát,0
{vie}nghỉ ngơi,ŋ i ˧˩ ŋ əː j ˧˧,0,nghỉ ngơi,0
{vie}nghỉ phép,ŋ i ˧˩ f ɛ p̚ ˧˦,0,nghỉ phép,0
{vie}nghị,ŋ i ˧˨ ʔ,0,nghị,0
{vie}nghị viên,ŋ i ˧˨ ʔ v i ə n ˧˧,0,nghị viên,0
{vie}nghị viện,ŋ i ˧˨ ʔ v i ə n ˧˨ ʔ,0,nghị viện,0
{vie}nghịch đảo,ŋ ï k̟̚ ˧˨ ʔ ʔ ɗ aː w ˧˩,0,nghịch đảo,0
{vie}nghịt,ŋ i t̚ ˧˨ ʔ,0,nghịt,0
{vie}ngoa,ŋ w aː ˧˧,0,ngoa,0
{vie}ngoan,ŋ w aː n ˧˧,0,ngoan,0
{vie}ngoan cố,ŋ w aː n ˧˧ k o ˧˦,0,ngoan cố,0
{vie}ngoan ngoãn,ŋ w aː n ˧˧ ŋ w aː n ˦ˀ˥,0,ngoan ngoãn,0
{vie}ngoi,ŋ ɔ j ˧˧,0,ngoi,0
{vie}ngon,ŋ ɔ n ˧˧,0,ngon,0
{vie}ngon lành,ŋ ɔ n ˧˧ l a j ŋ̟ ˨˩,0,ngon lành,0
{vie}ngon miệng,ŋ ɔ n ˧˧ m i ə ŋ ˧˨ ʔ,0,ngon miệng,0
{vie}ngoài,ŋ w aː j ˨˩,0,ngoài,0
{vie}ngoài giá thú,ŋ w aː j ˨˩ z aː ˧˦ tʰ u ˧˦,0,ngoài giá thú,0
{vie}ngoài ra,ŋ w aː j ˨˩ z aː ˧˧,0,ngoài ra,0
{vie}ngoái,ŋ w aː j ˧˦,0,ngoái,0
{vie}ngoáy,ŋ w a j ˧˦,0,ngoáy,0
{vie}ngoại,ŋ w aː j ˧˨ ʔ,0,ngoại,0
{vie}ngoại giao,ŋ w aː j ˧˨ ʔ z aː w ˧˧,0,ngoại giao,0
{vie}ngoại khoa,ŋ w aː j ˧˨ ʔ x w aː ˧˧,0,ngoại khoa,0
{vie}ngoại khoá,ŋ w aː j ˧˨ ʔ x w aː ˧˦,0,ngoại khoá,0
{vie}ngoại mông,ŋ w aː j ˧˨ ʔ m ə w ŋ͡m ˧˧,0,ngoại mông,0
{vie}ngoại quốc,ŋ w aː j ˧˨ ʔ k u ə k̚ ˧˦,0,ngoại quốc,0
{vie}ngoại thương,ŋ w aː j ˧˨ ʔ tʰ ɨ ə ŋ ˧˧,0,ngoại thương,0
{vie}ngoại thất,ŋ w aː j ˧˨ ʔ tʰ ə t̚ ˧˦,0,ngoại thất,0
{vie}ngoại tiếp,ŋ w aː j ˧˨ ʔ t i ə p̚ ˧˦,0,ngoại tiếp,0
{vie}ngoại truyện,ŋ w aː j ˧˨ ʔ t͡ɕ w i ə n ˧˨ ʔ,0,ngoại truyện,0
{vie}ngoại trừ,ŋ w aː j ˧˨ ʔ t͡ɕ ɨ ˨˩,0,ngoại trừ,0
{vie}ngoại tệ,ŋ w aː j ˧˨ ʔ t e ˧˨ ʔ,0,ngoại tệ,0
{vie}ngoại ô,ŋ w aː j ˧˨ ʔ ʔ o ˧˧,0,ngoại ô,0
{vie}ngoạm,ŋ w aː m ˧˨ ʔ,0,ngoạm,0
{vie}ngoạn mục,ŋ w aː n ˧˨ ʔ m ʊ w k͡p̚ ˧˨ ʔ,0,ngoạn mục,0
{vie}ngoảnh,ŋ w a j ŋ̟ ˧˩,0,ngoảnh,0
{vie}ngoảnh đi ngoảnh lại,ŋ w a j ŋ̟ ˧˩ ʔ ɗ i ˧˧ ŋ w a j ŋ̟ ˧˩ l aː j ˧˨ ʔ,0,ngoảnh đi ngoảnh lại,0
{vie}ngoảy,ŋ w a j ˧˩,0,ngoảy,0
{vie}ngoắc,ŋ w a k̚ ˧˦,0,ngoắc,0
{vie}ngoắt,ŋ w a t̚ ˧˦,0,ngoắt,0
{vie}ngoặc vuông,ŋ w a k̚ ˧˨ ʔ v u ə ŋ ˧˧,0,ngoặc vuông,0
{vie}ngoặt,ŋ w a t̚ ˧˨ ʔ,0,ngoặt,0
{vie}ngu,ŋ u ˧˧,0,ngu,0
{vie}nguy,ŋ w i ˧˧,0,nguy,0
{vie}nguy hại,ŋ w i ˧˧ h aː j ˧˨ ʔ,0,nguy hại,0
{vie}nguy ngập,ŋ w i ˧˧ ŋ ə p̚ ˧˨ ʔ,0,nguy ngập,0
{vie}nguyên,ŋ w i ə n ˧˧,0,nguyên,0
{vie}nguyên cớ,ŋ w i ə n ˧˧ k əː ˧˦,0,nguyên cớ,0
{vie}nguyên hình,ŋ w i ə n ˧˧ h ï ŋ ˨˩,0,nguyên hình,0
{vie}nguyên liệu,ŋ w i ə n ˧˧ l i ə w ˧˨ ʔ,0,nguyên liệu,0
{vie}nguyên lí,ŋ w i ə n ˧˧ l i ˧˦,0,nguyên lí,0
{vie}nguyên nhân,ŋ w i ə n ˧˧ ɲ ə n ˧˧,0,nguyên nhân,0
{vie}nguyên soái,ŋ w i ə n ˧˧ s w aː j ˧˦,0,nguyên soái,0
{vie}nguyên thủ quốc gia,ŋ w i ə n ˧˧ tʰ u ˧˩ k u ə k̚ ˧˦ z aː ˧˧,0,nguyên thủ quốc gia,0
{vie}nguyên tố,ŋ w i ə n ˧˧ t o ˧˦,0,nguyên tố,0
{vie}nguyên tử,ŋ w i ə n ˧˧ t ɨ ˧˩,0,nguyên tử,0
{vie}nguyên đán,ŋ w i ə n ˧˧ ʔ ɗ aː n ˧˦,0,nguyên đán,0
{vie}nguyền,ŋ w i ə n ˨˩,0,nguyền,0
{vie}nguyễn,ŋ w i ə n ˦ˀ˥,0,nguyễn,0
{vie}nguyễn thị b,ŋ w i ə n ˦ˀ˥ tʰ i ˧˨ ʔ ʔ ɓ e ˧˧,0,nguyễn thị b,0
{vie}nguyện,ŋ w i ə n ˧˨ ʔ,0,nguyện,0
{vie}nguyệt,ŋ w i ə t̚ ˧˨ ʔ,0,nguyệt,0
{vie}nguyệt cầm,ŋ w i ə t̚ ˧˨ ʔ k ə m ˨˩,0,nguyệt cầm,0
{vie}nguôi,ŋ u ə j ˧˧,0,nguôi,0
{vie}nguồn,ŋ u ə n ˨˩,0,nguồn,0
{vie}nguội,ŋ u ə j ˧˨ ʔ,0,nguội,0
{vie}nguỵ,ŋ w i ˧˨ ʔ,0,nguỵ,0
{vie}nguỵ tạo,ŋ w i ˧˨ ʔ t aː w ˧˨ ʔ,0,nguỵ tạo,0
{vie}ngài,ŋ aː j ˨˩,0,ngài,0
{vie}ngàn,ŋ aː n ˨˩,0,ngàn,0
{vie}ngàn thu,ŋ aː n ˨˩ tʰ u ˧˧,0,ngàn thu,0
{vie}ngàn vàng,ŋ aː n ˨˩ v aː ŋ ˨˩,0,ngàn vàng,0
{vie}ngành,ŋ a j ŋ̟ ˨˩,0,ngành,0
{vie}ngành nghề,ŋ a j ŋ̟ ˨˩ ŋ e ˨˩,0,ngành nghề,0
{vie}ngày,ŋ a j ˨˩,0,ngày,0
{vie}ngày lễ,ŋ a j ˨˩ l e ˦ˀ˥,0,ngày lễ,0
{vie}ngày lễ các thánh,ŋ a j ˨˩ l e ˦ˀ˥ k aː k̚ ˧˦ tʰ a j ŋ̟ ˧˦,0,ngày lễ các thánh,0
{vie}ngày lễ tình nhân,ŋ a j ˨˩ l e ˦ˀ˥ t ï ŋ ˨˩ ɲ ə n ˧˧,0,ngày lễ tình nhân,0
{vie}ngày nay,ŋ a j ˨˩ n a j ˧˧,0,ngày nay,0
{vie}ngày ngày,ŋ a j ˨˩ ŋ a j ˨˩,0,ngày ngày,0
{vie}ngày sinh,ŋ a j ˨˩ s ï ŋ ˧˧,0,ngày sinh,0
{vie}ngày sinh tháng đẻ,ŋ a j ˨˩ s ï ŋ ˧˧ tʰ aː ŋ ˧˦ ʔ ɗ ɛ ˧˩,0,ngày sinh tháng đẻ,0
{vie}ngày tháng,ŋ a j ˨˩ tʰ aː ŋ ˧˦,0,ngày tháng,0
{vie}ngày tết,ŋ a j ˨˩ t e t̚ ˧˦,0,ngày tết,0
{vie}ngày xửa ngày xưa,ŋ a j ˨˩ s ɨ ə ˧˩ ŋ a j ˨˩ s ɨ ə ˧˧,0,ngày xửa ngày xưa,0
{vie}ngách,ŋ a j k̟̚ ˧˦,0,ngách,0
{vie}ngái,ŋ aː j ˧˦,0,ngái,0
{vie}ngán,ŋ aː n ˧˦,0,ngán,0
{vie}ngáo,ŋ aː w ˧˦,0,ngáo,0
{vie}ngáp,ŋ aː p̚ ˧˦,0,ngáp,0
{vie}ngát,ŋ aː t̚ ˧˦,0,ngát,0
{vie}ngâm ngợi,ŋ ə m ˧˧ ŋ əː j ˧˨ ʔ,0,ngâm ngợi,0
{vie}ngân hàng,ŋ ə n ˧˧ h aː ŋ ˨˩,0,ngân hàng,0
{vie}ngân quỹ,ŋ ə n ˧˧ k w i ˦ˀ˥,0,ngân quỹ,0
{vie}ngây,ŋ ə j ˧˧,0,ngây,0
{vie}ngây ngô,ŋ ə j ˧˧ ŋ o ˧˧,0,ngây ngô,0
{vie}ngã,ŋ aː ˦ˀ˥,0,ngã,0
{vie}ngã tư,ŋ aː ˦ˀ˥ t ɨ ˧˧,0,ngã tư,0
{vie}ngò,ŋ ɔ ˨˩,0,ngò,0
{vie}ngò gai,ŋ ɔ ˨˩ ɣ aː j ˧˧,0,ngò gai,0
{vie}ngò ôm,ŋ ɔ ˨˩ ʔ o m ˧˧,0,ngò ôm,0
{vie}ngòi,ŋ ɔ j ˨˩,0,ngòi,0
{vie}ngòi bút,ŋ ɔ j ˨˩ ʔ ɓ u t̚ ˧˦,0,ngòi bút,0
{vie}ngòi nổ,ŋ ɔ j ˨˩ n o ˧˩,0,ngòi nổ,0
{vie}ngó,ŋ ɔ ˧˦,0,ngó,0
{vie}ngóc,ŋ a w k͡p̚ ˧˦,0,ngóc,0
{vie}ngóc ngách,ŋ a w k͡p̚ ˧˦ ŋ a j k̟̚ ˧˦,0,ngóc ngách,0
{vie}ngón,ŋ ɔ n ˧˦,0,ngón,0
{vie}ngón tay,ŋ ɔ n ˧˦ t a j ˧˧,0,ngón tay,0
{vie}ngón trỏ,ŋ ɔ n ˧˦ t͡ɕ ɔ ˧˩,0,ngón trỏ,0
{vie}ngón út,ŋ ɔ n ˧˦ ʔ u t̚ ˧˦,0,ngón út,0
{vie}ngóng,ŋ a w ŋ͡m ˧˦,0,ngóng,0
{vie}ngót,ŋ ɔ t̚ ˧˦,0,ngót,0
{vie}ngôi,ŋ o j ˧˧,0,ngôi,0
{vie}ngôn,ŋ o n ˧˧,0,ngôn,0
{vie}ngôn ngữ học,ŋ o n ˧˧ ŋ ɨ ˦ˀ˥ h a w k͡p̚ ˧˨ ʔ,0,ngôn ngữ học,0
{vie}ngông,ŋ ə w ŋ͡m ˧˧,0,ngông,0
{vie}ngông cuồng,ŋ ə w ŋ͡m ˧˧ k u ə ŋ ˨˩,0,ngông cuồng,0
{vie}ngõ,ŋ ɔ ˦ˀ˥,0,ngõ,0
{vie}ngõ cụt,ŋ ɔ ˦ˀ˥ k u t̚ ˧˨ ʔ,0,ngõ cụt,0
{vie}ngõi,ŋ ɔ j ˦ˀ˥,0,ngõi,0
{vie}ngù,ŋ u ˨˩,0,ngù,0
{vie}ngùi,ŋ u j ˨˩,0,ngùi,0
{vie}ngăn chặn,ŋ a n ˧˧ t͡ɕ a n ˧˨ ʔ,0,ngăn chặn,0
{vie}ngăn ngừa,ŋ a n ˧˧ ŋ ɨ ə ˨˩,0,ngăn ngừa,0
{vie}ngũ,ŋ u ˦ˀ˥,0,ngũ,0
{vie}ngũ cốc,ŋ u ˦ˀ˥ k ə w k͡p̚ ˧˦,0,ngũ cốc,0
{vie}ngũ giác,ŋ u ˦ˀ˥ z aː k̚ ˧˦,0,ngũ giác,0
{vie}ngũ ngôn,ŋ u ˦ˀ˥ ŋ o n ˧˧,0,ngũ ngôn,0
{vie}ngũ tạng,ŋ u ˦ˀ˥ t aː ŋ ˧˨ ʔ,0,ngũ tạng,0
{vie}ngũ vị tôn quan,ŋ u ˦ˀ˥ v i ˧˨ ʔ t o n ˧˧ k w aː n ˧˧,0,ngũ vị tôn quan,0
{vie}ngũ đại thập quốc,ŋ u ˦ˀ˥ ʔ ɗ aː j ˧˨ ʔ tʰ ə p̚ ˧˨ ʔ k u ə k̚ ˧˦,0,ngũ đại thập quốc,0
{vie}ngơi,ŋ əː j ˧˧,0,ngơi,0
{vie}ngư,ŋ ɨ ˧˧,0,ngư,0
{vie}ngư dân,ŋ ɨ ˧˧ z ə n ˧˧,0,ngư dân,0
{vie}ngưng,ŋ ɨ ŋ ˧˧,0,ngưng,0
{vie}ngươi,ŋ ɨ ə j ˧˧,0,ngươi,0
{vie}ngước,ŋ ɨ ə k̚ ˧˦,0,ngước,0
{vie}người,ŋ ɨ ə j ˨˩,0,người,0
{vie}người da đỏ,ŋ ɨ ə j ˨˩ z aː ˧˧ ʔ ɗ ɔ ˧˩,0,người da đỏ,0
{vie}người khuyết tật,ŋ ɨ ə j ˨˩ x w i ə t̚ ˧˦ t ə t̚ ˧˨ ʔ,0,người khuyết tật,0
{vie}người lạ mặt,ŋ ɨ ə j ˨˩ l aː ˧˨ ʔ m a t̚ ˧˨ ʔ,0,người lạ mặt,0
{vie}người nhà,ŋ ɨ ə j ˨˩ ɲ aː ˨˩,0,người nhà,0
{vie}người thượng,ŋ ɨ ə j ˨˩ tʰ ɨ ə ŋ ˧˨ ʔ,0,người thượng,0
{vie}người thứ ba,ŋ ɨ ə j ˨˩ tʰ ɨ ˧˦ ʔ ɓ aː ˧˧,0,người thứ ba,0
{vie}người tàu,ŋ ɨ ə j ˨˩ t a w ˨˩,0,người tàu,0
{vie}người việt nam,ŋ ɨ ə j ˨˩ v i ə t̚ ˧˨ ʔ n aː m ˧˧,0,người việt nam,0
{vie}người yêu,ŋ ɨ ə j ˨˩ ʔ i ə w ˧˧,0,người yêu,0
{vie}người đồng tính,ŋ ɨ ə j ˨˩ ʔ ɗ ə w ŋ͡m ˨˩ t ï ŋ ˧˦,0,người đồng tính,0
{vie}ngưỡng,ŋ ɨ ə ŋ ˦ˀ˥,0,ngưỡng,0
{vie}ngưỡng mộ,ŋ ɨ ə ŋ ˦ˀ˥ m o ˧˨ ʔ,0,ngưỡng mộ,0
{vie}ngược,ŋ ɨ ə k̚ ˧˨ ʔ,0,ngược,0
{vie}ngược đãi,ŋ ɨ ə k̚ ˧˨ ʔ ʔ ɗ aː j ˦ˀ˥,0,ngược đãi,0
{vie}ngượng,ŋ ɨ ə ŋ ˧˨ ʔ,0,ngượng,0
{vie}ngượng nghịu,ŋ ɨ ə ŋ ˧˨ ʔ ŋ i w ˧˨ ʔ,0,ngượng nghịu,0
{vie}ngại,ŋ aː j ˧˨ ʔ,0,ngại,0
{vie}ngại ngùng,ŋ aː j ˧˨ ʔ ŋ ʊ w ŋ͡m ˨˩,0,ngại ngùng,0
{vie}ngạo,ŋ aː w ˧˨ ʔ,0,ngạo,0
{vie}ngạt,ŋ aː t̚ ˧˨ ʔ,0,ngạt,0
{vie}ngả,ŋ aː ˧˩,0,ngả,0
{vie}ngấm,ŋ ə m ˧˦,0,ngấm,0
{vie}ngất,ŋ ə t̚ ˧˦,0,ngất,0
{vie}ngấy,ŋ ə j ˧˦,0,ngấy,0
{vie}ngầm,ŋ ə m ˨˩,0,ngầm,0
{vie}ngần,ŋ ə n ˨˩,0,ngần,0
{vie}ngẩn,ŋ ə n ˧˩,0,ngẩn,0
{vie}ngẩng,ŋ ə ŋ ˧˩,0,ngẩng,0
{vie}ngẫm nghĩ,ŋ ə m ˦ˀ˥ ŋ i ˦ˀ˥,0,ngẫm nghĩ,0
{vie}ngẫu hứng,ŋ ə w ˦ˀ˥ h ɨ ŋ ˧˦,0,ngẫu hứng,0
{vie}ngẫu nhiên,ŋ ə w ˦ˀ˥ ɲ i ə n ˧˧,0,ngẫu nhiên,0
{vie}ngẫu tượng,ŋ ə w ˦ˀ˥ t ɨ ə ŋ ˧˨ ʔ,0,ngẫu tượng,0
{vie}ngậm,ŋ ə m ˧˨ ʔ,0,ngậm,0
{vie}ngậm ngùi,ŋ ə m ˧˨ ʔ ŋ u j ˨˩,0,ngậm ngùi,0
{vie}ngập ngừng,ŋ ə p̚ ˧˨ ʔ ŋ ɨ ŋ ˨˩,0,ngập ngừng,0
{vie}ngậu sị,ŋ ə w ˧˨ ʔ s i ˧˨ ʔ,0,ngậu sị,0
{vie}ngậy,ŋ ə j ˧˨ ʔ,0,ngậy,0
{vie}ngắn,ŋ a n ˧˦,0,ngắn,0
{vie}ngắn hạn,ŋ a n ˧˦ h aː n ˧˨ ʔ,0,ngắn hạn,0
{vie}ngắt,ŋ a t̚ ˧˦,0,ngắt,0
{vie}ngắt lời,ŋ a t̚ ˧˦ l əː j ˨˩,0,ngắt lời,0
{vie}ngọ,ŋ ɔ ˧˨ ʔ,0,ngọ,0
{vie}ngọc hoàng thượng đế,ŋ a w k͡p̚ ˧˨ ʔ h w aː ŋ ˨˩ tʰ ɨ ə ŋ ˧˨ ʔ ʔ ɗ e ˧˦,0,ngọc hoàng thượng đế,0
{vie}ngọc lan,ŋ a w k͡p̚ ˧˨ ʔ l aː n ˧˧,0,ngọc lan,0
{vie}ngọc lục bảo,ŋ a w k͡p̚ ˧˨ ʔ l ʊ w k͡p̚ ˧˨ ʔ ʔ ɓ aː w ˧˩,0,ngọc lục bảo,0
{vie}ngọn,ŋ ɔ n ˧˨ ʔ,0,ngọn,0
{vie}ngọn nguồn,ŋ ɔ n ˧˨ ʔ ŋ u ə n ˨˩,0,ngọn nguồn,0
{vie}ngọt,ŋ ɔ t̚ ˧˨ ʔ,0,ngọt,0
{vie}ngọt lịm,ŋ ɔ t̚ ˧˨ ʔ l i m ˧˨ ʔ,0,ngọt lịm,0
{vie}ngọt xớt,ŋ ɔ t̚ ˧˨ ʔ s əː t̚ ˧˦,0,ngọt xớt,0
{vie}ngỏ,ŋ ɔ ˧˩,0,ngỏ,0
{vie}ngố,ŋ o ˧˦,0,ngố,0
{vie}ngốc,ŋ ə w k͡p̚ ˧˦,0,ngốc,0
{vie}ngồi,ŋ o j ˨˩,0,ngồi,0
{vie}ngộ,ŋ o ˧˨ ʔ,0,ngộ,0
{vie}ngộ độc,ŋ o ˧˨ ʔ ʔ ɗ ə w k͡p̚ ˧˨ ʔ,0,ngộ độc,0
{vie}ngộ độc thực phẩm,ŋ o ˧˨ ʔ ʔ ɗ ə w k͡p̚ ˧˨ ʔ tʰ ɨ k̚ ˧˨ ʔ f ə m ˧˩,0,ngộ độc thực phẩm,0
{vie}ngột,ŋ o t̚ ˧˨ ʔ,0,ngột,0
{vie}ngột ngạt,ŋ o t̚ ˧˨ ʔ ŋ aː t̚ ˧˨ ʔ,0,ngột ngạt,0
{vie}ngớ,ŋ əː ˧˦,0,ngớ,0
{vie}ngớp,ŋ əː p̚ ˧˦,0,ngớp,0
{vie}ngớt,ŋ əː t̚ ˧˦,0,ngớt,0
{vie}ngờ,ŋ əː ˨˩,0,ngờ,0
{vie}ngời,ŋ əː j ˨˩,0,ngời,0
{vie}ngỡ ngàng,ŋ əː ˦ˀ˥ ŋ aː ŋ ˨˩,0,ngỡ ngàng,0
{vie}ngợi,ŋ əː j ˧˨ ʔ,0,ngợi,0
{vie}ngợm,ŋ əː m ˧˨ ʔ,0,ngợm,0
{vie}ngợp,ŋ əː p̚ ˧˨ ʔ,0,ngợp,0
{vie}ngục,ŋ ʊ w k͡p̚ ˧˨ ʔ,0,ngục,0
{vie}ngục tốt,ŋ ʊ w k͡p̚ ˧˨ ʔ t o t̚ ˧˦,0,ngục tốt,0
{vie}ngụm,ŋ u m ˧˨ ʔ,0,ngụm,0
{vie}ngụp,ŋ u p̚ ˧˨ ʔ,0,ngụp,0
{vie}ngủ,ŋ u ˧˩,0,ngủ,0
{vie}ngủ chay,ŋ u ˧˩ t͡ɕ a j ˧˧,0,ngủ chay,0
{vie}ngủ ngon,ŋ u ˧˩ ŋ ɔ n ˧˧,0,ngủ ngon,0
{vie}ngủ quên,ŋ u ˧˩ k w e n ˧˧,0,ngủ quên,0
{vie}ngủm,ŋ u m ˧˩,0,ngủm,0
{vie}ngứa,ŋ ɨ ə ˧˦,0,ngứa,0
{vie}ngứa mắt,ŋ ɨ ə ˧˦ m a t̚ ˧˦,0,ngứa mắt,0
{vie}ngứa ngáy,ŋ ɨ ə ˧˦ ŋ a j ˧˦,0,ngứa ngáy,0
{vie}ngứa tay,ŋ ɨ ə ˧˦ t a j ˧˧,0,ngứa tay,0
