merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{dut}virusremmer,v iː r ʏ s r ɛ m ə r,0,virusremmer,0
{dut}visie,v i z i,0,visie,0
{dut}vleermuis,v l eː r m œ y̯ s,0,vleermuis,0
{dut}vlekken,v l ɛ k ə n,0,vlekken,0
{dut}vloer,v l u r,0,vloer,0
{dut}vluchteling,v l ʏ x t ə l ɪ ŋ,0,vluchteling,0
{dut}vochtigheid,v ɔ x t ə x ɦ ɛ i̯ t,0,vochtigheid,0
{dut}voedsel,v u t s ə l,0,voedsel,0
{dut}voetballen,v u t b ɑ l ə n,0,voetballen,0
{dut}voetnoot,v u t n oː t,0,voetnoot,0
{dut}volkslied,v ɔ l k s l i t,0,volkslied,0
{dut}vonkelwijn,v ɔ ŋ k ə l ʋ ɛ i̯ n,0,vonkelwijn,0
{dut}vooral,v oː r ɑ l,0,vooral,0
{dut}voordragen,v oː r d r aː ɣ ə n,0,voordragen,0
{dut}voorhoofd,v oː r ɦ oː f t,0,voorhoofd,0
{dut}voorkomen,v oː r k oː m ə n,0,voorkomen,0
{dut}voorliefde,v oː r l i f d ə,0,voorliefde,0
{dut}vooruitgang,v oː r œ y̯ t x ɑ ŋ,0,vooruitgang,0
{dut}voorvaderlijk,v oː r v aː d ə r l ə k,0,voorvaderlijk,0
{dut}vorstenhuis,v ɔ r s t ə n ɦ œ y̯ s,0,vorstenhuis,0
{dut}vredesmacht,v r eː d ə s m ɑ x t,0,vredesmacht,0
{dut}vredig,v r eː d ə x,0,vredig,0
{dut}vrijgezellenfeest,v r ɛ i̯ ɣ ə z ɛ l ə n f eː s t,0,vrijgezellenfeest,0
{dut}vrijwilligerswerk,v r ɛ i̯ ʋ ɪ l ə ɣ ə r s ʋ ɛ r k,0,vrijwilligerswerk,0
{dut}vulkaan,v ʏ l k aː n,0,vulkaan,0
{dut}vwo,v eː ʋ eː oː,0,vwo,0
{dut}waarschuwingsschot,ʋ aː r s x y u̯ ɪ ŋ s x ɔ t,0,waarschuwingsschot,0
{dut}wam,ʋ ɑ m,0,wam,0
{dut}warenhuis,ʋ aː r ə n ɦ œ y̯ s,0,warenhuis,0
{dut}wassen,ʋ ɑ s ə n,0,wassen,0
{dut}water,ʋ aː t ə r,0,water,0
{dut}wc,ʋ eː s eː,0,wc,0
{dut}week,ʋ eː k,0,week,0
{dut}wegdek,ʋ ɛ x d ɛ k,0,wegdek,0
{dut}weken,ʋ eː k ə n,0,weken,0
{dut}wereldbeeld,ʋ eː r ə l t b eː l t,0,wereldbeeld,0
{dut}weren,ʋ eː r ə n,0,weren,0
{dut}werkelijkheid,ʋ ɛ r k ə l ə k ɦ ɛ i̯ t,0,werkelijkheid,0
{dut}werkloze,ʋ ɛ r k l oː z ə,0,werkloze,0
{dut}werkt,ʋ ɛ r k t,0,werkt,0
{dut}westland,ʋ ɛ s t l ɑ n t,0,westland,0
{dut}wet,ʋ ɛ t,0,wet,0
{dut}whisky,ʋ ɪ s k i,0,whisky,0
{dut}wild,ʋ ɪ l t,0,wild,0
{dut}wildebras,ʋ ɪ l d ə b r ɑ s,0,wildebras,0
{dut}wilhelmina,ʋ ɪ l ɦ ɛ l m i n aː,0,wilhelmina,0
{dut}windkracht,ʋ ɪ n t k r ɑ x t,0,windkracht,0
{dut}woest,ʋ u s t,0,woest,0
{dut}wolven,ʋ ɔ l v ə n,0,wolven,0
{dut}wonen,ʋ oː n ə n,0,wonen,0
{dut}woonplaats,ʋ oː n p l aː t s,0,woonplaats,0
{dut}woont,ʋ oː n t,0,woont,0
{dut}woordenwisseling,ʋ oː r d ə n ʋ ɪ s ə l ɪ ŋ,0,woordenwisseling,0
{dut}xenofobie,k s eː n oː f oː b i,0,xenofobie,0
{dut}yen,j ɛ n,0,yen,0
{dut}yes,j ɛ s,0,yes,0
{dut}zak,z ɑ k,0,zak,0
{dut}zakkenvuller,z ɑ k ə n v ʏ l ə r,0,zakkenvuller,0
{dut}zal,z ɑ l,0,zal,0
{dut}zaligen,z aː l ə ɣ ə n,0,zaligen,0
{dut}zambia,z ɑ m b i aː,0,zambia,0
{dut}zandgrond,z ɑ n t x r ɔ n t,0,zandgrond,0
{dut}zandsteen,z ɑ n t s t eː n,0,zandsteen,0
{dut}zeegat,z eː ɣ ɑ t,0,zeegat,0
{dut}zeeoor,z eː oː r,0,zeeoor,0
{dut}zeeslag,z eː s l ɑ x,0,zeeslag,0
{dut}zeespiegel,z eː s p i ɣ ə l,0,zeespiegel,0
{dut}zeevaarder,z eː v aː r d ə r,0,zeevaarder,0
{dut}zeggenschap,z ɛ ɣ ə n s x ɑ p,0,zeggenschap,0
{dut}zei,z ɛ i̯,0,zei,0
{dut}zelfmoord,z ɛ l f m oː r t,0,zelfmoord,0
{dut}zelfverzekerd,z ɛ l f ə r z eː k ə r t,0,zelfverzekerd,0
{dut}zesentwintig,z ɛ s ɛ n t ʋ ɪ n t ə x,0,zesentwintig,0
{dut}zestiende,z ɛ s t i n d ə,0,zestiende,0
{dut}zette,z ɛ t ə,0,zette,0
{dut}zeug,z øː x,0,zeug,0
{dut}zeventigste,s eː v ə n t ə x s t ə,0,zeventigste,0
{dut}zijd,z ɛ i̯ t,0,zijd,0
{dut}zindelijkheid,z ɪ n d ə l ə k ɦ ɛ i̯ t,0,zindelijkheid,0
{dut}zinloos,z ɪ n l oː s,0,zinloos,0
{dut}zitvlak,z ɪ t f l ɑ k,0,zitvlak,0
{dut}zitzak,z ɪ t s ɑ k,0,zitzak,0
{dut}zodat,z oː d ɑ t,0,zodat,0
{dut}zoekopdracht,z u k ɔ p d r ɑ x t,0,zoekopdracht,0
{dut}zoeten,z u t ə n,0,zoeten,0
{dut}zomerhuis,z oː m ə r ɦ œ y̯ s,0,zomerhuis,0
{dut}zondigen,z ɔ n d ə ɣ ə n,0,zondigen,0
{dut}zonnegod,z ɔ n ə ɣ ɔ t,0,zonnegod,0
{dut}zonneklaar,z ɔ n ə k l aː r,0,zonneklaar,0
{dut}zonnestelsel,z ɔ n ə s t ɛ l s ə l,0,zonnestelsel,0
{dut}zoveel,z oː v eː l,0,zoveel,0
{dut}zowaar,z oː ʋ aː r,0,zowaar,0
{dut}zuidoosten,z œ y̯ t oː s t ə n,0,zuidoosten,0
{dut}zuidwesten,z œ y̯ t ʋ ɛ s t ə n,0,zuidwesten,0
{dut}zuidwester,z œ y̯ t ʋ ɛ s t ə r,0,zuidwester,0
{dut}zuil,z œ y̯ l,0,zuil,0
{dut}zulks,z ʏ l k s,0,zulks,0
{dut}zult,z ʏ l t,0,zult,0
{dut}zuster,z ʏ s t ə r,0,zuster,0
{dut}zwaartepunt,z ʋ aː r t ə p ʏ n t,0,zwaartepunt,0
{dut}zwak,z ʋ ɑ k,0,zwak,0
