merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{fre}lithium,l i t j ɔ m,0,lithium,0
{fre}litiges,l i t i ʒ,0,litiges,0
{fre}litote,l i t ɔ t,0,litote,0
{fre}litre,l i t ʁ,0,litre,0
{fre}littéraire,l i t e ʁ ɛ ʁ,0,littéraire,0
{fre}littérature,l i t e ʁ a t y ʁ,0,littérature,0
{fre}lituanie,l i t ɥ a n i,0,lituanie,0
{fre}livraison,l i v ʁ ɛ z ɔ̃,0,livraison,0
{fre}livre,l i v ʁ,0,livre,0
{fre}livrer,l i v ʁ e,0,livrer,0
{fre}livres,l i v ʁ,0,livres,0
{fre}livrée,l i v ʁ e,0,livrée,0
{fre}lièvre,l j ɛ v ʁ,0,lièvre,0
{fre}liégeois,l j e ʒ w a,0,liégeois,0
{fre}lloris,j ɔ ʁ i s,0,lloris,0
{fre}lnh,ɛ l ɛ n a ʃ,0,lnh,0
{fre}lob,l ɔ b,0,lob,0
{fre}lobber,l ɔ b e,0,lobber,0
{fre}lobby,l ɔ b i,0,lobby,0
{fre}lobbying,l ɔ b i i ŋ,0,lobbying,0
{fre}local,l ɔ k a l,0,local,0
{fre}locale,l ɔ k a l,0,locale,0
{fre}localement,l ɔ k a l m ɑ̃,0,localement,0
{fre}localisation,l ɔ k a l i z a s j ɔ̃,0,localisation,0
{fre}localité,l ɔ k a l i t e,0,localité,0
{fre}location,l ɔ k a s j ɔ̃,0,location,0
{fre}logement,l ɔ ʒ m ɑ̃,0,logement,0
{fre}logiciel,l ɔ ʒ i s j ɛ l,0,logiciel,0
{fre}logique,l ɔ ʒ i k,0,logique,0
{fre}logistique,l ɔ ʒ i s t i k,0,logistique,0
{fre}logistiquement,l ɔ ʒ i s t i k m ɑ̃,0,logistiquement,0
{fre}logo,l ɔ ɡ o,0,logo,0
{fre}logue,l ɔ ɡ,0,logue,0
{fre}loguâmes,l ɔ ɡ ɑ m,0,loguâmes,0
{fre}loi,l w a,0,loi,0
{fre}loin,l w ɛ̃,0,loin,0
{fre}loir,l w a ʁ,0,loir,0
{fre}loisir,l w a z i ʁ,0,loisir,0
{fre}loisirs,l w a z i ʁ,0,loisirs,0
{fre}lolement,l ɔ l m ɑ̃,0,lolement,0
{fre}londonien,l ɔ̃ d ɔ n j ɛ̃,0,londonien,0
{fre}londonienne,l ɔ̃ d ɔ n j ɛ n,0,londonienne,0
{fre}londres,l ɔ̃ d ʁ,0,londres,0
{fre}long,l ɔ̃,0,long,0
{fre}longuement,l ɔ̃ ɡ m ɑ̃,0,longuement,0
{fre}longueuil,l ɔ̃ ɡ œ j,0,longueuil,0
{fre}longévité,l ɔ̃ ʒ e v i t e,0,longévité,0
{fre}look,l u k,0,look,0
{fre}lorient,l ɔ ʁ j ɑ̃,0,lorient,0
{fre}lorraine,l ɔ ʁ ɛ n,0,lorraine,0
{fre}lors,l ɔ ʁ,0,lors,0
{fre}lorsque,l ɔ ʁ s k,0,lorsque,0
{fre}los,l o,0,los,0
{fre}losange,l o z ɑ̃ ʒ,0,losange,0
{fre}lots,l o,0,lots,0
{fre}lou,l u,0,lou,0
{fre}loue,l u,0,loue,0
{fre}louer,l w e,0,louer,0
{fre}loueur,l w œ ʁ,0,loueur,0
{fre}louise,l w i z,0,louise,0
{fre}louisiane,l w i z j a n,0,louisiane,0
{fre}loup,l u,0,loup,0
{fre}loupe,l u p,0,loupe,0
{fre}lourd,l u ʁ,0,lourd,0
{fre}lourdement,l u ʁ d ə m ɑ̃,0,lourdement,0
{fre}lourds,l u ʁ,0,lourds,0
{fre}loyal,l w a j a l,0,loyal,0
{fre}loyauté,l w a j o t e,0,loyauté,0
{fre}loyer,l w a j e,0,loyer,0
{fre}lozère,l ɔ z ɛ ʁ,0,lozère,0
{fre}loïc,l ɔ i k,0,loïc,0
{fre}lu,l y,0,lu,0
{fre}lucarne,l y k a ʁ n,0,lucarne,0
{fre}lucas,l y k ɑ,0,lucas,0
{fre}lucide,l y s i d,0,lucide,0
{fre}lucie,l y s i,0,lucie,0
{fre}lucien,l y s j ɛ̃,0,lucien,0
{fre}lucrèce,l y k ʁ ɛ s,0,lucrèce,0
{fre}ludovic,l y d ɔ v i k,0,ludovic,0
{fre}lueur,l ɥ œ ʁ,0,lueur,0
{fre}luge,l y ʒ,0,luge,0
{fre}luis,l ɥ i,0,luis,0
{fre}lumineux,l y m i n ø,0,lumineux,0
{fre}lumière,l y m j ɛ ʁ,0,lumière,0
{fre}lumières,l y m j ɛ ʁ,0,lumières,0
{fre}lump,l œ̃ p,0,lump,0
{fre}lundi,l œ̃ d i,0,lundi,0
{fre}lune,l y n,0,lune,0
{fre}lunettes,l y n ɛ t,0,lunettes,0
{fre}lus,l y,0,lus,0
{fre}lutte,l y t,0,lutte,0
{fre}lutter,l y t e,0,lutter,0
{fre}luxe,l y k s,0,luxe,0
{fre}luxembourgeois,l y k s ɑ̃ b u ʁ ʒ w a,0,luxembourgeois,0
{fre}luxes,l y k s,0,luxes,0
{fre}lycées,l i s e,0,lycées,0
{fre}lydia,l i d j a,0,lydia,0
{fre}lydie,l i d i,0,lydie,0
{fre}lyonnaise,l j ɔ n ɛ z,0,lyonnaise,0
{fre}lys,l i s,0,lys,0
{fre}lâche,l ɑ ʃ,0,lâche,0
{fre}lâcher,l ɑ ʃ e,0,lâcher,0
{fre}lâcheté,l ɑ ʃ t e,0,lâcheté,0
{fre}lève,l ɛ v,0,lève,0
{fre}lèvre,l ɛ v ʁ,0,lèvre,0
{fre}léa,l e a,0,léa,0
{fre}légal,l e ɡ a l,0,légal,0
{fre}légendaire,l e ʒ ɑ̃ d ɛ ʁ,0,légendaire,0
{fre}légendaires,l e ʒ ɑ̃ d ɛ ʁ,0,légendaires,0
{fre}légende,l e ʒ ɑ̃ d,0,légende,0
{fre}législatif,l e ʒ i s l a t i f,0,législatif,0
{fre}législation,l e ʒ i s l a s j ɔ̃,0,législation,0
{fre}législatives,l e ʒ i s l a t i v,0,législatives,0
{fre}légitime,l e ʒ i t i m,0,légitime,0
{fre}légitimité,l e ʒ i t i m i t e,0,légitimité,0
{fre}légume,l e ɡ y m,0,légume,0
{fre}légère,l e ʒ ɛ ʁ,0,légère,0
{fre}légèrement,l e ʒ ɛ ʁ m ɑ̃,0,légèrement,0
{fre}légèreté,l e ʒ ɛ ʁ t e,0,légèreté,0
{fre}léon,l e ɔ̃,0,léon,0
{fre}léopold,l e ɔ p ɔ l d,0,léopold,0
{fre}lépreux,l e p ʁ ø,0,lépreux,0
{fre}lésine,l e z i n,0,lésine,0
{fre}lésiner,l e z i n e,0,lésiner,0
{fre}lévesque,l e v ɛ k,0,lévesque,0
{fre}ma,m a,0,ma,0
{fre}mac,m a k,0,mac,0
{fre}macabre,m a k a b ʁ,0,macabre,0
{fre}macaroni,m a k a ʁ ɔ n i,0,macaroni,0
{fre}machette,m a ʃ ɛ t,0,machette,0
{fre}madame,m a d a m,0,madame,0
{fre}madrid,m a d ʁ i d,0,madrid,0
{fre}madrigal,m a d ʁ i ɡ a l,0,madrigal,0
{fre}magasin,m a ɡ a z ɛ̃,0,magasin,0
{fre}magazine,m a ɡ a z i n,0,magazine,0
{fre}maghrébin,m a ɡ ʁ e b ɛ̃,0,maghrébin,0
{fre}magie,m a ʒ i,0,magie,0
{fre}magique,m a ʒ i k,0,magique,0
{fre}magistrat,m a ʒ i s t ʁ a,0,magistrat,0
{fre}magistrats,m a ʒ i s t ʁ a,0,magistrats,0
{fre}magistrature,m a ʒ i s t ʁ a t y ʁ,0,magistrature,0
{fre}magnifique,m a ɲ i f i k,0,magnifique,0
{fre}magnifiquement,m a ɲ i f i k m ɑ̃,0,magnifiquement,0
{fre}magnifiques,m a ɲ i f i k,0,magnifiques,0
{fre}magnétique,m a ɲ e t i k,0,magnétique,0
{fre}magnétophone,m a ɲ e t ɔ f ɔ n,0,magnétophone,0
{fre}magnétoscope,m a ɲ e t ɔ s k ɔ p,0,magnétoscope,0
{fre}mahomet,m a ɔ m ɛ,0,mahomet,0
{fre}maigre,m ɛ ɡ ʁ,0,maigre,0
{fre}maillot,m a j o,0,maillot,0
{fre}main,m ɛ̃,0,main,0
{fre}mains,m ɛ̃,0,mains,0
{fre}maintenance,m ɛ̃ t n ɑ̃ s,0,maintenance,0
{fre}maintenant,m ɛ̃ t n ɑ̃,0,maintenant,0
{fre}maintenir,m ɛ̃ t n i ʁ,0,maintenir,0
{fre}maintes,m ɛ̃ t,0,maintes,0
{fre}maintien,m ɛ̃ t j ɛ̃,0,maintien,0
{fre}maire,m ɛ ʁ,0,maire,0
{fre}maires,m ɛ ʁ,0,maires,0
{fre}maison,m ɛ z ɔ̃,0,maison,0
{fre}maisons,m ɛ z ɔ̃,0,maisons,0
{fre}majestueuse,m a ʒ ɛ s t ɥ ø z,0,majestueuse,0
{fre}majestueux,m a ʒ ɛ s t ɥ ø,0,majestueux,0
{fre}majeur,m a ʒ œ ʁ,0,majeur,0
{fre}major,m a ʒ ɔ ʁ,0,major,0
{fre}majordome,m a ʒ ɔ ʁ d ɔ m,0,majordome,0
{fre}majoritaire,m a ʒ ɔ ʁ i t ɛ ʁ,0,majoritaire,0
{fre}majorité,m a ʒ ɔ ʁ i t e,0,majorité,0
{fre}majorque,m a ʒ ɔ ʁ k,0,majorque,0
{fre}mal,m a l,0,mal,0
{fre}maladie,m a l a d i,0,maladie,0
{fre}maladif,m a l a d i f,0,maladif,0
{fre}maladresse,m a l a d ʁ ɛ s,0,maladresse,0
{fre}maladroite,m a l a d ʁ w a t,0,maladroite,0
{fre}maladroitement,m a l a d ʁ w a t m ɑ̃,0,maladroitement,0
{fre}malaise,m a l ɛ z,0,malaise,0
{fre}malaisien,m a l ɛ z j ɛ̃,0,malaisien,0
{fre}malaria,m a l a ʁ j a,0,malaria,0
{fre}malchance,m a l ʃ ɑ̃ s,0,malchance,0
{fre}malentendants,m a l ɑ̃ t ɑ̃ d ɑ̃,0,malentendants,0
{fre}malentendus,m a l ɑ̃ t ɑ̃ d y,0,malentendus,0
{fre}malheur,m a l œ ʁ,0,malheur,0
{fre}malheureux,m a l œ ʁ ø,0,malheureux,0
{fre}malhonnête,m a l ɔ n ɛ t,0,malhonnête,0
{fre}mali,m a l i,0,mali,0
{fre}malice,m a l i s,0,malice,0
{fre}malin,m a l ɛ̃,0,malin,0
{fre}malle,m a l,0,malle,0
{fre}malsain,m a l s ɛ̃,0,malsain,0
{fre}maltais,m a l t ɛ,0,maltais,0
{fre}malte,m a l t,0,malte,0
{fre}maman,m a m ɑ̃,0,maman,0
{fre}mammouth,m a m u t,0,mammouth,0
{fre}manageur,m a n a ʒ œ ʁ,0,manageur,0
{fre}manche,m ɑ̃ ʃ,0,manche,0
{fre}mandat,m ɑ̃ d a,0,mandat,0
{fre}mandé,m ɑ̃ d e,0,mandé,0
{fre}mangas,m ɑ̃ ɡ a,0,mangas,0
{fre}mangeait,m ɑ̃ ʒ ɛ,0,mangeait,0
{fre}manger,m ɑ̃ ʒ e,0,manger,0
{fre}mangrove,m ɑ̃ ɡ ʁ ɔ v,0,mangrove,0
{fre}mangé,m ɑ̃ ʒ e,0,mangé,0
{fre}manicou,m a n i k u,0,manicou,0
{fre}manie,m a n i,0,manie,0
{fre}manifestation,m a n i f ɛ s t a s j ɔ̃,0,manifestation,0
{fre}manifeste,m a n i f ɛ s t,0,manifeste,0
{fre}manifestement,m a n i f ɛ s t ə m ɑ̃,0,manifestement,0
{fre}manifester,m a n i f ɛ s t e,0,manifester,0
{fre}manitoba,m a n i t ɔ b a,0,manitoba,0
{fre}manière,m a n j ɛ ʁ,0,manière,0
{fre}manne,m a n,0,manne,0
{fre}mannequin,m a n k ɛ̃,0,mannequin,0
{fre}manoir,m a n w a ʁ,0,manoir,0
{fre}manon,m a n ɔ̃,0,manon,0
{fre}mansuétude,m ɑ̃ s ɥ e t y d,0,mansuétude,0
{fre}manteau,m ɑ̃ t o,0,manteau,0
{fre}manuel,m a n ɥ ɛ l,0,manuel,0
{fre}manutention,m a n y t ɑ̃ s j ɔ̃,0,manutention,0
{fre}manège,m a n ɛ ʒ,0,manège,0
{fre}maquette,m a k ɛ t,0,maquette,0
{fre}maquignon,m a k i ɲ ɔ̃,0,maquignon,0
{fre}maquis,m a k i,0,maquis,0
{fre}marais,m a ʁ ɛ,0,marais,0
{fre}marathon,m a ʁ a t ɔ̃,0,marathon,0
{fre}marbre,m a ʁ b ʁ,0,marbre,0
{fre}marbrâmes,m a ʁ b ʁ ɑ m,0,marbrâmes,0
{fre}marcel,m a ʁ s ɛ l,0,marcel,0
{fre}marchande,m a ʁ ʃ ɑ̃ d,0,marchande,0
{fre}marchandise,m a ʁ ʃ ɑ̃ d i z,0,marchandise,0
{fre}marcher,m a ʁ ʃ e,0,marcher,0
{fre}marché,m a ʁ ʃ e,0,marché,0
{fre}marge,m a ʁ ʒ,0,marge,0
{fre}margeriez,m a ʁ ʒ ə ʁ j e,0,margeriez,0
{fre}marginal,m a ʁ ʒ i n a l,0,marginal,0
{fre}marguerite,m a ʁ ɡ ə ʁ i t,0,marguerite,0
{fre}mari,m a ʁ i,0,mari,0
{fre}maria,m a ʁ j a,0,maria,0
{fre}mariages,m a ʁ j a ʒ,0,mariages,0
{fre}marianne,m a ʁ j a n,0,marianne,0
{fre}marie,m a ʁ i,0,marie,0
{fre}marier,m a ʁ j e,0,marier,0
{fre}mariette,m a ʁ j ɛ t,0,mariette,0
{fre}marin,m a ʁ ɛ̃,0,marin,0
{fre}marina,m a ʁ i n a,0,marina,0
{fre}marine,m a ʁ i n,0,marine,0
{fre}marins,m a ʁ ɛ̃,0,marins,0
{fre}marion,m a ʁ j ɔ̃,0,marion,0
{fre}marionnette,m a ʁ j ɔ n ɛ t,0,marionnette,0
{fre}maritime,m a ʁ i t i m,0,maritime,0
{fre}marius,m a ʁ j y s,0,marius,0
{fre}marié,m a ʁ j e,0,marié,0
{fre}mariée,m a ʁ j e,0,mariée,0
{fre}mariées,m a ʁ j e,0,mariées,0
{fre}marjolaine,m a ʁ ʒ ɔ l ɛ n,0,marjolaine,0
{fre}mark,m a ʁ k,0,mark,0
{fre}marmite,m a ʁ m i t,0,marmite,0
{fre}marmotte,m a ʁ m ɔ t,0,marmotte,0
{fre}maroc,m a ʁ ɔ k,0,maroc,0
{fre}marocain,m a ʁ ɔ k ɛ̃,0,marocain,0
{fre}marquage,m a ʁ k a ʒ,0,marquage,0
{fre}marque,m a ʁ k,0,marque,0
{fre}marquer,m a ʁ k e,0,marquer,0
{fre}marrant,m a ʁ ɑ̃,0,marrant,0
{fre}marron,m a ʁ ɔ̃,0,marron,0
{fre}mars,m a ʁ s,0,mars,0
{fre}marseillaise,m a ʁ s ɛ j ɛ z,0,marseillaise,0
{fre}marseille,m a ʁ s ɛ j,0,marseille,0
{fre}marteau,m a ʁ t o,0,marteau,0
{fre}martial,m a ʁ s j a l,0,martial,0
{fre}martin,m a ʁ t ɛ̃,0,martin,0
{fre}martine,m a ʁ t i n,0,martine,0
{fre}martiniquais,m a ʁ t i n i k ɛ,0,martiniquais,0
{fre}martinique,m a ʁ t i n i k,0,martinique,0
{fre}martyre,m a ʁ t i ʁ,0,martyre,0
{fre}maréchal,m a ʁ e ʃ a l,0,maréchal,0
{fre}marée,m a ʁ e,0,marée,0
{fre}mascarade,m a s k a ʁ a d,0,mascarade,0
{fre}masculin,m a s k y l ɛ̃,0,masculin,0
{fre}masculine,m a s k y l i n,0,masculine,0
{fre}massacre,m a s a k ʁ,0,massacre,0
{fre}massacres,m a s a k ʁ,0,massacres,0
{fre}massage,m a s a ʒ,0,massage,0
{fre}massif,m a s i f,0,massif,0
{fre}massivement,m a s i v m ɑ̃,0,massivement,0
{fre}massue,m a s y,0,massue,0
{fre}match,m a t ʃ,0,match,0
{fre}matelots,m a t l o,0,matelots,0
{fre}mater,m a t e,0,mater,0
{fre}mathieu,m a t j ø,0,mathieu,0
{fre}mathis,m a t i s,0,mathis,0
{fre}maths,m a t,0,maths,0
{fre}mathématique,m a t e m a t i k,0,mathématique,0
{fre}mathématiques,m a t e m a t i k,0,mathématiques,0
{fre}mathématiserions,m a t e m a t i z ə ʁ j ɔ̃,0,mathématiserions,0
{fre}mathématiseront,m a t e m a t i z ʁ ɔ̃,0,mathématiseront,0
{fre}matin,m a t ɛ̃,0,matin,0
{fre}matinée,m a t i n e,0,matinée,0
{fre}matière,m a t j ɛ ʁ,0,matière,0
{fre}matthias,m a t j a s,0,matthias,0
{fre}matthieu,m a t j ø,0,matthieu,0
{fre}maturation,m a t y ʁ a s j ɔ̃,0,maturation,0
{fre}matériau,m a t e ʁ j o,0,matériau,0
{fre}matériel,m a t e ʁ j ɛ l,0,matériel,0
{fre}maudit,m o d i,0,maudit,0
{fre}maurice,m o ʁ i s,0,maurice,0
{fre}mauritanie,m o ʁ i t a n i,0,mauritanie,0
{fre}mauvaise,m o v ɛ z,0,mauvaise,0
{fre}mauvaises,m o v ɛ z,0,mauvaises,0
{fre}maux,m o,0,maux,0
{fre}max,m a k s,0,max,0
{fre}maxi,m a k s i,0,maxi,0
{fre}maxime,m a k s i m,0,maxime,0
{fre}maximum,m a k s i m ɔ m,0,maximum,0
{fre}maçonnerie,m a s ɔ n ʁ i,0,maçonnerie,0
{fre}maîtres,m ɛ t ʁ,0,maîtres,0
{fre}maîtresses,m ɛ t ʁ ɛ s,0,maîtresses,0
{fre}maîtrise,m ɛ t ʁ i z,0,maîtrise,0
{fre}maîtriser,m ɛ t ʁ i z e,0,maîtriser,0
{fre}maïs,m a i s,0,maïs,0
{fre}maïté,m a i t e,0,maïté,0
{fre}mec,m ɛ k,0,mec,0
{fre}meeting,m i t i ŋ,0,meeting,0
{fre}meilleur,m ɛ j œ ʁ,0,meilleur,0
{fre}meilleure,m ɛ j œ ʁ,0,meilleure,0
{fre}meilleures,m ɛ j œ ʁ,0,meilleures,0
{fre}meilleurs,m ɛ j œ ʁ,0,meilleurs,0
{fre}melon,m ə l ɔ̃,0,melon,0
{fre}membre,m ɑ̃ b ʁ,0,membre,0
{fre}menace,m ə n a s,0,menace,0
{fre}mener,m ə n e,0,mener,0
{fre}meneur,m ə n œ ʁ,0,meneur,0
{fre}mens,m ɑ̃,0,mens,0
{fre}mensonge,m ɑ̃ s ɔ̃ ʒ,0,mensonge,0
{fre}mensonger,m ɑ̃ s ɔ̃ ʒ e,0,mensonger,0
{fre}mental,m ɑ̃ t a l,0,mental,0
{fre}menthe,m ɑ̃ t,0,menthe,0
{fre}mentionner,m ɑ̃ s j ɔ n e,0,mentionner,0
{fre}mentir,m ɑ̃ t i ʁ,0,mentir,0
{fre}menton,m ɑ̃ t ɔ̃,0,menton,0
{fre}menu,m ə n y,0,menu,0
{fre}menuiserie,m ə n ɥ i z ʁ i,0,menuiserie,0
{fre}mer,m ɛ ʁ,0,mer,0
{fre}merci,m ɛ ʁ s i,0,merci,0
{fre}mercier,m ɛ ʁ s j e,0,mercier,0
{fre}mercis,m ɛ ʁ s i,0,mercis,0
{fre}mercure,m ɛ ʁ k y ʁ,0,mercure,0
{fre}merde,m ɛ ʁ d,0,merde,0
{fre}merlan,m ɛ ʁ l ɑ̃,0,merlan,0
{fre}merveille,m ɛ ʁ v ɛ j,0,merveille,0
{fre}merveilleusement,m ɛ ʁ v ɛ j ø z m ɑ̃,0,merveilleusement,0
{fre}mes,m e,0,mes,0
{fre}mesdames,m e d a m,0,mesdames,0
{fre}messe,m ɛ s,0,messe,0
{fre}messieurs,m e s j ø,0,messieurs,0
{fre}mestre,m ɛ s t ʁ,0,mestre,0
{fre}mesure,m ə z y ʁ,0,mesure,0
{fre}mesurer,m ə z y ʁ e,0,mesurer,0
{fre}mets,m ɛ,0,mets,0
{fre}mettent,m ɛ t,0,mettent,0
{fre}metteurs,m ɛ t œ ʁ,0,metteurs,0
{fre}mettre,m ɛ t ʁ,0,mettre,0
{fre}meuble,m œ b l,0,meuble,0
{fre}meubler,m œ b l e,0,meubler,0
{fre}meuleraient,m ø l ʁ ɛ,0,meuleraient,0
{fre}meurs,m œ ʁ,0,meurs,0
{fre}meurtris,m œ ʁ t ʁ i,0,meurtris,0
{fre}meurtrière,m œ ʁ t ʁ i j ɛ ʁ,0,meurtrière,0
{fre}mexicain,m ɛ k s i k ɛ̃,0,mexicain,0
{fre}mexico,m ɛ k s i k o,0,mexico,0
{fre}mexique,m ɛ k s i k,0,mexique,0
{fre}mi,m i,0,mi,0
{fre}miami,m i j a m i,0,miami,0
{fre}michaël,m i k a ɛ l,0,michaël,0
{fre}miche,m i ʃ,0,miche,0
{fre}michel,m i ʃ ɛ l,0,michel,0
{fre}michelin,m i ʃ l ɛ̃,0,michelin,0
{fre}micheline,m i ʃ l i n,0,micheline,0
{fre}michelle,m i ʃ ɛ l,0,michelle,0
{fre}michigan,m i ʃ i ɡ ɑ̃,0,michigan,0
{fre}michèle,m i ʃ ɛ l,0,michèle,0
{fre}mickaël,m i k a ɛ l,0,mickaël,0
{fre}microfinance,m i k ʁ ɔ f i n ɑ̃ s,0,microfinance,0
{fre}midi,m i d i,0,midi,0
{fre}mielleux,m j e l ø,0,mielleux,0
{fre}mieux,m j ø,0,mieux,0
{fre}mignon,m i ɲ ɔ̃,0,mignon,0
{fre}mika,m i k a,0,mika,0
{fre}mike,m a j k,0,mike,0
{fre}milan,m i l ɑ̃,0,milan,0
{fre}milice,m i l i s,0,milice,0
{fre}milieu,m i l j ø,0,milieu,0
{fre}militaire,m i l i t ɛ ʁ,0,militaire,0
{fre}militant,m i l i t ɑ̃,0,militant,0
{fre}mille,m i l,0,mille,0
{fre}miller,m i l œ ʁ,0,miller,0
{fre}milliard,m i l j a ʁ,0,milliard,0
{fre}millier,m i l j e,0,millier,0
{fre}millénaire,m i l e n ɛ ʁ,0,millénaire,0
{fre}milo,m i l o,0,milo,0
{fre}mina,m i n a,0,mina,0
{fre}minable,m i n a b l,0,minable,0
{fre}mine,m i n,0,mine,0
{fre}mineras,m i n ʁ ɑ,0,mineras,0
{fre}mines,m i n,0,mines,0
{fre}mineur,m i n œ ʁ,0,mineur,0
{fre}miniature,m i n j a t y ʁ,0,miniature,0
{fre}minimiser,m i n i m i z e,0,minimiser,0
{fre}minimum,m i n i m ɔ m,0,minimum,0
{fre}ministre,m i n i s t ʁ,0,ministre,0
{fre}ministère,m i n i s t ɛ ʁ,0,ministère,0
{fre}ministériel,m i n i s t e ʁ j ɛ l,0,ministériel,0
{fre}minorer,m i n ɔ ʁ e,0,minorer,0
{fre}minorité,m i n ɔ ʁ i t e,0,minorité,0
{fre}minsk,m ɛ̃ s k,0,minsk,0
{fre}minuit,m i n ɥ i,0,minuit,0
{fre}minuscule,m i n y s k y l,0,minuscule,0
{fre}miné,m i n e,0,miné,0
{fre}mirabeau,m i ʁ a b o,0,mirabeau,0
{fre}miracle,m i ʁ a k l,0,miracle,0
{fre}miraculeusement,m i ʁ a k y l ø z m ɑ̃,0,miraculeusement,0
{fre}mirage,m i ʁ a ʒ,0,mirage,0
{fre}mire,m i ʁ,0,mire,0
{fre}misaient,m i z ɛ,0,misaient,0
{fre}misant,m i z ɑ̃,0,misant,0
{fre}mise,m i z,0,mise,0
{fre}misent,m i z,0,misent,0
{fre}miserions,m i z ə ʁ j ɔ̃,0,miserions,0
{fre}mission,m i s j ɔ̃,0,mission,0
{fre}missionnaires,m i s j ɔ n ɛ ʁ,0,missionnaires,0
{fre}missions,m i s j ɔ̃,0,missions,0
{fre}mistral,m i s t ʁ a l,0,mistral,0
{fre}misère,m i z ɛ ʁ,0,misère,0
{fre}misé,m i z e,0,misé,0
{fre}mit,m i,0,mit,0
{fre}mitasses,m i t a s,0,mitasses,0
{fre}miteux,m i t ø,0,miteux,0
{fre}mitigé,m i t i ʒ e,0,mitigé,0
{fre}mix,m i k s,0,mix,0
{fre}mob,m ɔ b,0,mob,0
{fre}mobile,m ɔ b i l,0,mobile,0
{fre}mobilisation,m ɔ b i l i z a s j ɔ̃,0,mobilisation,0
{fre}mobylette,m ɔ b i l ɛ t,0,mobylette,0
{fre}mode,m ɔ d,0,mode,0
{fre}modem,m ɔ d ɛ m,0,modem,0
{fre}moderne,m ɔ d ɛ ʁ n,0,moderne,0
{fre}modernes,m ɔ d ɛ ʁ n,0,modernes,0
{fre}modeste,m ɔ d ɛ s t,0,modeste,0
{fre}modestie,m ɔ d ɛ s t i,0,modestie,0
{fre}modification,m ɔ d i f i k a s j ɔ̃,0,modification,0
{fre}modulaire,m ɔ d y l ɛ ʁ,0,modulaire,0
{fre}module,m ɔ d y l,0,module,0
{fre}moduler,m ɔ d y l e,0,moduler,0
{fre}modèle,m ɔ d ɛ l,0,modèle,0
{fre}modèles,m ɔ d ɛ l,0,modèles,0
{fre}modérer,m ɔ d e ʁ e,0,modérer,0
{fre}modéré,m ɔ d e ʁ e,0,modéré,0
{fre}moindre,m w ɛ̃ d ʁ,0,moindre,0
{fre}moine,m w a n,0,moine,0
{fre}moisson,m w a s ɔ̃,0,moisson,0
{fre}moite,m w a t,0,moite,0
{fre}moitié,m w a t j e,0,moitié,0
{fre}mollet,m ɔ l ɛ,0,mollet,0
{fre}mollo,m ɔ l o,0,mollo,0
{fre}molécules,m ɔ l e k y l,0,molécules,0
{fre}moment,m ɔ m ɑ̃,0,moment,0
{fre}mon,m ɔ̃,0,mon,0
{fre}monarchie,m ɔ n a ʁ ʃ i,0,monarchie,0
{fre}monde,m ɔ̃ d,0,monde,0
{fre}mondialisation,m ɔ̃ d j a l i z a s j ɔ̃,0,mondialisation,0
{fre}mongolie,m ɔ̃ ɡ ɔ l i,0,mongolie,0
{fre}mono,m ɔ n o,0,mono,0
{fre}mons,m ɔ̃ s,0,mons,0
{fre}monstre,m ɔ̃ s t ʁ,0,monstre,0
{fre}monstrueux,m ɔ̃ s t ʁ y ø,0,monstrueux,0
{fre}mont,m ɔ̃,0,mont,0
{fre}montagne,m ɔ̃ t a ɲ,0,montagne,0
{fre}montagneux,m ɔ̃ t a ɲ ø,0,montagneux,0
{fre}montant,m ɔ̃ t ɑ̃,0,montant,0
{fre}monte,m ɔ̃ t,0,monte,0
{fre}monter,m ɔ̃ t e,0,monter,0
{fre}montgolfière,m ɔ̃ ɡ ɔ l f j ɛ ʁ,0,montgolfière,0
{fre}montréalais,m ɔ̃ ʁ e a l ɛ,0,montréalais,0
{fre}montréalaises,m ɔ̃ ʁ e a l ɛ z,0,montréalaises,0
{fre}monté,m ɔ̃ t e,0,monté,0
{fre}monument,m ɔ n y m ɑ̃,0,monument,0
{fre}monégasques,m ɔ n e ɡ a s k,0,monégasques,0
{fre}moquer,m ɔ k e,0,moquer,0
{fre}moqueur,m ɔ k œ ʁ,0,moqueur,0
{fre}morale,m ɔ ʁ a l,0,morale,0
{fre}moralement,m ɔ ʁ a l m ɑ̃,0,moralement,0
{fre}moratoire,m ɔ ʁ a t w a ʁ,0,moratoire,0
{fre}morbihan,m ɔ ʁ b i ɑ̃,0,morbihan,0
{fre}morceau,m ɔ ʁ s o,0,morceau,0
{fre}morgue,m ɔ ʁ ɡ,0,morgue,0
{fre}morose,m ɔ ʁ o z,0,morose,0
{fre}morphine,m ɔ ʁ f i n,0,morphine,0
{fre}morphologies,m ɔ ʁ f ɔ l ɔ ʒ i,0,morphologies,0
{fre}mort,m ɔ ʁ,0,mort,0
{fre}mortel,m ɔ ʁ t ɛ l,0,mortel,0
{fre}mortier,m ɔ ʁ t j e,0,mortier,0
{fre}mosaïque,m o z a i k,0,mosaïque,0
{fre}moscou,m ɔ s k u,0,moscou,0
{fre}moscovite,m ɔ s k ɔ v i t,0,moscovite,0
{fre}moselle,m ɔ z ɛ l,0,moselle,0
{fre}mosquée,m ɔ s k e,0,mosquée,0
