merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{arm}հեռուստաընկերություն,h ɛ r u s t ɑ ə ŋ k ɛ ɾ u tʰ j u n,0,հեռուստաընկերություն,0
{arm}հեռուստատեսություն,h ɛ r u s t ɑ t ɛ s u tʰ j u n,0,հեռուստատեսություն,0
{arm}հեռուստացմփորիկ,h ɛ r u s t ɑ t͡sʰ ə m pʰ ɔ ɾ i k,0,հեռուստացմփորիկ,0
{arm}հեսան,h ɛ s ɑ n,0,հեսան,0
{arm}հեստ,h ɛ s t,0,հեստ,0
{arm}հետազոտող,h ɛ t ɑ z ɔ t ɔ ʁ,0,հետազոտող,0
{arm}հետազոտություն,h ɛ t ɑ z ɔ t u tʰ j u n,0,հետազոտություն,0
{arm}հետախուզական,h ɛ t ɑ χ u z ɑ k ɑ n,0,հետախուզական,0
{arm}հետաձգել,h ɛ t ɑ d͡z ə kʰ ɛ l,0,հետաձգել,0
{arm}հետանցք,h ɛ t ɑ n t͡sʰ kʰ,0,հետանցք,0
{arm}հետաքրքիր,h ɛ t ɑ kʰ ə ɾ kʰ i ɾ,0,հետաքրքիր,0
{arm}հետաքրքրասեր,h ɛ t ɑ kʰ ə ɾ kʰ ɾ ɑ s ɛ ɾ,0,հետաքրքրասեր,0
{arm}հետաքրքրություն,h ɛ t ɑ kʰ ə ɾ kʰ ɾ u tʰ j u n,0,հետաքրքրություն,0
{arm}հետեւ,h ɛ t ɛ v,0,հետեւ,0
{arm}հետեւաբար,h ɛ t ɛ v ɑ b ɑ ɾ,0,հետեւաբար,0
{arm}հետեւակային,h ɛ t ɛ v ɑ k ɑ j i n,0,հետեւակային,0
{arm}հետեւանք,h ɛ t ɛ v ɑ ŋ kʰ,0,հետեւանք,0
{arm}հետեւել,h ɛ t ɛ v ɛ l,0,հետեւել,0
{arm}հետին,h ɛ t i n,0,հետին,0
{arm}հետխորհրդային,h ɛ t χ ɔ ɾ ə ɾ tʰ ɑ j i n,0,հետխորհրդային,0
{arm}հետմահու,h ɛ t m ɑ h u,0,հետմահու,0
{arm}հետնորդ,h ɛ t n ɔ ɾ tʰ,0,հետնորդ,0
{arm}հետո,h ɛ t ɔ,0,հետո,0
{arm}հետույք,h ɛ t u j kʰ,0,հետույք,0
{arm}հետք,h ɛ t kʰ,0,հետք,0
{arm}հեր,h ɛ ɾ,0,հեր,0
{arm}հերակլիտ,h ɛ ɾ ɑ k l i t,0,հերակլիտ,0
{arm}հերերո,h ɛ ɾ ɛ ɾ ɔ,0,հերերո,0
{arm}հերթ,h ɛ ɾ tʰ,0,հերթ,0
{arm}հերիք,h ɛ ɾ i kʰ,0,հերիք,0
{arm}հերձում,h ɛ ɾ d͡z u m,0,հերձում,0
{arm}հերոին,h ɛ ɾ ɔ i n,0,հերոին,0
{arm}հերոս,h ɛ ɾ ɔ s,0,հերոս,0
{arm}հերոսական,h ɛ ɾ ɔ s ɑ k ɑ n,0,հերոսական,0
{arm}հերոսություն,h ɛ ɾ ɔ s u tʰ j u n,0,հերոսություն,0
{arm}հերոսուհի,h ɛ ɾ ɔ s u h i,0,հերոսուհի,0
{arm}հերովդես,h ɛ ɾ ɔ v d ɛ s,0,հերովդես,0
{arm}հերցեգովինա,h ɛ ɾ t͡sʰ ɛ ɡ ɔ v i n ɑ,0,հերցեգովինա,0
{arm}հերք,h ɛ ɾ kʰ,0,հերք,0
{arm}հերքել,h ɛ ɾ kʰ ɛ l,0,հերքել,0
{arm}հերքում,h ɛ ɾ kʰ u m,0,հերքում,0
{arm}հերքվել,h ɛ ɾ kʰ v ɛ l,0,հերքվել,0
{arm}հեքիաթ,h ɛ kʰ j ɑ tʰ,0,հեքիաթ,0
{arm}հեքիմ,h ɛ kʰ i m,0,հեքիմ,0
{arm}հզոր,h ə z ɔ ɾ,0,հզոր,0
{arm}հի,h i,0,հի,0
{arm}հիանալ,h i j ɑ n ɑ l,0,հիանալ,0
{arm}հիանալի,h i j ɑ n ɑ l i,0,հիանալի,0
{arm}հիասթափություն,h i j ɑ s tʰ ɑ pʰ u tʰ j u n,0,հիասթափություն,0
{arm}հիասթափում,h i j ɑ s tʰ ɑ pʰ u m,0,հիասթափում,0
{arm}հիասթափված,h i j ɑ s tʰ ɑ pʰ v ɑ t͡s,0,հիասթափված,0
{arm}հիասթափվել,h i j ɑ s tʰ ɑ pʰ v ɛ l,0,հիասթափվել,0
{arm}հիասքանչ,h i j ɑ s kʰ ɑ n t͡ʃʰ,0,հիասքանչ,0
{arm}հիգիենա,h i ɡ j ɛ n ɑ,0,հիգիենա,0
{arm}հիմա,h i m ɑ,0,հիմա,0
{arm}հիման,h i m ɑ n,0,հիման,0
{arm}հիմն,h i m ə n,0,հիմն,0
{arm}հիմնադիր,h i m n ɑ d i ɾ,0,հիմնադիր,0
{arm}հիմնադրական,h i m n ɑ d ɾ ɑ k ɑ n,0,հիմնադրական,0
{arm}հիմնադրամ,h i m n ɑ d ɾ ɑ m,0,հիմնադրամ,0
{arm}հիմնադրել,h i m n ɑ d ɾ ɛ l,0,հիմնադրել,0
{arm}հիմնադրում,h i m n ɑ d ɾ u m,0,հիմնադրում,0
{arm}հիմնադրվել,h i m n ɑ d ə ɾ v ɛ l,0,հիմնադրվել,0
{arm}հիմնախնդիր,h i m n ɑ χ ə n tʰ i ɾ,0,հիմնախնդիր,0
{arm}հիմնական,h i m n ɑ k ɑ n,0,հիմնական,0
{arm}հիմնականորեն,h i m n ɑ k ɑ n ɔ ɾ ɛ n,0,հիմնականորեն,0
{arm}հիմնահարց,h i m n ɑ h ɑ ɾ t͡sʰ,0,հիմնահարց,0
{arm}հիմնավորել,h i m n ɑ v ɔ ɾ ɛ l,0,հիմնավորել,0
{arm}հիմք,h i m kʰ,0,հիմք,0
{arm}հին,h i n,0,հին,0
{arm}հինգ,h i ŋ ɡ,0,հինգ,0
{arm}հինգերորդ,h i ŋ ɡ ɛ ɾ ɔ ɾ tʰ,0,հինգերորդ,0
{arm}հինդի,h i n d i,0,հինդի,0
{arm}հինդուկուշ,h i n d u k u ʃ,0,հինդուկուշ,0
{arm}հիշել,h i ʃ ɛ l,0,հիշել,0
{arm}հիշեցնել,h i ʃ ɛ t͡sʰ n ɛ l,0,հիշեցնել,0
{arm}հիշողություն,h i ʃ ɔ ʁ u tʰ j u n,0,հիշողություն,0
{arm}հիպերմարկետ,h i p ɛ ɾ m ɑ ɾ k ɛ t,0,հիպերմարկետ,0
{arm}հիջազ,h i d͡ʒ ɑ z,0,հիջազ,0
{arm}հիսուս,h i s u s,0,հիսուս,0
{arm}հիվանդ,h i v ɑ n d,0,հիվանդ,0
{arm}հիվանդագին,h i v ɑ n d ɑ ɡ i n,0,հիվանդագին,0
{arm}հիվանդախնամ,h i v ɑ n d ɑ χ ə n ɑ m,0,հիվանդախնամ,0
{arm}հիվանդանալ,h i v ɑ n d ɑ n ɑ l,0,հիվանդանալ,0
{arm}հիվանդանոց,h i v ɑ n d ɑ n ɔ t͡sʰ,0,հիվանդանոց,0
{arm}հիվանդություն,h i v ɑ n d u tʰ j u n,0,հիվանդություն,0
{arm}հիրավի,h i ɾ ɑ v i,0,հիրավի,0
{arm}հլու,h ə l u,0,հլու,0
{arm}հհ,h ə h ə,0,հհ,0
{arm}հհկ,h ə h ə k ə,0,հհկ,0
{arm}հղանալ,h ə ʁ ɑ n ɑ l,0,հղանալ,0
{arm}հղիանալ,h ə ʁ i j ɑ n ɑ l,0,հղիանալ,0
{arm}հղիություն,h ə ʁ i j u tʰ j u n,0,հղիություն,0
{arm}հղություն,h ə ʁ u tʰ j u n,0,հղություն,0
{arm}հղում,h ə ʁ u m,0,հղում,0
{arm}հմայք,h ə m ɑ j kʰ,0,հմայք,0
{arm}հմուտ,h ə m u t,0,հմուտ,0
{arm}հյութ,h j u tʰ,0,հյութ,0
{arm}հյութեղ,h j u tʰ ɛ ʁ,0,հյութեղ,0
{arm}հյուլե,h j u l ɛ,0,հյուլե,0
{arm}հյուպատոս,h j u p ɑ t ɔ s,0,հյուպատոս,0
{arm}հյուպատոսություն,h j u p ɑ t ɔ s u tʰ j u n,0,հյուպատոսություն,0
{arm}հյուսել,h j u s ɛ l,0,հյուսել,0
{arm}հյուսիսային,h j u s i s ɑ j i n,0,հյուսիսային,0
{arm}հյուսկեն,h j u s k ɛ n,0,հյուսկեն,0
{arm}հյուսն,h j u s ə n,0,հյուսն,0
{arm}հյուր,h j u ɾ,0,հյուր,0
{arm}հյուրանոց,h j u ɾ ɑ n ɔ t͡sʰ,0,հյուրանոց,0
{arm}հյուրասրահ,h j u ɾ ɑ s ə ɾ ɑ h,0,հյուրասրահ,0
{arm}հյուրեր,h j u ɾ ɛ ɾ,0,հյուրեր,0
{arm}հյուրերը,h j u ɾ ɛ ɾ ə,0,հյուրերը,0
{arm}հյուրերի,h j u ɾ ɛ ɾ i,0,հյուրերի,0
{arm}հյուրերիդ,h j u ɾ ɛ ɾ i d,0,հյուրերիդ,0
{arm}հյուրերին,h j u ɾ ɛ ɾ i n,0,հյուրերին,0
{arm}հյուրերիս,h j u ɾ ɛ ɾ i s,0,հյուրերիս,0
{arm}հյուրերից,h j u ɾ ɛ ɾ i t͡sʰ,0,հյուրերից,0
{arm}հյուրերն,h j u ɾ ɛ ɾ ə n,0,հյուրերն,0
{arm}հյուրերով,h j u ɾ ɛ ɾ ɔ v,0,հյուրերով,0
{arm}հյուրը,h j u ɾ ə,0,հյուրը,0
{arm}հյուրի,h j u ɾ i,0,հյուրի,0
{arm}հյուրին,h j u ɾ i n,0,հյուրին,0
{arm}հյուրիս,h j u ɾ i s,0,հյուրիս,0
{arm}հյուրից,h j u ɾ i t͡sʰ,0,հյուրից,0
{arm}հյուրն,h j u ɾ n,0,հյուրն,0
{arm}հյուրս,h j u ɾ ə s,0,հյուրս,0
{arm}հնագետ,h ə n ɑ ɡ ɛ t,0,հնագետ,0
{arm}հնագույն,h ə n ɑ ɡ u j n,0,հնագույն,0
{arm}հնազանդ,h ə n ɑ z ɑ n d,0,հնազանդ,0
{arm}հնազանդություն,h ə n ɑ z ɑ n d u tʰ j u n,0,հնազանդություն,0
{arm}հնազանդվել,h ə n ɑ z ɑ n d v ɛ l,0,հնազանդվել,0
{arm}հնամյա,h ə n ɑ m j ɑ,0,հնամյա,0
{arm}հնար,h ə n ɑ ɾ,0,հնար,0
{arm}հնարամիտ,h ə n ɑ ɾ ɑ m i t,0,հնարամիտ,0
{arm}հնարամտություն,h ə n ɑ ɾ ɑ m ə t u tʰ j u n,0,հնարամտություն,0
{arm}հնարավորություն,h ə n ɑ ɾ ɑ v ɔ ɾ u tʰ j u n,0,հնարավորություն,0
{arm}հնարել,h ə n ɑ ɾ ɛ l,0,հնարել,0
{arm}հնացած,h ə n ɑ t͡sʰ ɑ t͡s,0,հնացած,0
{arm}հնդեվրոպական,h ə n d ɛ v ɾ ɔ p ɑ k ɑ n,0,հնդեվրոպական,0
{arm}հնդիկ,h ə n d i k,0,հնդիկ,0
{arm}հնդկական,h ə n d k ɑ k ɑ n,0,հնդկական,0
{arm}հնդկաչին,h ə n d k ɑ t͡ʃʰ i n,0,հնդկաչին,0
{arm}հնդկաստան,h ə n d k ɑ s t ɑ n,0,հնդկաստան,0
{arm}հնդկացի,h ə n d k ɑ t͡sʰ i,0,հնդկացի,0
{arm}հնդկընկույզ,h ə n d k ə ŋ k u j z,0,հնդկընկույզ,0
{arm}հնձան,h ə n d͡z ɑ n,0,հնձան,0
{arm}հնոտի,h ə n ɔ t i,0,հնոտի,0
{arm}հնոտիք,h ə n ɔ t i kʰ,0,հնոտիք,0
{arm}հնչել,h ə n t͡ʃʰ ɛ l,0,հնչել,0
{arm}հնչյուն,h ə n t͡ʃʰ j u n,0,հնչյուն,0
{arm}հնչյունական,h ə n t͡ʃʰ j u n ɑ k ɑ n,0,հնչյունական,0
{arm}հնչյունային,h ə n t͡ʃʰ j u n ɑ j i n,0,հնչյունային,0
{arm}հնչույթ,h ə n t͡ʃʰ u j tʰ,0,հնչույթ,0
{arm}հո,h ɔ,0,հո,0
{arm}հոբելյան,h ɔ b ɛ l j ɑ n,0,հոբելյան,0
{arm}հոբելյանական,h ɔ b ɛ l j ɑ n ɑ k ɑ n,0,հոբելյանական,0
{arm}հոբելյար,h ɔ b ɛ l j ɑ ɾ,0,հոբելյար,0
{arm}հոգ,h ɔ kʰ,0,հոգ,0
{arm}հոգալ,h ɔ kʰ ɑ l,0,հոգալ,0
{arm}հոգատար,h ɔ kʰ ɑ t ɑ ɾ,0,հոգատար,0
{arm}հոգեբան,h ɔ kʰ ɛ b ɑ n,0,հոգեբան,0
{arm}հոգեբանական,h ɔ kʰ ɛ b ɑ n ɑ k ɑ n,0,հոգեբանական,0
{arm}հոգեբանություն,h ɔ kʰ ɛ b ɑ n u tʰ j u n,0,հոգեբանություն,0
{arm}հոգեղեն,h ɔ kʰ ɛ ʁ ɛ n,0,հոգեղեն,0
{arm}հոգի,h ɔ kʰ i,0,հոգի,0
{arm}հոգնա,h ɔ kʰ n ɑ,0,հոգնա,0
{arm}հոգնած,h ɔ kʰ n ɑ t͡s,0,հոգնած,0
{arm}հոգնածություն,h ɔ kʰ n ɑ t͡s u tʰ j u n,0,հոգնածություն,0
{arm}հոգնակի,h ɔ kʰ n ɑ k i,0,հոգնակի,0
{arm}հոգնել,h ɔ kʰ n ɛ l,0,հոգնել,0
{arm}հոգոց,h ɔ kʰ ɔ t͡sʰ,0,հոգոց,0
{arm}հոգս,h ɔ kʰ s,0,հոգս,0
{arm}հոդ,h ɔ d,0,հոդ,0
{arm}հոլ,h ɔ l,0,հոլ,0
{arm}հոլանդական,h ɔ l ɑ n d ɑ k ɑ n,0,հոլանդական,0
{arm}հոլանդացի,h ɔ l ɑ n d ɑ t͡sʰ i,0,հոլանդացի,0
{arm}հոլանդերեն,h ɔ l ɑ n d ɛ ɾ ɛ n,0,հոլանդերեն,0
{arm}հոլանի,h ɔ l ɑ n i,0,հոլանի,0
{arm}հոլով,h ɔ l ɔ v,0,հոլով,0
{arm}հոլովակ,h ɔ l ɔ v ɑ k,0,հոլովակ,0
{arm}հոլովում,h ɔ l ɔ v u m,0,հոլովում,0
{arm}հոլոքոստ,h ɔ l ɔ kʰ ɔ s t,0,հոլոքոստ,0
{arm}հոխորտալ,h ɔ χ ɔ ɾ t ɑ l,0,հոխորտալ,0
{arm}հոխորտանք,h ɔ χ ɔ ɾ t ɑ ŋ kʰ,0,հոխորտանք,0
{arm}հոկեյ,h ɔ k ɛ j,0,հոկեյ,0
{arm}հոկտեմբեր,h ɔ k t ɛ m b ɛ ɾ,0,հոկտեմբեր,0
{arm}հոկտեմբերյան,h ɔ k t ɛ m b ɛ ɾ j ɑ n,0,հոկտեմբերյան,0
{arm}հողակոշտ,h ɔ ʁ ɑ k ɔ ʃ t,0,հողակոշտ,0
{arm}հողդողդ,h ɔ ʁ d ɔ ʁ d,0,հողդողդ,0
{arm}հողդողդել,h ɔ ʁ d ɔ ʁ d ɛ l,0,հողդողդել,0
{arm}հողեղեն,h ɔ ʁ ɛ ʁ ɛ n,0,հողեղեն,0
{arm}հոմանիշ,h ɔ m ɑ n i ʃ,0,հոմանիշ,0
{arm}հոմս,h ɔ m s,0,հոմս,0
{arm}հոյակապ,h ɔ j ɑ k ɑ p,0,հոյակապ,0
{arm}հոյակերտ,h ɔ j ɑ k ɛ ɾ t,0,հոյակերտ,0
{arm}հոյաշեն,h ɔ j ɑ ʃ ɛ n,0,հոյաշեն,0
{arm}հոն,h ɔ n,0,հոն,0
{arm}հոնդուրաս,h ɔ n d u ɾ ɑ s,0,հոնդուրաս,0
{arm}հոնկոնգ,h ɔ ŋ k ɔ ŋ ɡ,0,հոնկոնգ,0
{arm}հոնսյու,h ɔ n s j u,0,հոնսյու,0
{arm}հոշոտել,h ɔ ʃ ɔ t ɛ l,0,հոշոտել,0
{arm}հոպար,h ɔ p ɑ ɾ,0,հոպար,0
{arm}հոռի,h ɔ r i,0,հոռի,0
{arm}հոս,h ɔ s,0,հոս,0
{arm}հոսանք,h ɔ s ɑ ŋ kʰ,0,հոսանք,0
{arm}հոսք,h ɔ s kʰ,0,հոսք,0
{arm}հով,h ɔ v,0,հով,0
{arm}հովանի,h ɔ v ɑ n i,0,հովանի,0
{arm}հովիտ,h ɔ v i t,0,հովիտ,0
{arm}հովո,h ɔ v ɔ,0,հովո,0
{arm}հովսեփ,h ɔ f s ɛ pʰ,0,հովսեփ,0
{arm}հոտ,h ɔ t,0,հոտ,0
{arm}հոտաղ,h ɔ t ɑ ʁ,0,հոտաղ,0
{arm}հոր,h ɔ ɾ,0,հոր,0
{arm}հորդ,h ɔ ɾ d,0,հորդ,0
{arm}հորդել,h ɔ ɾ d ɛ l,0,հորդել,0
{arm}հորդորել,h ɔ ɾ d ɔ ɾ ɛ l,0,հորդորել,0
{arm}հորեղբայր,h ɔ ɾ ɛ χ p ɑ j ɾ,0,հորեղբայր,0
{arm}հորեղբոր,h ɔ ɾ ɛ χ p ɔ ɾ,0,հորեղբոր,0
{arm}հորթ,h ɔ ɾ tʰ,0,հորթ,0
{arm}հորթուկ,h ɔ ɾ tʰ u k,0,հորթուկ,0
{arm}հորովել,h ɔ ɾ ɔ v ɛ l,0,հորովել,0
{arm}հորու,h ɔ ɾ u,0,հորու,0
{arm}հորս,h ɔ ɾ s,0,հորս,0
{arm}հու,h u,0,հու,0
{arm}հուբեյ,h u b ɛ j,0,հուբեյ,0
{arm}հուդա,h u d ɑ,0,հուդա,0
{arm}հուդզոն,h u d z ɔ n,0,հուդզոն,0
{arm}հուզել,h u z ɛ l,0,հուզել,0
{arm}հուզիչ,h u z i t͡ʃʰ,0,հուզիչ,0
{arm}հուզող,h u z ɔ ʁ,0,հուզող,0
{arm}հուլիսյան,h u l i s j ɑ n,0,հուլիսյան,0
{arm}հում,h u m,0,հում,0
{arm}հումանիստ,h u m ɑ n i s t,0,հումանիստ,0
{arm}հումանիտար,h u m ɑ n i t ɑ ɾ,0,հումանիտար,0
{arm}հումոր,h u m ɔ ɾ,0,հումոր,0
{arm}հումուս,h u m u s,0,հումուս,0
{arm}հումք,h u m kʰ,0,հումք,0
{arm}հույզ,h u j z,0,հույզ,0
{arm}հույլ,h u j l,0,հույլ,0
{arm}հույն,h u j n,0,հույն,0
{arm}հույս,h u j s,0,հույս,0
{arm}հունական,h u n ɑ k ɑ n,0,հունական,0
{arm}հունաստան,h u n ɑ s t ɑ n,0,հունաստան,0
{arm}հունարեն,h u n ɑ ɾ ɛ n,0,հունարեն,0
{arm}հունգարիա,h u ŋ ɡ ɑ ɾ j ɑ,0,հունգարիա,0
{arm}հունիսյան,h u n i s j ɑ n,0,հունիսյան,0
{arm}հունձ,h u n d͡z,0,հունձ,0
{arm}հունվար,h u n v ɑ ɾ,0,հունվար,0
{arm}հուշ,h u ʃ,0,հուշ,0
{arm}հուշանվեր,h u ʃ ɑ n ə v ɛ ɾ,0,հուշանվեր,0
{arm}հուշարձան,h u ʃ ɑ ɾ d͡z ɑ n,0,հուշարձան,0
{arm}հուշեր,h u ʃ ɛ ɾ,0,հուշեր,0
{arm}հուռ,h u r,0,հուռ,0
{arm}հուռութք,h u r u tʰ kʰ,0,հուռութք,0
{arm}հուսադրել,h u s ɑ d ɾ ɛ l,0,հուսադրել,0
{arm}հուսալքված,h u s ɑ l ə kʰ v ɑ t͡s,0,հուսալքված,0
{arm}հուսակտուր,h u s ɑ k ə t u ɾ,0,հուսակտուր,0
{arm}հուսահատ,h u s ɑ h ɑ t,0,հուսահատ,0
{arm}հուսահատեցնել,h u s ɑ h ɑ t ɛ t͡sʰ n ɛ l,0,հուսահատեցնել,0
{arm}հուսահատեցնող,h u s ɑ h ɑ t ɛ t͡sʰ n ɔ ʁ,0,հուսահատեցնող,0
{arm}հուսահատություն,h u s ɑ h ɑ t u tʰ j u n,0,հուսահատություն,0
{arm}հուսիկ,h u s i k,0,հուսիկ,0
{arm}հուր,h u ɾ,0,հուր,0
{arm}հպարտանալ,h ə p ɑ ɾ t ɑ n ɑ l,0,հպարտանալ,0
{arm}հպարտություն,h ə p ɑ ɾ t u tʰ j u n,0,հպարտություն,0
{arm}հռետոր,h r ɛ t ɔ ɾ,0,հռետոր,0
{arm}հռոդոս,h r ɔ d ɔ s,0,հռոդոս,0
{arm}հռչակ,h ə r t͡ʃʰ ɑ k,0,հռչակ,0
{arm}հռչակավոր,h ə r t͡ʃʰ ɑ k ɑ v ɔ ɾ,0,հռչակավոր,0
{arm}հսկա,h ə s k ɑ,0,հսկա,0
{arm}հսկայական,h ə s k ɑ j ɑ k ɑ n,0,հսկայական,0
{arm}հսկել,h ə s k ɛ l,0,հսկել,0
{arm}հստակ,h ə s t ɑ k,0,հստակ,0
{arm}հտհ,h ə t ə h ə,0,հտհ,0
{arm}հրաբուխ,h ə ɾ ɑ b u χ,0,հրաբուխ,0
{arm}հրադադար,h ə ɾ ɑ d ɑ tʰ ɑ ɾ,0,հրադադար,0
{arm}հրազդան,h ə ɾ ɑ z d ɑ n,0,հրազդան,0
{arm}հրաժարական,h ə ɾ ɑ ʒ ɑ ɾ ɑ k ɑ n,0,հրաժարական,0
{arm}հրաժեշտ,h ə ɾ ɑ ʒ ɛ ʃ t,0,հրաժեշտ,0
{arm}հրաժեշտախնջույք,h ə ɾ ɑ ʒ ɛ ʃ t ɑ χ ə n d͡ʒ u j kʰ,0,հրաժեշտախնջույք,0
{arm}հրահրել,h ə ɾ ɑ h ə ɾ ɛ l,0,հրահրել,0
{arm}հրաձգարան,h ə ɾ ɑ d͡z ə kʰ ɑ ɾ ɑ n,0,հրաձգարան,0
{arm}հրամայական,h ə ɾ ɑ m ɑ j ɑ k ɑ n,0,հրամայական,0
{arm}հրամանատար,h ə ɾ ɑ m ɑ n ɑ t ɑ ɾ,0,հրամանատար,0
{arm}հրայր,h ə ɾ ɑ j ɾ,0,հրայր,0
{arm}հրանտ,h ə ɾ ɑ n t,0,հրանտ,0
{arm}հրաշք,h ə ɾ ɑ ʃ kʰ,0,հրաշք,0
{arm}հրաչ,h ə ɾ ɑ t͡ʃʰ,0,հրաչ,0
{arm}հրապարակայնություն,h ə ɾ ɑ p ɑ ɾ ɑ k ɑ j n u tʰ j u n,0,հրապարակայնություն,0
{arm}հրապարակավ,h ɾ ɑ p ɑ ɾ ɑ k ɑ v,0,հրապարակավ,0
{arm}հրապարակել,h ə ɾ ɑ p ɑ ɾ ɑ k ɛ l,0,հրապարակել,0
{arm}հրապուրել,h ə ɾ ɑ p u ɾ ɛ l,0,հրապուրել,0
{arm}հրասայլ,h ə ɾ ɑ s ɑ j l,0,հրասայլ,0
{arm}հրավառություն,h ə ɾ ɑ v ɑ r u tʰ j u n,0,հրավառություն,0
{arm}հրավերք,h ə ɾ ɑ v ɛ ɾ kʰ,0,հրավերք,0
{arm}հրատ,h ə ɾ ɑ t,0,հրատ,0
{arm}հրատարակել,h ə ɾ ɑ t ɑ ɾ ɑ k ɛ l,0,հրատարակել,0
{arm}հրատարակչություն,h ə ɾ ɑ t ɑ ɾ ɑ k t͡ʃʰ u tʰ j u n,0,հրատարակչություն,0
{arm}հրեական,h ə ɾ j ɑ k ɑ n,0,հրեական,0
{arm}հրել,h ə ɾ ɛ l,0,հրել,0
{arm}հրեշտակ,h ə ɾ ɛ ʃ t ɑ k,0,հրեշտակ,0
{arm}հրես,h ə ɾ ɛ s,0,հրես,0
{arm}հրետանի,h ə ɾ ɛ t ɑ n i,0,հրետանի,0
{arm}հրկիզել,h ə ɾ k i z ɛ l,0,հրկիզել,0
{arm}հրճվանք,h ə ɾ t͡ʃ v ɑ ŋ kʰ,0,հրճվանք,0
{arm}հրճվել,h ə ɾ t͡ʃ v ɛ l,0,հրճվել,0
{arm}հրշեջ,h ə ɾ ʃ ɛ d͡ʒ,0,հրշեջ,0
{arm}հրուշակագործ,h ə ɾ u ʃ ɑ k ɑ ɡ ɔ ɾ t͡s,0,հրուշակագործ,0
{arm}հրուշակեղեն,h ə ɾ u ʃ ɑ k ɛ ʁ ɛ n,0,հրուշակեղեն,0
{arm}հրվանդան,h ə ɾ v ɑ n d ɑ n,0,հրվանդան,0
{arm}հօգուտ,h ɔ kʰ u t,0,հօգուտ,0
{arm}հօպ,h ɔ p,0,հօպ,0
{arm}ձագ,d͡z ɑ kʰ,0,ձագ,0
{arm}ձագար,d͡z ɑ ɡ ɑ ɾ,0,ձագար,0
{arm}ձախ,d͡z ɑ χ,0,ձախ,0
{arm}ձախլիկ,d͡z ɑ χ l i k,0,ձախլիկ,0
{arm}ձախողակ,d͡z ɑ χ ɔ ʁ ɑ k,0,ձախողակ,0
{arm}ձաղել,d͡z ɑ ʁ ɛ l,0,ձաղել,0
{arm}ձաղկել,d͡z ɑ χ k ɛ l,0,ձաղկել,0
{arm}ձաղտել,d͡z ɑ χ t ɛ l,0,ձաղտել,0
{arm}ձայն,d͡z ɑ j n,0,ձայն,0
{arm}ձայնավոր,d͡z ɑ j n ɑ v ɔ ɾ,0,ձայնավոր,0
{arm}ձայնեղ,d͡z ɑ j n ɛ ʁ,0,ձայնեղ,0
{arm}ձանձրալի,d͡z ɑ n d͡z ɾ ɑ l i,0,ձանձրալի,0
{arm}ձանձրույթ,d͡z ɑ n d͡z ɾ u j tʰ,0,ձանձրույթ,0
{arm}ձաուջիկաու,d͡z ɑ u d͡ʒ i k ɑ u,0,ձաուջիկաու,0
{arm}ձառ,d͡z ɑ r,0,ձառ,0
{arm}ձավար,d͡z ɑ v ɑ ɾ,0,ձավար,0
{arm}ձար,d͡z ɑ ɾ,0,ձար,0
{arm}ձգել,d͡z ə kʰ ɛ l,0,ձգել,0
{arm}ձգտել,d͡z ə kʰ t ɛ l,0,ձգտել,0
{arm}ձգտում,d͡z ə kʰ t u m,0,ձգտում,0
{arm}ձեթ,d͡z ɛ tʰ,0,ձեթ,0
{arm}ձեղնահարկ,d͡z ɛ ʁ n ɑ h ɑ ɾ k,0,ձեղնահարկ,0
{arm}ձեն,d͡z ɛ n,0,ձեն,0
{arm}ձեռ,d͡z ɛ r,0,ձեռ,0
{arm}ձեռային,d͡z ɛ r ɑ j i n,0,ձեռային,0
{arm}ձեռնագնդակ,d͡z ɛ r n ɑ ɡ ə n d ɑ k,0,ձեռնագնդակ,0
{arm}ձեռնածու,d͡z ɛ r n ɑ t͡s u,0,ձեռնածու,0
{arm}ձեռնարկ,d͡z ɛ r n ɑ ɾ k,0,ձեռնարկ,0
{arm}ձեռնարկություն,d͡z ɛ r n ɑ ɾ k u tʰ j u n,0,ձեռնարկություն,0
{arm}ձեռներեց,d͡z ɛ r n ɛ ɾ ɛ t͡sʰ,0,ձեռներեց,0
{arm}ձեռնոց,d͡z ɛ r n ɔ t͡sʰ,0,ձեռնոց,0
{arm}ձեռնպահ,d͡z ɛ r ə n p ɑ h,0,ձեռնպահ,0
{arm}ձեռք,d͡z ɛ r kʰ,0,ձեռք,0
{arm}ձեռքի,d͡z ɛ r kʰ i,0,ձեռքի,0
{arm}ձերբակալել,d͡z ɛ ɾ pʰ ɑ k ɑ l ɛ l,0,ձերբակալել,0
{arm}ձերբակալություն,d͡z ɛ ɾ pʰ ɑ k ɑ l u tʰ j u n,0,ձերբակալություն,0
{arm}ձեւ,d͡z ɛ v,0,ձեւ,0
{arm}ձեւանմուշ,d͡z ɛ v ɑ n ə m u ʃ,0,ձեւանմուշ,0
{arm}ձեւաչափ,d͡z ɛ v ɑ t͡ʃʰ ɑ pʰ,0,ձեւաչափ,0
{arm}ձեւավորել,d͡z ɛ v ɑ v ɔ ɾ ɛ l,0,ձեւավորել,0
{arm}ձի,d͡z i,0,ձի,0
{arm}ձիաբոռ,d͡z i j ɑ b ɔ r,0,ձիաբոռ,0
