merged_spelling,ipa,langid,spelling_pretrain,langid_pretrain
{eng}infernal,ɪ n f ə ɹ n ə l,0,infernal,0
{eng}inferno,ɪ n f ɝ n o ʊ,0,inferno,0
{eng}inferred,ɪ n f ɝ d,0,inferred,0
{eng}infest,ɪ n f ɛ s t,0,infest,0
{eng}infestation,ɪ n f ɛ s t e ɪ ʃ ə n,0,infestation,0
{eng}infibulation,ɪ n f ɪ b j ʊ l e ɪ ʃ ə n,0,infibulation,0
{eng}infiltration,ɪ n f ɪ l t ɹ e ɪ ʃ ə n,0,infiltration,0
{eng}infiltrationism,ɪ n f ɪ l t ɹ e ɪ ʃ ə n ɪ z m̩,0,infiltrationism,0
{eng}infiltratrix,ɪ n f ɪ l t ɹ e ɪ t ɹ ɪ k s,0,infiltratrix,0
{eng}infinitely,ɪ n f ɪ n ɪ t l i,0,infinitely,0
{eng}infinitesimal,ɪ n f ɪ n ɪ t ɛ s ɪ m ə l,0,infinitesimal,0
{eng}infinity,ɪ n f ɪ n ɪ t i,0,infinity,0
{eng}infirm,ɪ n f ɝ m,0,infirm,0
{eng}infirmarer,ɪ n f ɝ m ə ɹ ɚ,0,infirmarer,0
{eng}infirmary,ɪ n f ɝ m ə ɹ i,0,infirmary,0
{eng}inflame,ɪ n f l e ɪ m,0,inflame,0
{eng}inflamed,ɪ n f l e ɪ m d,0,inflamed,0
{eng}inflammable,ɪ n f l æ m ə b ə l,0,inflammable,0
{eng}inflammage,ɪ n f l ə m e ɪ d͡ʒ,0,inflammage,0
{eng}inflate,ɪ n f l e ɪ t,0,inflate,0
{eng}inflation,ɪ n f l e ɪ ʃ ə n,0,inflation,0
{eng}inflect,ɪ n f l ɛ k t,0,inflect,0
{eng}inflexible,ɪ n f l ɛ k s ə b l̩,0,inflexible,0
{eng}inflict,ɪ n f l ɪ k t,0,inflict,0
{eng}inflicted,ɪ n f l ɪ k t ɪ d,0,inflicted,0
{eng}inflicter,ɪ n f l ɪ k t ə ɹ,0,inflicter,0
{eng}infliction,ɪ n f l ɪ k ʃ ə n,0,infliction,0
{eng}infliximab,ɪ n f l ɪ k s ɪ m æ b,0,infliximab,0
{eng}inflood,i n f l ʌ d,0,inflood,0
{eng}influence,ɪ n f l u ə n s,0,influence,0
{eng}influenced,ɪ n f l u ə n s t,0,influenced,0
{eng}influences,ɪ n f l j u ə n s ɪ z,0,influences,0
{eng}influential,ɪ n f l u ɛ n ʃ ə l,0,influential,0
{eng}influenza,ɪ n f l u ɛ n z ə,0,influenza,0
{eng}infoporn,ɪ n f o ʊ p ɔ ɹ n,0,infoporn,0
{eng}inform,ɪ n f ɔ ɹ m,0,inform,0
{eng}informal,ɪ n f ɔ ɹ m ə l,0,informal,0
{eng}informant,ɪ n f ɔ ɹ m ə n t,0,informant,0
{eng}informational,ɪ n f ə ɹ m e ɪ ʃ ə n ə l,0,informational,0
{eng}informatisation,ɪ n f ə ɹ m a t a ɪ z e ɪ ʃ ə n,0,informatisation,0
{eng}informative,ɪ n f ɔ ɹ m ə t ɪ v,0,informative,0
{eng}informed,ɪ n f ɔ ɹ m d,0,informed,0
{eng}infotainment,ɪ n f o ʊ t e ɪ n m ə n t,0,infotainment,0
{eng}infra,ɪ n f ɹ ə,0,infra,0
{eng}infraction,ɪ n f ɹ æ k ʃ ə n,0,infraction,0
{eng}infrastructure,ɪ n f ɹ ə s t ɹ ʌ k t͡ʃ ɚ,0,infrastructure,0
{eng}infrigidate,ɪ n f ɹ ɪ d͡ʒ ɪ d e ɪ t,0,infrigidate,0
{eng}infrigidation,ɪ n f ɹ ɪ d͡ʒ ɪ d e ɪ ʃ ə n,0,infrigidation,0
{eng}infringe,ɪ n f ɹ ɪ n d͡ʒ,0,infringe,0
{eng}infringement,ɪ n f ɹ ɪ n d͡ʒ m ə n t,0,infringement,0
{eng}infuse,ɪ n f j u z,0,infuse,0
{eng}infusion,ɪ n f j u ʒ ə n,0,infusion,0
{eng}infusive,ɪ n f j u s ɪ v,0,infusive,0
{eng}ingate,ɪ n ɡ e ɪ t,0,ingate,0
{eng}ingemination,ɪ n d͡ʒ ɛ m ɪ n e ɪ ʃ ə n,0,ingemination,0
{eng}ingenue,ɑ n ʒ ə n u,0,ingenue,0
{eng}ingenuitive,ɪ n d͡ʒ ə n j u ə t ɪ v,0,ingenuitive,0
{eng}ingenuity,ɪ n d͡ʒ ə n j u ə t i,0,ingenuity,0
{eng}ingest,ɪ n d͡ʒ ɛ s t,0,ingest,0
{eng}ingestion,ɪ n d͡ʒ ɛ s t͡ʃ ə n,0,ingestion,0
{eng}inglenook,ɪ ŋ ɡ ə l n ʊ k,0,inglenook,0
{eng}ingram,ɪ ŋ ɡ ɹ ə m,0,ingram,0
{eng}ingrate,ɪ n ɡ ɹ e ɪ t,0,ingrate,0
{eng}ingratiate,ɪ n ɡ ɹ e ɪ ʃ i e ɪ t,0,ingratiate,0
{eng}ingravidate,ɪ ŋ ɡ ɹ æ v ɪ d e ɪ t,0,ingravidate,0
{eng}ingredient,ɪ n ɡ ɹ i d i ə n t,0,ingredient,0
{eng}ingrew,ɪ n ɡ r u,0,ingrew,0
{eng}ingrow,ɪ n ɡ ɹ o ʊ,0,ingrow,0
{eng}ingrown,ɪ n ɡ ɹ o ʊ n,0,ingrown,0
{eng}inguinal,ɪ ŋ ɡ w ɪ n ə l,0,inguinal,0
{eng}ingushetia,ɪ ŋ ɡ ʊ ʃ ɛ t i ə,0,ingushetia,0
{eng}inhabit,ɪ n h æ b ɪ t,0,inhabit,0
{eng}inhabitable,ɪ n h æ b ɪ ɾ ə b ə l,0,inhabitable,0
{eng}inhabitant,ɪ n h æ b ɪ t ə n t,0,inhabitant,0
{eng}inhabited,ɪ n h æ b ɪ t ɪ d,0,inhabited,0
{eng}inhabiter,ɪ n h æ b ɪ ɾ ə ɹ,0,inhabiter,0
{eng}inhabitiveness,ɪ n h æ b ɪ t ɪ v n ə s,0,inhabitiveness,0
{eng}inhalation,ɪ n h ə l e ɪ ʃ ə n,0,inhalation,0
{eng}inhale,ɪ n h e ɪ l,0,inhale,0
{eng}inherently,ɪ n h ɛ ɹ ə n t l i,0,inherently,0
{eng}inherit,ɪ n h ɛ ɹ ɪ t,0,inherit,0
{eng}inheritance,ɪ n h ɛ ɹ ə t ə n s,0,inheritance,0
{eng}inherited,ɪ n h ɛ ɹ ɪ t ɪ d,0,inherited,0
{eng}inhiation,ɪ n h a ɪ e ɪ ʃ ə n,0,inhiation,0
{eng}inhibit,ɪ n h ɪ b ɪ t,0,inhibit,0
{eng}inhofe,ɪ n h o ʊ f,0,inhofe,0
{eng}inhospitable,ɪ n h ɔ s p ɪ t ə b ə l,0,inhospitable,0
{eng}inhuman,ɪ n h j u m ə n,0,inhuman,0
{eng}inhumane,ɪ n h j u m e ɪ n,0,inhumane,0
{eng}inhumanly,ɪ n h j u m ə n l i,0,inhumanly,0
{eng}inhumation,ɪ n h j u m e ɪ ʃ ə n,0,inhumation,0
{eng}inimical,ɪ n ɪ m ɪ k ə l,0,inimical,0
{eng}inimicitious,ɪ n ɪ m ɪ s ɪ ʃ ə s,0,inimicitious,0
{eng}iniquitous,ɪ n ɪ k w i t ə s,0,iniquitous,0
{eng}iniquity,ɪ n ɪ k w ɪ t i,0,iniquity,0
{eng}initial,ɪ n ɪ ʃ ə l,0,initial,0
{eng}initialism,ɪ n ɪ ʃ ə l ɪ z ə m,0,initialism,0
{eng}initiation,ɪ n ɪ ʃ i e ɪ ʃ ə n,0,initiation,0
{eng}initiative,ɪ n ɪ ʃ ə t ɪ v,0,initiative,0
{eng}injection,ɪ n d͡ʒ ɛ k ʃ ə n,0,injection,0
{eng}injections,ɪ n d͡ʒ ɛ k ʃ ə n s,0,injections,0
{eng}injector,ɪ n d͡ʒ ɛ k t ɚ,0,injector,0
{eng}injudiciously,ɪ n d͡ʒ ʊ d ɪ ʃ ə s l ɪ,0,injudiciously,0
{eng}injunction,ɪ n d͡ʒ ʌ n k ʃ ə n,0,injunction,0
{eng}injure,ɪ n d͡ʒ ɚ,0,injure,0
{eng}injured,ɪ n d͡ʒ ɚ d,0,injured,0
{eng}injustice,ɪ n d͡ʒ ʌ s t ɪ s,0,injustice,0
{eng}inkhorn,ɪ ŋ k h ɔ ɹ n,0,inkhorn,0
{eng}inkstick,ɪ ŋ k s t ɪ k,0,inkstick,0
{eng}inland,ɪ n l ə n d,0,inland,0
{eng}inlay,ɪ n l e ɪ,0,inlay,0
{eng}inman,ɪ n m ə n,0,inman,0
{eng}inn,ɪ n,0,inn,0
{eng}innate,ɪ n e ɪ t,0,innate,0
{eng}inner,ɪ n ɚ,0,inner,0
{eng}innermost,ɪ n ɚ m o ʊ s t,0,innermost,0
{eng}innernet,ɪ n ɚ n ɛ t,0,innernet,0
{eng}innie,ɪ n i,0,innie,0
{eng}inning,ɪ n ɪ ŋ,0,inning,0
{eng}innit,ɪ n ɪ t,0,innit,0
{eng}innkeeper,ɪ n k i p ə ɹ,0,innkeeper,0
{eng}innocence,ɪ n ə s n̩ s,0,innocence,0
{eng}innocency,ɪ n ə s ə n s i,0,innocency,0
{eng}innocent,ɪ n ə s n̩ t,0,innocent,0
{eng}innocently,ɪ n ə s ə n t l i,0,innocently,0
{eng}innocuous,ɪ n ɑ k j u ə s,0,innocuous,0
{eng}innovation,ɪ n ə v e ɪ ʃ ə n,0,innovation,0
{eng}inns,ɪ n z,0,inns,0
{eng}innumerable,ɪ n u m ə ɹ ə b ə l,0,innumerable,0
{eng}innumerous,ɪ n n u m ɝ ə s,0,innumerous,0
{eng}inoculate,ɪ n ɑ k j u l e ɪ t,0,inoculate,0
{eng}inoculation,ɪ n ɑ k j ə l e ɪ ʃ ə n,0,inoculation,0
{eng}inordinate,ɪ n ɔ ɹ d n̩ ɪ t,0,inordinate,0
{eng}inorganity,ɪ n ɔ ɹ ɡ æ n ɪ t i,0,inorganity,0
{eng}inosculate,ɪ n ɔ s k j ʊ l e ɪ t,0,inosculate,0
{eng}inosite,ɪ n ə s a ɪ t,0,inosite,0
{eng}inpat,ɪ n p æ t,0,inpat,0
{eng}input,ɪ n p ʊ t,0,input,0
{eng}inquest,ɪ ŋ k w ɛ s t,0,inquest,0
{eng}inquiline,ɪ ŋ k w ɪ l a ɪ n,0,inquiline,0
{eng}inquinate,ɪ n k w ɪ n e ɪ t,0,inquinate,0
{eng}inquiration,ɪ ŋ k w ɪ ɹ e ɪ ʃ ə n,0,inquiration,0
{eng}inquiries,ɪ n k w ɪ ɹ i z,0,inquiries,0
{eng}inquisition,ɪ ŋ k w ɪ z ɪ ʃ ə n,0,inquisition,0
{eng}inquisitive,ɪ ŋ k w ɪ z ə t ɪ v,0,inquisitive,0
{eng}inroads,ɪ n ɹ o ʊ d z,0,inroads,0
{eng}insalubrious,ɪ n s ə l u b ɹ ɪ ə s,0,insalubrious,0
{eng}insanely,ɪ n s e ɪ n l i,0,insanely,0
{eng}insanity,ɪ n s æ n ɪ t i,0,insanity,0
{eng}inscribe,ɪ n s k ɹ a ɪ b,0,inscribe,0
{eng}inscribed,ɪ n s k ɹ a ɪ b d,0,inscribed,0
{eng}inscription,ɪ n s k ɹ ɪ p ʃ ə n,0,inscription,0
{eng}insectivore,ɪ n s ɛ k t ə v ɔ ɹ,0,insectivore,0
{eng}insectivorous,ɪ n s ɛ k t ɪ v ə ɹ ə s,0,insectivorous,0
{eng}insects,ɪ n s ɛ k t s,0,insects,0
{eng}insensate,ɪ n s ɛ n s ə t,0,insensate,0
{eng}insensible,ɪ n s ɛ n s ɪ b l̩,0,insensible,0
{eng}insensitive,ɪ n s ɛ n s ɪ t ɪ v,0,insensitive,0
{eng}inseparable,i n s ɛ p ə ɹ ə b l,0,inseparable,0
{eng}insert,ɪ n s ɝ t,0,insert,0
{eng}inserted,ɪ n s ɝ t ɪ d,0,inserted,0
{eng}insertion,ɪ n s ɝ ʃ ə n,0,insertion,0
{eng}inset,ɪ n s ɛ t,0,inset,0
{eng}inshallah,ɪ n ʃ ɑ l ə,0,inshallah,0
{eng}inship,i n ʃ i p,0,inship,0
{eng}inside,ɪ n s a ɪ d,0,inside,0
{eng}insider,ɪ n s a ɪ d ɚ,0,insider,0
{eng}insight,ɪ n s a ɪ t,0,insight,0
{eng}insightful,ɪ n s a ɪ t f ə l,0,insightful,0
{eng}insignia,ɪ n s ɪ ɡ n i ə,0,insignia,0
{eng}insignificant,ɪ n s ɪ ɡ n ɪ f ɪ k ə n t,0,insignificant,0
{eng}insinuate,ɪ n s ɪ n j u e ɪ t,0,insinuate,0
{eng}insipid,ɪ n s ɪ p ɪ d,0,insipid,0
{eng}insist,ɪ n s ɪ s t,0,insist,0
{eng}insisted,ɪ n s ɪ s t ɪ d,0,insisted,0
{eng}insistent,ɪ n s ɪ s t ə n t,0,insistent,0
{eng}insisting,ɪ n s ɪ s t ɪ ŋ,0,insisting,0
{eng}insists,ɪ n s ɪ s t s,0,insists,0
{eng}insole,ɪ n s o ʊ l,0,insole,0
{eng}insolence,ɪ n s ə l ə n s,0,insolence,0
{eng}insolvable,ɪ n s ɔ l v ə b ə l,0,insolvable,0
{eng}insomnia,ɪ n s ɔ m n i ə,0,insomnia,0
{eng}insomuch,ɪ n s o ʊ m ʌ t͡ʃ,0,insomuch,0
{eng}insouciance,ɪ n s u s i ə n s,0,insouciance,0
{eng}inspect,ɪ n s p ɛ k t,0,inspect,0
{eng}inspection,ɪ n s p ɛ k ʃ ə n,0,inspection,0
{eng}inspector,ɪ n s p ɛ k t ɚ,0,inspector,0
{eng}inspissate,ɪ n s p ɪ s e ɪ t,0,inspissate,0
{eng}inspo,ɪ n s p o ʊ,0,inspo,0
{eng}instagrammable,ɪ n s t ə ɡ r æ m ə b ə l,0,instagrammable,0
{eng}install,ɪ n s t ɔ l,0,install,0
{eng}installed,ɪ n s t ɔ l d,0,installed,0
{eng}installment,ɪ n s t ɔ l m ə n t,0,installment,0
{eng}instance,ɪ n s t ə n s,0,instance,0
{eng}instances,ɪ n s t ə n s ɪ z,0,instances,0
{eng}instant,ɪ n s t ə n t,0,instant,0
{eng}instantiate,ɪ n s t æ n ʃ i e ɪ t,0,instantiate,0
{eng}instar,ɪ n s t ɑ ɹ,0,instar,0
{eng}instead,ɪ n s t ɛ d,0,instead,0
{eng}insteep,ɪ n s t i p,0,insteep,0
{eng}instigate,ɪ n s t ə ɡ e ɪ t,0,instigate,0
{eng}instigator,ɪ n s t ə ɡ e ɪ t ɚ,0,instigator,0
{eng}instinct,ɪ n s t ɪ ŋ k t,0,instinct,0
{eng}instinctive,ɪ n s t ɪ ŋ k t ɪ v,0,instinctive,0
{eng}instinctively,ɪ n s t ɪ ŋ k t ɪ v l i,0,instinctively,0
{eng}instincts,ɪ n s t ɪ ŋ k t s,0,instincts,0
{eng}instituted,ɪ n s t ɪ t j u t ɪ d,0,instituted,0
{eng}institution,ɪ n s t ɪ t u ʃ ə n,0,institution,0
{eng}institutionalist,ɪ n s t ɪ t j u ʃ ə n ə l ɪ s t,0,institutionalist,0
{eng}institutionalize,ɪ n s t ɪ t j u ʃ ə n ə l a ɪ z,0,institutionalize,0
{eng}institutions,ɪ n s t ɪ t u ʃ ə n z,0,institutions,0
{eng}instow,ɪ n s t o ʊ,0,instow,0
{eng}instruction,ɪ n s t ɹ ʌ k ʃ ə n,0,instruction,0
{eng}instructions,ɪ n s t ɹ ʌ k ʃ ə n z,0,instructions,0
{eng}instructive,ɪ n s t ɹ ʌ k t ɪ v,0,instructive,0
{eng}insufferable,ɪ n s ʌ f ɚ ə b ə l,0,insufferable,0
{eng}insufficient,ɪ n s ə f ɪ ʃ ə n t,0,insufficient,0
{eng}insufflate,ɪ n s ʌ f l e ɪ t,0,insufflate,0
{eng}insulate,ɪ n s ə l e ɪ t,0,insulate,0
{eng}insulation,ɪ n s ə l e ɪ ʃ ə n,0,insulation,0
{eng}insulator,ɪ n s j ə l e ɪ t ə ɹ,0,insulator,0
{eng}insulin,ɪ n s ə l ɪ n,0,insulin,0
{eng}insulinotropic,ɪ n s j ʊ l ɪ n ə t ɹ ɔ p ɪ k,0,insulinotropic,0
{eng}insult,ɪ n s ʌ l t,0,insult,0
{eng}insulted,ɪ n s ʌ l t ɪ d,0,insulted,0
{eng}insulting,ɪ n s ʌ l t ɪ ŋ,0,insulting,0
{eng}insuperable,ɪ n s u p ə ɹ ə b ə l,0,insuperable,0
{eng}insure,ɪ n ʃ ʊ ɚ,0,insure,0
{eng}insurer,ɪ n ʃ ʊ ɹ ɚ,0,insurer,0
{eng}insurrection,ɪ n s ə ɹ ɛ k ʃ ə n,0,insurrection,0
{eng}insusurration,ɪ n s u s ə ɹ e ɪ ʃ ə n,0,insusurration,0
{eng}intact,ɪ n t æ k t,0,intact,0
{eng}intaglio,ɪ n t æ l ɪ o ʊ,0,intaglio,0
{eng}intake,ɪ n t e ɪ k,0,intake,0
{eng}intangible,ɪ n t æ n d͡ʒ ə b ə l,0,intangible,0
{eng}integer,ɪ n t ɪ d͡ʒ ə ɹ,0,integer,0
{eng}integrate,ɪ n t ə ɡ ɹ e ɪ t,0,integrate,0
{eng}integration,ɪ n t ə ɡ ɹ e ɪ ʃ ə n,0,integration,0
{eng}integument,ɪ n t ɛ ɡ j ʊ m ə n t,0,integument,0
{eng}intellect,ɪ n t ə l ɛ k t,0,intellect,0
{eng}intellectual,ɪ n t ə l ɛ k t͡ʃ ʊ ə l,0,intellectual,0
{eng}intelligence,ɪ n t ɛ l ɪ d͡ʒ ə n s,0,intelligence,0
{eng}intemperance,ɪ n t ɛ m p ɛ ɹ ə n s,0,intemperance,0
{eng}intend,ɪ n t ɛ n d,0,intend,0
{eng}intended,ɪ n t ɛ n d ɪ d,0,intended,0
{eng}intenerate,ɪ n t ɛ n ə ɹ e ɪ t,0,intenerate,0
{eng}intenible,ɪ n t ɛ n ə b ə l,0,intenible,0
{eng}intensate,ɪ n t ɛ n s e ɪ t,0,intensate,0
{eng}intense,ɪ n t ɛ n s,0,intense,0
{eng}intensely,ɪ n t ɛ n s l i,0,intensely,0
{eng}intension,ɪ n t ɛ n ʃ ə n,0,intension,0
{eng}intensity,ɪ n t ɛ n s ɪ t i,0,intensity,0
{eng}intentions,ɪ n t ɛ n ʃ ə n z,0,intentions,0
{eng}intentive,ɪ n t ɛ n t ɪ v,0,intentive,0
{eng}intently,ɪ n t ɛ n t l i,0,intently,0
{eng}inter,ɪ n t ɝ,0,inter,0
{eng}interact,ɪ n t ə ɹ æ k t,0,interact,0
{eng}interaction,ɪ n t ə ɹ æ k ʃ ə n,0,interaction,0
{eng}interactive,ɪ n t ɚ æ k t ɪ v,0,interactive,0
{eng}interactivity,ɪ n t ə ɹ æ k t ɪ v ɪ t i,0,interactivity,0
{eng}interagency,ɪ n t ə ɹ e ɪ d͡ʒ ə n s i,0,interagency,0
{eng}interbedded,ɪ n t ɚ b ɛ d ə d,0,interbedded,0
{eng}interbred,ɪ n t ɚ b ɹ ɛ d,0,interbred,0
{eng}interbreed,ɪ n t e ɹ b ɹ i d,0,interbreed,0
{eng}intercalate,ɪ n t ɝ k ə l e ɪ t,0,intercalate,0
{eng}intercede,ɪ n t ə ɹ s i d,0,intercede,0
{eng}intercept,ɪ n t ɚ s ɛ p t,0,intercept,0
{eng}interception,ɪ n t ɚ s ɛ p ʃ ə n,0,interception,0
{eng}intercessor,ɪ n t ə ɹ s ɛ s ə ɹ,0,intercessor,0
{eng}interchange,ɪ n t ɚ t͡ʃ e ɪ n d͡ʒ,0,interchange,0
{eng}interchangeable,ɪ n t ɚ t͡ʃ e ɪ n d͡ʒ ə b l̩,0,interchangeable,0
{eng}interchangement,ɪ n t ə t͡ʃ e ɪ n d͡ʒ m ə n t,0,interchangement,0
{eng}intercident,ɪ n t ɜ ɹ s ɪ d ə n t,0,intercident,0
{eng}interclude,ɪ n t ə ɹ k l u d,0,interclude,0
{eng}intercontinental,ɪ n t ɚ k ɑ n t ɪ n ɛ n t ə l,0,intercontinental,0
{eng}intercostal,ɪ n t ɚ k ɔ s t ə l,0,intercostal,0
{eng}intercrural,ɪ n t ɚ k ɹ u ɹ ə l,0,intercrural,0
{eng}interdepositional,ɪ n t ɚ d ɛ p ə z ɪ ʃ ə n ə l,0,interdepositional,0
{eng}interdict,ɪ n t ɚ d ɪ k t,0,interdict,0
{eng}interdiscipline,ɪ n t ə ɹ d ɪ s ɪ p l ɪ n,0,interdiscipline,0
{eng}interface,ɪ n t ɚ f e ɪ s,0,interface,0
{eng}interfaces,ɪ n t ə f e ɪ s,0,interfaces,0
{eng}interfere,ɪ n t ɚ f ɪ ɹ,0,interfere,0
{eng}interfered,ɪ n t ɚ f ɪ ɹ d,0,interfered,0
{eng}interim,ɪ n t ə ɹ ɪ m,0,interim,0
{eng}interjacency,ɪ n t ə ɹ d͡ʒ e ɪ s ə n s i,0,interjacency,0
{eng}interject,ɪ n t ɚ d͡ʒ ɛ k t,0,interject,0
{eng}interlace,i n t ɚ l e ɪ s,0,interlace,0
{eng}interlacustrine,ɪ n t ɚ l æ k ʌ s t ɹ a ɪ n,0,interlacustrine,0
{eng}interlanguage,ɪ n t ɜ ɹ l æ ŋ ɡ w ɪ d͡ʒ,0,interlanguage,0
{eng}interlingua,ɪ n t ə ɹ l ɪ ŋ ɡ w ə,0,interlingua,0
{eng}intermarry,ɪ n t ə ɹ m æ ɹ i,0,intermarry,0
{eng}intermediacy,ɪ n t ɚ m i d i ə s i,0,intermediacy,0
{eng}intermedial,ɪ n t ə ɹ m i d i ə l,0,intermedial,0
{eng}intermediates,ɪ n t ɚ m i d i ə t s,0,intermediates,0
{eng}intermezzo,ɪ n t ɚ m ɛ t s o ʊ,0,intermezzo,0
{eng}intermission,ɪ n t ɚ m ɪ ʃ ə n,0,intermission,0
{eng}intermittent,ɪ n t ɚ m ɪ t n̩ t,0,intermittent,0
{eng}intermittently,ɪ n t ə m ɪ t ə n t l ɪ,0,intermittently,0
{eng}intermured,ɪ n t ə ɹ m j ʊ ə ɹ d,0,intermured,0
{eng}intern,ɪ n t ɝ n,0,intern,0
{eng}internal,ɪ n t ɝ n ə l,0,internal,0
{eng}internalize,ɪ n t ɝ n ə l a ɪ z,0,internalize,0
{eng}internally,ɪ n t ɝ n ə l i,0,internally,0
{eng}international,ɪ n t ɚ n æ ʃ ə n ə l,0,international,0
{eng}internationalization,ɪ n t ɚ n æ ʃ ə n ə l ə z e ɪ ʃ ə n,0,internationalization,0
{eng}internship,ɪ n t ɝ n ʃ ɪ p,0,internship,0
{eng}interoceanic,ɪ n t ə ɹ o ʊ ʃ i æ n ɪ k,0,interoceanic,0
{eng}interocular,ɪ n t ə ɹ ɔ k j ə l ə ɹ,0,interocular,0
{eng}interosseus,ɪ n t ə ɹ ɔ s i ə s,0,interosseus,0
{eng}interpoint,ɪ n t ə ɹ p ɔ ɪ n t,0,interpoint,0
{eng}interpolate,ɪ n t ɜ ɹ p ə l e ɪ t,0,interpolate,0
{eng}interpret,ɪ n t ɝ p ɹ ɪ t,0,interpret,0
{eng}interpretation,ɪ n t ɚ p ɹ ə t e ɪ ʃ ə n,0,interpretation,0
{eng}interpreted,ɪ n t ɝ p ɹ ɪ t ɪ d,0,interpreted,0
{eng}interpreter,ɪ n t ɝ p ɹ ɪ t ɚ,0,interpreter,0
{eng}interpreters,ɪ n t ə p ɹ ɪ t ə s,0,interpreters,0
{eng}interracial,ɪ n t ə ɹ e ɪ ʃ ə l,0,interracial,0
{eng}interregna,ɪ n t ə ɹ ɹ ɛ ɡ n ə,0,interregna,0
{eng}interregnums,ɪ n t ə ɹ ɹ ɛ ɡ n ə m z,0,interregnums,0
{eng}interrobang,ɪ n t ɛ ɹ ə b æ ŋ,0,interrobang,0
{eng}interrupted,ɪ n t ə ɹ ʌ p t ɪ d,0,interrupted,0
{eng}interruption,ɪ n t ə ɹ ʌ p ʃ ə n,0,interruption,0
{eng}intersection,ɪ n t ə ɹ s ɛ k ʃ ə n,0,intersection,0
{eng}intersectional,ɪ n t ə ɹ s ɛ k ʃ ə n l̩,0,intersectional,0
{eng}intersex,ɪ n t ɚ s ɛ k s,0,intersex,0
{eng}intershell,ɪ n t ɚ ʃ ɛ l,0,intershell,0
{eng}interslavic,ɪ n t ɚ s l ɑ v ɪ k,0,interslavic,0
{eng}interspecific,ɪ n t ɚ s p ə s ɪ f ɪ k,0,interspecific,0
{eng}intersperse,ɪ n t ə ɹ s p ɜ ɹ s,0,intersperse,0
{eng}interstice,ɪ n t ɚ s t ɪ s,0,interstice,0
{eng}interstitial,ɪ n t ə ɹ s t ɪ ʃ ə l,0,interstitial,0
{eng}intertex,ɪ n t ə ɹ t ɛ k s,0,intertex,0
{eng}interval,ɪ n t ɚ v ə l,0,interval,0
{eng}intervallic,ɪ n t ɚ v æ l ɪ k,0,intervallic,0
{eng}intervallum,ɪ n t ə ɹ v æ l ə m,0,intervallum,0
{eng}intervals,ɪ n t ɚ v ə l z,0,intervals,0
{eng}intervention,ɪ n t ɚ v ɛ n ʃ ə n,0,intervention,0
{eng}interventive,ɪ n t ɚ v ɛ n t ə v,0,interventive,0
{eng}interview,ɪ n t ɚ v j u,0,interview,0
{eng}interviewee,ɪ n t ɚ v j u i,0,interviewee,0
{eng}interviewer,ɪ n t ɚ v j u ɚ,0,interviewer,0
{eng}intervocalic,ɪ n t ə ɹ v o ʊ k æ l ɪ k,0,intervocalic,0
{eng}interweave,ɪ n t ə ɹ w i v,0,interweave,0
{eng}interwove,ɪ n t ə ɹ w o v,0,interwove,0
{eng}interwoven,ɪ n t ə ɹ w o ʊ v ə n,0,interwoven,0
{eng}inthronization,i n θ ɹ o ʊ n a ɪ z e ɪ ʃ ə n,0,inthronization,0
{eng}intimacy,ɪ n t ɪ m ə s i,0,intimacy,0
{eng}intimation,ɪ n t ə m e ɪ ʃ ə n,0,intimation,0
{eng}into,ɪ n t u,0,into,0
{eng}intolerable,ɪ n t ɑ l ə ɹ ə b l̩,0,intolerable,0
{eng}intolerator,ɪ n t ɔ l ə ɹ ə ɪ t ə ɹ,0,intolerator,0
{eng}intone,ɪ n t o ʊ n,0,intone,0
{eng}intoxicated,ɪ n t ɑ k s ɪ k e ɪ t ɪ d,0,intoxicated,0
{eng}intracisternal,ɪ n t ɹ ə s ɪ s t ɝ n ə l,0,intracisternal,0
{eng}intrahepatic,ɪ n t ɹ ə h ə p æ t ɪ k,0,intrahepatic,0
{eng}intraordinary,ɪ n t ɹ ə ɔ ɹ d ɪ n ɛ ɹ i,0,intraordinary,0
{eng}intraresidue,ɪ n t ɹ ə ɹ ɛ z ɪ d u,0,intraresidue,0
{eng}intravital,ɪ n t ɹ ə v a ɪ t l,0,intravital,0
{eng}intrepid,ɪ n t ɹ ɛ p ɪ d,0,intrepid,0
{eng}intriguing,ɪ n t ɹ i ɡ ɪ ŋ,0,intriguing,0
{eng}intro,ɪ n t ɹ o ʊ,0,intro,0
{eng}introduce,ɪ n t ɹ ə d u s,0,introduce,0
{eng}introduced,ɪ n t ɹ ə d u s t,0,introduced,0
{eng}introducing,ɪ n t ɹ ə d u s ɪ ŋ,0,introducing,0
{eng}introduction,ɪ n t ɹ ə d ʌ k ʃ ə n,0,introduction,0
{eng}introductory,ɪ n t r ə d ʌ k t ə r i,0,introductory,0
{eng}introject,ɪ n t ɹ o ʊ d͡ʒ ɛ k t,0,introject,0
{eng}intromit,ɪ n t ɹ ə m ɪ t,0,intromit,0
{eng}introspection,ɪ n t ɹ ə s p ɛ k ʃ ə n,0,introspection,0
{eng}intrude,ɪ n t ɹ u d,0,intrude,0
{eng}intrusion,ɪ n t ɹ u ʒ ə n,0,intrusion,0
{eng}intrusive,ɪ n t ɹ u s ɪ v,0,intrusive,0
{eng}intuit,ɪ n t u ɪ t,0,intuit,0
